mortonOrder,plotID,siteID,nlcdClass,plotType,subtype,applicableModules
7706,LAJA_012,LAJA,pastureHay,distributed,basePlot,brd|cdw|dhp|div|hbp|vst
9754,LAJA_013,LAJA,pastureHay,distributed,basePlot,brd|cdw|dhp|div|hbp|vst
10522,LAJA_014,LAJA,pastureHay,distributed,basePlot,brd|div
12629,LAJA_015,LAJA,evergreenForest,distributed,basePlot,bet|bgc|brd|cfc|cdw|dhp|div|hbp|sme|vst
13653,LAJA_016,LAJA,grasslandHerbaceous,distributed,basePlot,cdw|dhp|div|hbp|vst
13722,LAJA_017,LAJA,cultivatedCrops,distributed,basePlot,bet|brd|cdw|dhp|div|hbp|vst
14677,LAJA_018,LAJA,cultivatedCrops,distributed,basePlot,cdw|dhp|div|hbp|vst
14677,LAJA_018,LAJA,cultivatedCrops,distributed,mammalGrid,mam
18773,LAJA_019,LAJA,cultivatedCrops,distributed,basePlot,brd|cdw|dhp|div|hbp|vst
19226,LAJA_020,LAJA,cultivatedCrops,distributed,basePlot,
21845,LAJA_021,LAJA,cultivatedCrops,distributed,basePlot,div
23322,LAJA_022,LAJA,cultivatedCrops,distributed,basePlot,brd|div
28213,LAJA_023,LAJA,grasslandHerbaceous,distributed,basePlot,brd|div
28213,LAJA_023,LAJA,grasslandHerbaceous,distributed,mammalGrid,mam
32309,LAJA_024,LAJA,grasslandHerbaceous,distributed,basePlot,div
33109,LAJA_025,LAJA,grasslandHerbaceous,distributed,basePlot,brd|div
45397,LAJA_026,LAJA,evergreenForest,distributed,basePlot,cdw|dhp|div|hbp|vst
47445,LAJA_027,LAJA,cultivatedCrops,distributed,basePlot,div
48693,LAJA_028,LAJA,grasslandHerbaceous,distributed,basePlot,brd|div
89653,LAJA_029,LAJA,evergreenForest,distributed,basePlot,brd|div
220725,LAJA_030,LAJA,evergreenForest,distributed,basePlot,div
220725,LAJA_030,LAJA,evergreenForest,distributed,tickPlot,tck
23066,LAJA_031,LAJA,pastureHay,distributed,mosquitoPoint,mpt|mos
29013,LAJA_032,LAJA,grasslandHerbaceous,distributed,mosquitoPoint,mpt|mos
39253,LAJA_033,LAJA,cultivatedCrops,distributed,mosquitoPoint,mpt|mos
59674,LAJA_034,LAJA,pastureHay,distributed,mosquitoPoint,mpt|mos
65077,LAJA_035,LAJA,grasslandHerbaceous,distributed,mosquitoPoint,mpt|mos
85530,LAJA_036,LAJA,pastureHay,distributed,mosquitoPoint,mpt|mos
177562,LAJA_037,LAJA,cultivatedCrops,distributed,mosquitoPoint,mpt|mos
354074,LAJA_038,LAJA,evergreenForest,distributed,mosquitoPoint,mpt|mos
501018,LAJA_039,LAJA,pastureHay,distributed,mosquitoPoint,mpt|mos
502554,LAJA_040,LAJA,pastureHay,distributed,mosquitoPoint,mpt|mos
282,LAJA_041,LAJA,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
16666,LAJA_042,LAJA,,tower,basePlot,bbc|bgc|cfc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
20762,LAJA_043,LAJA,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
33050,LAJA_044,LAJA,,tower,basePlot,bbc|bgc|cfc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
41242,LAJA_045,LAJA,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
45338,LAJA_046,LAJA,,tower,basePlot,bbc|bgc|cfc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
49434,LAJA_047,LAJA,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
50458,LAJA_048,LAJA,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
57626,LAJA_049,LAJA,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
65818,LAJA_050,LAJA,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
90394,LAJA_051,LAJA,,tower,basePlot,bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst
102682,LAJA_052,LAJA,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
106778,LAJA_053,LAJA,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
114970,LAJA_054,LAJA,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
115994,LAJA_055,LAJA,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
151834,LAJA_056,LAJA,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
156954,LAJA_057,LAJA,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
168218,LAJA_058,LAJA,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
172314,LAJA_059,LAJA,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
181530,LAJA_060,LAJA,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
196890,LAJA_061,LAJA,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
221466,LAJA_062,LAJA,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
287002,LAJA_063,LAJA,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
405786,LAJA_064,LAJA,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
442650,LAJA_065,LAJA,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
467226,LAJA_066,LAJA,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
516378,LAJA_067,LAJA,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
672026,LAJA_068,LAJA,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
753946,LAJA_069,LAJA,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
770330,LAJA_070,LAJA,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
729370,LAJA_071,LAJA,,tower,phenology,phe
75,NOGP_041,NOGP,grasslandHerbaceous,distributed,basePlot,bgc|brd|cfc|cdw|dhp|div|hbp|sme|vst
435,NOGP_001,NOGP,grasslandHerbaceous,distributed,tickPlot,tck
115,NOGP_002,NOGP,grasslandHerbaceous,distributed,basePlot,bet|bgc|brd|cfc|cdw|dhp|div|hbp|sme|vst
115,NOGP_002,NOGP,grasslandHerbaceous,distributed,mammalGrid,mam
115,NOGP_002,NOGP,grasslandHerbaceous,distributed,tickPlot,tck
323,NOGP_003,NOGP,grasslandHerbaceous,distributed,basePlot,bet|bgc|brd|cfc|cdw|dhp|div|hbp|sme|vst
435,NOGP_001,NOGP,grasslandHerbaceous,distributed,basePlot,bet|bgc|brd|cfc|cdw|dhp|div|hbp|sme|vst
443,NOGP_005,NOGP,grasslandHerbaceous,distributed,mammalGrid,mam
443,NOGP_005,NOGP,grasslandHerbaceous,distributed,tickPlot,tck
443,NOGP_005,NOGP,grasslandHerbaceous,distributed,basePlot,bet|bgc|brd|cfc|cdw|dhp|div|hbp|sme|vst
475,NOGP_006,NOGP,grasslandHerbaceous,distributed,tickPlot,tck
475,NOGP_006,NOGP,grasslandHerbaceous,distributed,basePlot,bet|bgc|cfc|cdw|dhp|div|hbp|sme|vst
531,NOGP_007,NOGP,grasslandHerbaceous,distributed,mammalGrid,mam
531,NOGP_007,NOGP,grasslandHerbaceous,distributed,tickPlot,tck
531,NOGP_007,NOGP,grasslandHerbaceous,distributed,basePlot,bet|brd|cdw|dhp|div|hbp|vst
571,NOGP_008,NOGP,grasslandHerbaceous,distributed,tickPlot,tck
627,NOGP_009,NOGP,grasslandHerbaceous,distributed,basePlot,bet|cdw|dhp|div|hbp|vst
627,NOGP_009,NOGP,grasslandHerbaceous,distributed,mammalGrid,mam
571,NOGP_008,NOGP,grasslandHerbaceous,distributed,basePlot,bet|brd|cdw|dhp|div|hbp|vst
667,NOGP_010,NOGP,grasslandHerbaceous,distributed,mammalGrid,mam
843,NOGP_011,NOGP,grasslandHerbaceous,distributed,basePlot,cdw|dhp|div|hbp|vst
907,NOGP_012,NOGP,grasslandHerbaceous,distributed,basePlot,bet|cdw|dhp|div|hbp|vst
667,NOGP_010,NOGP,grasslandHerbaceous,distributed,basePlot,bet|brd|cdw|dhp|div|hbp|vst
987,NOGP_013,NOGP,grasslandHerbaceous,distributed,basePlot,brd|cdw|dhp|div|hbp|vst
1011,NOGP_014,NOGP,grasslandHerbaceous,distributed,basePlot,brd|cdw|dhp|div|hbp|vst
1083,NOGP_015,NOGP,grasslandHerbaceous,distributed,basePlot,brd|cdw|dhp|div|hbp|vst
1099,NOGP_016,NOGP,grasslandHerbaceous,distributed,basePlot,brd|cdw|dhp|div|hbp|vst
1163,NOGP_017,NOGP,grasslandHerbaceous,distributed,mammalGrid,mam
1163,NOGP_017,NOGP,grasslandHerbaceous,distributed,basePlot,brd|cdw|dhp|div|hbp|vst
1179,NOGP_018,NOGP,grasslandHerbaceous,distributed,basePlot,brd|cdw|dhp|div|hbp|vst
1211,NOGP_019,NOGP,grasslandHerbaceous,distributed,basePlot,brd|cdw|dhp|div|hbp|vst
1347,NOGP_021,NOGP,grasslandHerbaceous,distributed,basePlot,div
1339,NOGP_020,NOGP,grasslandHerbaceous,distributed,basePlot,brd|cdw|dhp|div|hbp|vst
1467,NOGP_023,NOGP,grasslandHerbaceous,distributed,basePlot,div
1587,NOGP_024,NOGP,grasslandHerbaceous,distributed,basePlot,div
1691,NOGP_025,NOGP,grasslandHerbaceous,distributed,basePlot,div
1715,NOGP_026,NOGP,grasslandHerbaceous,distributed,basePlot,div
1395,NOGP_022,NOGP,grasslandHerbaceous,distributed,basePlot,brd|div
1723,NOGP_027,NOGP,grasslandHerbaceous,distributed,basePlot,brd|div
1907,NOGP_028,NOGP,grasslandHerbaceous,distributed,basePlot,brd|div
2187,NOGP_030,NOGP,grasslandHerbaceous,distributed,basePlot,div
3627,NOGP_031,NOGP,grasslandHerbaceous,distributed,mosquitoPoint,mpt|mos
3699,NOGP_032,NOGP,grasslandHerbaceous,distributed,mosquitoPoint,mpt|mos
4395,NOGP_033,NOGP,grasslandHerbaceous,distributed,mosquitoPoint,mpt|mos
6275,NOGP_034,NOGP,grasslandHerbaceous,distributed,mosquitoPoint,mpt|mos
6811,NOGP_035,NOGP,grasslandHerbaceous,distributed,mosquitoPoint,mpt|mos
10379,NOGP_036,NOGP,grasslandHerbaceous,distributed,mosquitoPoint,mpt|mos
10611,NOGP_037,NOGP,grasslandHerbaceous,distributed,mosquitoPoint,mpt|mos
13211,NOGP_038,NOGP,grasslandHerbaceous,distributed,mosquitoPoint,mpt|mos
26291,NOGP_039,NOGP,grasslandHerbaceous,distributed,mosquitoPoint,mpt|mos
1323,NOGP_061,NOGP,,tower,basePlot,bbc|bgc|cfc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
1499,NOGP_062,NOGP,,tower,basePlot,bbc|bgc|cfc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
2987,NOGP_063,NOGP,,tower,basePlot,
4011,NOGP_064,NOGP,,tower,basePlot,bbc|bgc|cfc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
4571,NOGP_065,NOGP,,tower,basePlot,bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst
5419,NOGP_066,NOGP,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
5595,NOGP_067,NOGP,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
6059,NOGP_068,NOGP,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
6619,NOGP_069,NOGP,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
7083,NOGP_070,NOGP,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
9515,NOGP_071,NOGP,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
10715,NOGP_072,NOGP,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
12763,NOGP_073,NOGP,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
13227,NOGP_074,NOGP,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
18347,NOGP_075,NOGP,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
18907,NOGP_076,NOGP,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
19371,NOGP_077,NOGP,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
21419,NOGP_078,NOGP,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
21803,NOGP_079,NOGP,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
21979,NOGP_080,NOGP,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
23003,NOGP_081,NOGP,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
23467,NOGP_082,NOGP,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
26075,NOGP_083,NOGP,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
27099,NOGP_084,NOGP,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
27563,NOGP_085,NOGP,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
28635,NOGP_086,NOGP,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
31195,NOGP_087,NOGP,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
31659,NOGP_088,NOGP,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
62,LENO_001,LENO,deciduousForest,distributed,basePlot,bgc|brd|cfc|cdw|dhp|div|hbp|sme|vst
118,LENO_003,LENO,deciduousForest,distributed,basePlot,bet|bgc|brd|cfc|cdw|dhp|div|hbp|sme|vst
86,LENO_002,LENO,woodyWetlands,distributed,mammalGrid,mam
86,LENO_002,LENO,woodyWetlands,distributed,tickPlot,tck
854,LENO_007,LENO,deciduousForest,distributed,basePlot,bet|brd|cdw|dhp|div|hbp|vst
118,LENO_003,LENO,deciduousForest,distributed,mammalGrid,mam
118,LENO_003,LENO,deciduousForest,distributed,tickPlot,tck
1654,LENO_010,LENO,deciduousForest,distributed,basePlot,bet|brd|cdw|dhp|div|hbp|vst
254,LENO_004,LENO,woodyWetlands,distributed,tickPlot,tck
3354,LENO_021,LENO,deciduousForest,distributed,basePlot,brd|cdw|dhp|div|hbp|vst
3374,LENO_022,LENO,deciduousForest,distributed,basePlot,brd|cdw|dhp|div|hbp|vst
702,LENO_006,LENO,woodyWetlands,distributed,mammalGrid,mam
3822,LENO_027,LENO,deciduousForest,distributed,basePlot,brd|div
958,LENO_008,LENO,deciduousForest,distributed,basePlot,cdw|dhp|div|hbp|vst
958,LENO_008,LENO,deciduousForest,distributed,mammalGrid,mam
4378,LENO_029,LENO,deciduousForest,distributed,basePlot,brd|div
4982,LENO_030,LENO,deciduousForest,distributed,basePlot,brd|div
86,LENO_002,LENO,woodyWetlands,distributed,basePlot,bet|bgc|brd|cfc|cdw|dhp|div|hbp|sme|vst
254,LENO_004,LENO,woodyWetlands,distributed,basePlot,bet|bgc|brd|cfc|cdw|dhp|div|hbp|sme|vst
318,LENO_005,LENO,woodyWetlands,distributed,basePlot,bet|bgc|brd|cfc|cdw|dhp|div|hbp|sme|vst
702,LENO_006,LENO,woodyWetlands,distributed,basePlot,bet|bgc|brd|cfc|cdw|dhp|div|hbp|sme|vst
1462,LENO_009,LENO,woodyWetlands,distributed,basePlot,bet|brd|cdw|dhp|div|hbp|vst
1982,LENO_015,LENO,woodyWetlands,distributed,mammalGrid,mam
1982,LENO_015,LENO,woodyWetlands,distributed,tickPlot,tck
1662,LENO_011,LENO,woodyWetlands,distributed,basePlot,bet|brd|cdw|dhp|div|hbp|vst
1718,LENO_012,LENO,woodyWetlands,distributed,basePlot,bet|brd|cdw|dhp|div|hbp|vst
2678,LENO_018,LENO,woodyWetlands,distributed,basePlot,cdw|dhp|div|hbp|vst
1774,LENO_013,LENO,woodyWetlands,distributed,basePlot,brd|cdw|dhp|div|hbp|vst
1878,LENO_014,LENO,woodyWetlands,distributed,basePlot,brd|cdw|dhp|div|hbp|vst
1982,LENO_015,LENO,woodyWetlands,distributed,basePlot,brd|cdw|dhp|div|hbp|vst
2494,LENO_016,LENO,woodyWetlands,distributed,basePlot,brd|cdw|dhp|div|hbp|vst
3374,LENO_022,LENO,deciduousForest,distributed,mammalGrid,mam
3510,LENO_023,LENO,deciduousForest,distributed,basePlot,div
3510,LENO_023,LENO,deciduousForest,distributed,tickPlot,tck
3518,LENO_024,LENO,deciduousForest,distributed,basePlot,div
2522,LENO_017,LENO,woodyWetlands,distributed,basePlot,brd|cdw|dhp|div|hbp|vst
3054,LENO_019,LENO,woodyWetlands,distributed,basePlot,brd|div
3198,LENO_020,LENO,woodyWetlands,distributed,basePlot,brd|div
4078,LENO_028,LENO,woodyWetlands,distributed,basePlot,div
3566,LENO_025,LENO,woodyWetlands,distributed,basePlot,brd|div
3710,LENO_026,LENO,woodyWetlands,distributed,basePlot,brd|div
126,LENO_031,LENO,woodyWetlands,distributed,mammalGrid,mam
1470,LENO_032,LENO,deciduousForest,distributed,mosquitoPoint,mpt|mos
1726,LENO_033,LENO,woodyWetlands,distributed,mosquitoPoint,mpt|mos
2174,LENO_034,LENO,woodyWetlands,distributed,mosquitoPoint,mpt|mos
2238,LENO_035,LENO,woodyWetlands,distributed,mosquitoPoint,mpt|mos
2934,LENO_036,LENO,woodyWetlands,distributed,mosquitoPoint,mpt|mos
4334,LENO_037,LENO,woodyWetlands,distributed,mosquitoPoint,mpt|mos
4350,LENO_038,LENO,deciduousForest,distributed,mosquitoPoint,mpt|mos
5054,LENO_039,LENO,woodyWetlands,distributed,mosquitoPoint,mpt|mos
6078,LENO_040,LENO,woodyWetlands,distributed,mosquitoPoint,mpt|mos
9846,LENO_041,LENO,deciduousForest,distributed,mosquitoPoint,mpt|mos
2492,LENO_042,LENO,woodyWetlands,distributed,tickPlot,tck
1,LENO_061,LENO,,tower,basePlot,bbc|bgc|cfc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
5,LENO_062,LENO,,tower,basePlot,bbc|bgc|cfc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
6,LENO_063,LENO,,tower,basePlot,bbc|bgc|cfc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
119,LENO_064,LENO,,tower,basePlot,bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst
189,LENO_065,LENO,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
231,LENO_066,LENO,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
342,LENO_067,LENO,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
486,LENO_068,LENO,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
671,LENO_069,LENO,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
859,LENO_070,LENO,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
133,LENO_071,LENO,,tower,phenology,phe
439,LENO_072,LENO,,tower,phenology,phe
2352,MLBS_061,MLBS,,tower,basePlot,bbc|bgc|cfc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
3888,MLBS_062,MLBS,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
5936,MLBS_063,MLBS,,tower,basePlot,bbc|bgc|cfc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
8496,MLBS_064,MLBS,,tower,basePlot,bbc|bgc|cfc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
12336,MLBS_065,MLBS,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
13104,MLBS_066,MLBS,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
19668,MLBS_067,MLBS,,tower,basePlot,bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst
44848,MLBS_068,MLBS,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
48432,MLBS_069,MLBS,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
81712,MLBS_070,MLBS,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
86832,MLBS_071,MLBS,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
97072,MLBS_072,MLBS,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
156464,MLBS_073,MLBS,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
213808,MLBS_074,MLBS,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
217136,MLBS_075,MLBS,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
253232,MLBS_076,MLBS,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
49782,ABBY_061,ABBY,,tower,basePlot,bbc|bgc|cfc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
168566,ABBY_062,ABBY,,tower,basePlot,bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst
180854,ABBY_063,ABBY,,tower,basePlot,bbc|bgc|cfc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
410230,ABBY_064,ABBY,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
549494,ABBY_065,ABBY,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
938614,ABBY_066,ABBY,,tower,basePlot,
1163894,ABBY_067,ABBY,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
3162742,ABBY_068,ABBY,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
3228278,ABBY_069,ABBY,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
3588726,ABBY_070,ABBY,,tower,basePlot,bbc|bgc|cfc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
82550,ABBY_071,ABBY,,tower,phenology,phe
1725046,ABBY_072,ABBY,,tower,phenology,phe
199,BART_016,BART,mixedForest,distributed,basePlot,cdw|dhp|div|hbp|vst
214,BART_018,BART,mixedForest,distributed,basePlot,bet|cdw|dhp|div|hbp|vst
283,BART_019,BART,mixedForest,distributed,basePlot,div
313,BART_021,BART,mixedForest,distributed,basePlot,
315,BART_022,BART,mixedForest,distributed,basePlot,
435,BART_066,BART,mixedForest,distributed,basePlot,bet|div
487,BART_067,BART,mixedForest,distributed,basePlot,
499,BART_068,BART,mixedForest,distributed,basePlot,bet|div
1450,BART_081,BART,mixedForest,distributed,basePlot,bet|div
5515,BART_072,BART,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
5707,BART_073,BART,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
20235,BART_074,BART,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
35719,BART_075,BART,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
10,BARR_003,BARR,emergentHerbaceousWetlands,distributed,basePlot,bgc|cfc|cdw|dhp|div|hbp|sme|vst
56,BARR_011,BARR,emergentHerbaceousWetlands,distributed,basePlot,cdw|dhp|div|hbp|vst
72,BARR_014,BARR,emergentHerbaceousWetlands,distributed,basePlot,cdw|dhp|div|hbp|vst
115,BARR_017,BARR,emergentHerbaceousWetlands,distributed,basePlot,cdw|dhp|div|hbp|vst
130,BARR_021,BARR,emergentHerbaceousWetlands,distributed,basePlot,bet|cdw|dhp|div|hbp|vst
136,BARR_024,BARR,emergentHerbaceousWetlands,distributed,basePlot,div
148,BARR_026,BARR,emergentHerbaceousWetlands,distributed,basePlot,div
152,BARR_027,BARR,emergentHerbaceousWetlands,distributed,basePlot,div
211,BARR_029,BARR,emergentHerbaceousWetlands,distributed,basePlot,div
386,BARR_032,BARR,emergentHerbaceousWetlands,distributed,basePlot,bet|div
514,BARR_035,BARR,emergentHerbaceousWetlands,distributed,basePlot,bet|div
3,BARR_001,BARR,sedgeHerbaceous,distributed,basePlot,bgc|cfc|cdw|dhp|div|hbp|sme|vst
4,BARR_002,BARR,sedgeHerbaceous,distributed,basePlot,bgc|cfc|cdw|dhp|div|hbp|sme|vst
18,BARR_004,BARR,sedgeHerbaceous,distributed,basePlot,bgc|cfc|cdw|dhp|div|hbp|sme|vst
23,BARR_005,BARR,sedgeHerbaceous,distributed,basePlot,bgc|cfc|cdw|dhp|div|hbp|sme|vst
42,BARR_006,BARR,sedgeHerbaceous,distributed,basePlot,bgc|cfc|cdw|dhp|div|hbp|sme|vst
50,BARR_007,BARR,sedgeHerbaceous,distributed,basePlot,cdw|dhp|div|hbp|vst
51,BARR_008,BARR,sedgeHerbaceous,distributed,basePlot,cdw|dhp|div|hbp|vst
52,BARR_009,BARR,sedgeHerbaceous,distributed,basePlot,cdw|dhp|div|hbp|vst
55,BARR_010,BARR,sedgeHerbaceous,distributed,basePlot,cdw|dhp|div|hbp|vst
67,BARR_012,BARR,sedgeHerbaceous,distributed,basePlot,cdw|dhp|div|hbp|vst
130,BARR_021,BARR,emergentHerbaceousWetlands,distributed,birdGrid,brd
130,BARR_021,BARR,emergentHerbaceousWetlands,distributed,tickPlot,tck
68,BARR_013,BARR,sedgeHerbaceous,distributed,basePlot,cdw|dhp|div|hbp|vst
80,BARR_015,BARR,sedgeHerbaceous,distributed,basePlot,cdw|dhp|div|hbp|vst
114,BARR_016,BARR,sedgeHerbaceous,distributed,basePlot,cdw|dhp|div|hbp|vst
120,BARR_018,BARR,sedgeHerbaceous,distributed,basePlot,cdw|dhp|div|hbp|vst
126,BARR_019,BARR,sedgeHerbaceous,distributed,basePlot,cdw|dhp|div|hbp|vst
128,BARR_020,BARR,sedgeHerbaceous,distributed,basePlot,div
131,BARR_022,BARR,sedgeHerbaceous,distributed,basePlot,div
135,BARR_023,BARR,sedgeHerbaceous,distributed,basePlot,div
144,BARR_025,BARR,sedgeHerbaceous,distributed,basePlot,div
259,BARR_030,BARR,sedgeHerbaceous,distributed,birdGrid,brd
259,BARR_030,BARR,sedgeHerbaceous,distributed,mammalGrid,mam
259,BARR_030,BARR,sedgeHerbaceous,distributed,tickPlot,tck
178,BARR_028,BARR,sedgeHerbaceous,distributed,basePlot,
370,BARR_031,BARR,sedgeHerbaceous,distributed,birdGrid,brd
370,BARR_031,BARR,sedgeHerbaceous,distributed,tickPlot,tck
259,BARR_030,BARR,sedgeHerbaceous,distributed,basePlot,bet
386,BARR_032,BARR,emergentHerbaceousWetlands,distributed,mammalGrid,mam
370,BARR_031,BARR,sedgeHerbaceous,distributed,basePlot,bet
392,BARR_033,BARR,sedgeHerbaceous,distributed,mammalGrid,mam
392,BARR_033,BARR,sedgeHerbaceous,distributed,tickPlot,tck
392,BARR_033,BARR,sedgeHerbaceous,distributed,basePlot,bet
498,BARR_034,BARR,sedgeHerbaceous,distributed,birdGrid,brd
498,BARR_034,BARR,sedgeHerbaceous,distributed,tickPlot,tck
498,BARR_034,BARR,sedgeHerbaceous,distributed,basePlot,bet
514,BARR_035,BARR,emergentHerbaceousWetlands,distributed,birdGrid,brd
562,BARR_036,BARR,sedgeHerbaceous,distributed,basePlot,bet
562,BARR_036,BARR,sedgeHerbaceous,distributed,mammalGrid,mam
626,BARR_037,BARR,sedgeHerbaceous,distributed,basePlot,bet
626,BARR_037,BARR,sedgeHerbaceous,distributed,mammalGrid,mam
626,BARR_037,BARR,sedgeHerbaceous,distributed,tickPlot,tck
627,BARR_038,BARR,sedgeHerbaceous,distributed,basePlot,bet
627,BARR_038,BARR,sedgeHerbaceous,distributed,birdGrid,brd
627,BARR_038,BARR,sedgeHerbaceous,distributed,mammalGrid,mam
