"siteID","eventID","date","plotID","plotType","individualID","taxonID","growthForm","stemDiameter","basalStemDiameter","plantStatus"
"YELL","vst_YELL_2019",2019-08-14,"YELL_020","distributed","NEON.PLA.D12.YELL.00145","PICO","single bole tree",16.5,NA,"Live"
"YELL","vst_YELL_2019",2019-07-23,"YELL_021","distributed","NEON.PLA.D12.YELL.00608","PICEA","single bole tree",30.1,NA,"Live"
"YELL","vst_YELL_2019",2019-07-23,"YELL_021","distributed","NEON.PLA.D12.YELL.00585","PICO","single bole tree",29.2,NA,"Live"
"YELL","vst_YELL_2019",2019-07-23,"YELL_021","distributed","NEON.PLA.D12.YELL.00607","PSME","single bole tree",30.7,NA,"Live"
"YELL","vst_YELL_2019",2019-07-23,"YELL_021","distributed","NEON.PLA.D12.YELL.00584","PICO","single bole tree",27.1,NA,"Standing dead"
"YELL","vst_YELL_2019",2019-07-23,"YELL_021","distributed","NEON.PLA.D12.YELL.00626","PICO","single bole tree",25.5,NA,"Standing dead"
"YELL","vst_YELL_2019",2019-07-23,"YELL_021","distributed","NEON.PLA.D12.YELL.00606","PICO","single bole tree",31.6,NA,"Live"
"YELL","vst_YELL_2019",2019-07-23,"YELL_021","distributed","NEON.PLA.D12.YELL.00628","PSME","single bole tree",25.2,NA,"Live"
"YELL","vst_YELL_2019",2019-07-23,"YELL_021","distributed","NEON.PLA.D12.YELL.00605","PICO","single bole tree",14.1,NA,"Live"
"YELL","vst_YELL_2019",2019-07-23,"YELL_021","distributed","NEON.PLA.D12.YELL.00604","PICO","single bole tree",12.2,NA,"Live"
"YELL","vst_YELL_2019",2019-07-23,"YELL_021","distributed","NEON.PLA.D12.YELL.00650","PICEA","single bole tree",37.5,NA,"Live"
"YELL","vst_YELL_2019",2019-07-23,"YELL_021","distributed","NEON.PLA.D12.YELL.00629","PICEA","single bole tree",21.9,NA,"Live"
"YELL","vst_YELL_2019",2019-07-23,"YELL_021","distributed","NEON.PLA.D12.YELL.00644","PSME","single bole tree",19.6,NA,"Live"
"YELL","vst_YELL_2019",2019-07-23,"YELL_021","distributed","NEON.PLA.D12.YELL.00621","PSME","small tree",1.2,NA,"Live"
"YELL","vst_YELL_2019",2019-07-23,"YELL_021","distributed","NEON.PLA.D12.YELL.00603","POPUL","single bole tree",24.5,NA,"Live"
"YELL","vst_YELL_2019",2019-07-23,"YELL_021","distributed","NEON.PLA.D12.YELL.00582","PICO","single bole tree",15.7,NA,"Live"
"YELL","vst_YELL_2019",2019-07-23,"YELL_021","distributed","NEON.PLA.D12.YELL.00648","PICO","single bole tree",27,NA,"Live"
"YELL","vst_YELL_2019",2019-07-23,"YELL_021","distributed","NEON.PLA.D12.YELL.00625","PSME","single bole tree",48.5,NA,"Live"
"YELL","vst_YELL_2019",2019-07-23,"YELL_021","distributed","NEON.PLA.D12.YELL.00581","PSME","single bole tree",13.6,NA,"Live"
"YELL","vst_YELL_2019",2019-07-23,"YELL_021","distributed","NEON.PLA.D12.YELL.00563","PSME","small tree",3.1,NA,"Live"
"YELL","vst_YELL_2019",2019-07-23,"YELL_021","distributed","NEON.PLA.D12.YELL.00647","2PLANT","single bole tree",16.8,NA,"Standing dead"
"YELL","vst_YELL_2019",2019-07-23,"YELL_021","distributed","NEON.PLA.D12.YELL.00583","2PLANT","single bole tree",12.7,NA,"Standing dead"
"YELL","vst_YELL_2019",2019-07-23,"YELL_021","distributed","NEON.PLA.D12.YELL.00646","PICEA","single bole tree",36.2,NA,"Live"
"YELL","vst_YELL_2019",2019-07-23,"YELL_021","distributed","NEON.PLA.D12.YELL.00630","PSME","single bole tree",23.7,NA,"Live"
"YELL","vst_YELL_2019",2019-07-23,"YELL_021","distributed","NEON.PLA.D12.YELL.00645","2PLANT","single bole tree",14.3,NA,"Standing dead"
"YELL","vst_YELL_2019",2019-08-01,"YELL_022","distributed","NEON.PLA.D12.YELL.00731","PSME","single bole tree",12.3,NA,"Live"
"YELL","vst_YELL_2019",2019-08-01,"YELL_022","distributed","NEON.PLA.D12.YELL.00743","PSME","single bole tree",32.7,NA,"Live"
"YELL","vst_YELL_2019",2019-08-01,"YELL_022","distributed","NEON.PLA.D12.YELL.00735","PICO","single bole tree",16.3,NA,"Standing dead"
"YELL","vst_YELL_2019",2019-08-01,"YELL_022","distributed","NEON.PLA.D12.YELL.00732","PSME","single bole tree",20.8,NA,"Live"
"YELL","vst_YELL_2019",2019-08-01,"YELL_022","distributed","NEON.PLA.D12.YELL.00733","PSME","single bole tree",14.1,NA,"Live"
"YELL","vst_YELL_2019",2019-08-01,"YELL_022","distributed","NEON.PLA.D12.YELL.00742","PSME","single bole tree",36.8,NA,"Live"
"YELL","vst_YELL_2019",2019-08-01,"YELL_022","distributed","NEON.PLA.D12.YELL.00745","PSME","single bole tree",25.5,NA,"Live"
"YELL","vst_YELL_2019",2019-08-01,"YELL_022","distributed","NEON.PLA.D12.YELL.00734","2PLANT","single bole tree",19.6,NA,"Standing dead"
"YELL","vst_YELL_2019",2019-08-01,"YELL_022","distributed","NEON.PLA.D12.YELL.00730","PICO","single bole tree",22.8,NA,"Standing dead"
"YELL","vst_YELL_2019",2019-08-01,"YELL_022","distributed","NEON.PLA.D12.YELL.00741","PSME","single bole tree",28.1,NA,"Live"
"YELL","vst_YELL_2019",2019-08-01,"YELL_022","distributed","NEON.PLA.D12.YELL.00729","PSME","single bole tree",12,NA,"Live"
"YELL","vst_YELL_2019",2019-08-01,"YELL_022","distributed","NEON.PLA.D12.YELL.00728","POTR5","single bole tree",20.5,NA,"Standing dead"
"YELL","vst_YELL_2019",2019-08-01,"YELL_022","distributed","NEON.PLA.D12.YELL.00744","PSME","single bole tree",21.3,NA,"Live"
"YELL","vst_YELL_2019",2019-08-01,"YELL_022","distributed","NEON.PLA.D12.YELL.00739","PSME","single bole tree",18.8,NA,"Live"
"YELL","vst_YELL_2019",2019-08-01,"YELL_022","distributed","NEON.PLA.D12.YELL.00736","PSME","single bole tree",36.7,NA,"Live"
"YELL","vst_YELL_2019",2019-08-01,"YELL_022","distributed","NEON.PLA.D12.YELL.00737","PSME","single bole tree",30.5,NA,"Live"
"YELL","vst_YELL_2019",2019-07-25,"YELL_023","distributed","NEON.PLA.D12.YELL.00474","PSME","single bole tree",31.3,NA,"Standing dead"
"YELL","vst_YELL_2019",2019-07-25,"YELL_023","distributed","NEON.PLA.D12.YELL.00475","PSME","single bole tree",139,NA,"Standing dead"
"YELL","vst_YELL_2019",2019-07-25,"YELL_023","distributed","NEON.PLA.D12.YELL.00498","PSME","small tree",3.5,NA,"Live"
"YELL","vst_YELL_2019",2019-07-25,"YELL_023","distributed","NEON.PLA.D12.YELL.00495","PSME","small tree",2.7,NA,"Live"
"YELL","vst_YELL_2019",2019-07-25,"YELL_023","distributed","NEON.PLA.D12.YELL.00496","PSME","small tree",3.5,NA,"Live"
"YELL","vst_YELL_2019",2019-07-25,"YELL_023","distributed","NEON.PLA.D12.YELL.00470","PSME","single bole tree",56.1,NA,"Live, physically damaged"
"YELL","vst_YELL_2019",2019-07-25,"YELL_023","distributed","NEON.PLA.D12.YELL.00487","PSME","small tree",1.6,NA,"Live, insect damaged"
"YELL","vst_YELL_2019",2019-07-25,"YELL_023","distributed","NEON.PLA.D12.YELL.00469","PSME","single bole tree",41.5,NA,"Standing dead"
"YELL","vst_YELL_2019",2019-07-25,"YELL_023","distributed","NEON.PLA.D12.YELL.00494","PSME","small tree",1.1,NA,"Live, insect damaged"
"YELL","vst_YELL_2019",2019-07-25,"YELL_023","distributed","NEON.PLA.D12.YELL.00471","PSME","single bole tree",94.3,NA,"Standing dead"
"YELL","vst_YELL_2019",2019-07-25,"YELL_023","distributed","NEON.PLA.D12.YELL.00472","PSME","single bole tree",43,NA,"Live"
"YELL","vst_YELL_2019",2019-07-25,"YELL_023","distributed","NEON.PLA.D12.YELL.00483","PSME","small tree",2.5,NA,"Live"
"YELL","vst_YELL_2019",2019-07-25,"YELL_023","distributed","NEON.PLA.D12.YELL.00473","PSME","single bole tree",32,NA,"Standing dead"
"YELL","vst_YELL_2019",2019-07-25,"YELL_023","distributed","NEON.PLA.D12.YELL.00477","PSME","small tree",1.6,NA,"Live"
"YELL","vst_YELL_2019",2019-07-25,"YELL_023","distributed","NEON.PLA.D12.YELL.00478","PSME","small tree",1.8,NA,"Live"
"YELL","vst_YELL_2019",2019-07-25,"YELL_023","distributed","NEON.PLA.D12.YELL.00490","PSME","small tree",3.9,NA,"Live, insect damaged"
"YELL","vst_YELL_2019",2019-07-25,"YELL_023","distributed","NEON.PLA.D12.YELL.00492","PSME","small tree",1.5,NA,"Live, insect damaged"
"YELL","vst_YELL_2019",2019-07-25,"YELL_023","distributed","NEON.PLA.D12.YELL.00476","PSME","single bole tree",38.5,NA,"Standing dead"
"YELL","vst_YELL_2019",2019-07-25,"YELL_023","distributed","NEON.PLA.D12.YELL.00489","PSME","small tree",2.5,NA,"Live"
"YELL","vst_YELL_2020",2020-10-06,"YELL_043","tower","NEON.PLA.D12.YELL.01853","POTR5","small tree",1.1,NA,"Live"
"YELL","vst_YELL_2021",2021-08-09,"YELL_043","tower","NEON.PLA.D12.YELL.01121","POTR5","small tree",3.1,NA,"Live"
"YELL","vst_YELL_2023",2023-08-21,"YELL_043","tower","NEON.PLA.D12.YELL.01123","POTR5","small tree",3.3,NA,"Live"
"YELL","vst_YELL_2022",2022-09-12,"YELL_043","tower","NEON.PLA.D12.YELL.01854","POTR5","small tree",3.3,NA,"Live"
"YELL","vst_YELL_2021",2021-08-09,"YELL_043","tower","NEON.PLA.D12.YELL.01123","POTR5","small tree",3.2,NA,"Live"
"YELL","vst_YELL_2022",2022-09-12,"YELL_043","tower","NEON.PLA.D12.YELL.01885","POTR5","small tree",1,NA,"Live"
"YELL","vst_YELL_2023",2023-08-21,"YELL_043","tower","NEON.PLA.D12.YELL.01854","POTR5","small tree",3.7,NA,"Live"
"YELL","vst_YELL_2019",2019-09-30,"YELL_043","tower","NEON.PLA.D12.YELL.01854","POTR5","small tree",2.6,NA,"Live"
"YELL","vst_YELL_2020",2020-10-06,"YELL_043","tower","NEON.PLA.D12.YELL.01854","POTR5","small tree",3.3,NA,"Live"
"YELL","vst_YELL_2019",2019-09-30,"YELL_043","tower","NEON.PLA.D12.YELL.01853","POTR5","small tree",1,NA,"Live"
"YELL","vst_YELL_2021",2021-08-09,"YELL_043","tower","NEON.PLA.D12.YELL.01897","POTR5","single bole tree",51.5,NA,"Standing dead"
"YELL","vst_YELL_2022",2022-09-12,"YELL_043","tower","NEON.PLA.D12.YELL.01897","POTR5","single bole tree",51.3,NA,"Standing dead"
"YELL","vst_YELL_2020",2020-10-06,"YELL_043","tower","NEON.PLA.D12.YELL.01898","POTR5","single bole tree",44,NA,"Live"
"YELL","vst_YELL_2020",2020-10-06,"YELL_043","tower","NEON.PLA.D12.YELL.01899","POTR5","single bole tree",52,NA,"Live, physically damaged"
"YELL","vst_YELL_2020",2020-10-06,"YELL_043","tower","NEON.PLA.D12.YELL.01875","POTR5","small tree",3.6,NA,"Live"
"YELL","vst_YELL_2021",2021-08-09,"YELL_043","tower","NEON.PLA.D12.YELL.01875","POTR5","small tree",2.8,NA,"Live"
"YELL","vst_YELL_2021",2021-08-09,"YELL_043","tower","NEON.PLA.D12.YELL.01854","POTR5","small tree",3.1,NA,"Live"
"YELL","vst_YELL_2021",2021-08-09,"YELL_043","tower","NEON.PLA.D12.YELL.01123","POTR5","small tree",1.8,NA,"Live"
"YELL","vst_YELL_2022",2022-09-12,"YELL_043","tower","NEON.PLA.D12.YELL.01123","POTR5","small tree",3.3,NA,"Live"
"YELL","vst_YELL_2021",2021-08-09,"YELL_043","tower","NEON.PLA.D12.YELL.01898","POTR5","single bole tree",43.5,NA,"Live"
"YELL","vst_YELL_2021",2021-08-09,"YELL_043","tower","NEON.PLA.D12.YELL.01853","POTR5","small tree",1.3,NA,"Live"
"YELL","vst_YELL_2021",2021-08-09,"YELL_043","tower","NEON.PLA.D12.YELL.01124","POTR5","small tree",5,NA,"Live"
"YELL","vst_YELL_2020",2020-10-06,"YELL_043","tower","NEON.PLA.D12.YELL.01123","POTR5","small tree",2.7,NA,"Live"
"YELL","vst_YELL_2021",2021-08-09,"YELL_043","tower","NEON.PLA.D12.YELL.01894","POTR5","small tree",5.5,NA,"Live"
"YELL","vst_YELL_2020",2020-10-06,"YELL_043","tower","NEON.PLA.D12.YELL.01894","POTR5","small tree",3.4,NA,"Live"
"YELL","vst_YELL_2021",2021-08-09,"YELL_043","tower","NEON.PLA.D12.YELL.01125","POTR5","small tree",1.1,NA,"Live"
"YELL","vst_YELL_2022",2022-09-12,"YELL_043","tower","NEON.PLA.D12.YELL.01855","POTR5","small tree",5.5,NA,"Live"
"YELL","vst_YELL_2021",2021-08-09,"YELL_043","tower","NEON.PLA.D12.YELL.01855","POTR5","small tree",5,NA,"Live"
"YELL","vst_YELL_2022",2022-09-12,"YELL_043","tower","NEON.PLA.D12.YELL.01895","POTR5","small tree",6,NA,"Live"
"YELL","vst_YELL_2019",2019-09-30,"YELL_043","tower","NEON.PLA.D12.YELL.01855","POTR5","small tree",3.9,NA,"Live"
"YELL","vst_YELL_2021",2021-08-09,"YELL_043","tower","NEON.PLA.D12.YELL.01856","POTR5","small tree",1.6,NA,"Live"
"YELL","vst_YELL_2020",2020-10-06,"YELL_043","tower","NEON.PLA.D12.YELL.01856","POTR5","small tree",1.6,NA,"Live"
"YELL","vst_YELL_2019",2019-09-30,"YELL_043","tower","NEON.PLA.D12.YELL.01897","POTR5","single bole tree",51.9,NA,"Live"
"YELL","vst_YELL_2019",2019-09-30,"YELL_043","tower","NEON.PLA.D12.YELL.01873","POTR5","small tree",1.7,NA,"Live"
"YELL","vst_YELL_2023",2023-08-21,"YELL_043","tower","NEON.PLA.D12.YELL.01897","POTR5","single bole tree",51.1,NA,"Standing dead"
"YELL","vst_YELL_2019",2019-09-30,"YELL_043","tower","NEON.PLA.D12.YELL.01874","POTR5","small tree",2.7,NA,"Live"
"YELL","vst_YELL_2023",2023-08-21,"YELL_043","tower","NEON.PLA.D12.YELL.01874","POTR5","small tree",4,NA,"Live"
"YELL","vst_YELL_2022",2022-09-12,"YELL_043","tower","NEON.PLA.D12.YELL.01121","POTR5","small tree",3.3,NA,"Live"
"YELL","vst_YELL_2023",2023-08-21,"YELL_043","tower","NEON.PLA.D12.YELL.01121","POTR5","small tree",3.4,NA,"Live"
"YELL","vst_YELL_2022",2022-09-12,"YELL_043","tower","NEON.PLA.D12.YELL.01898","POTR5","single bole tree",43.4,NA,"Live"
"YELL","vst_YELL_2022",2022-09-12,"YELL_043","tower","NEON.PLA.D12.YELL.01875","POTR5","small tree",3.2,NA,"Live"
"YELL","vst_YELL_2023",2023-08-21,"YELL_043","tower","NEON.PLA.D12.YELL.01858","POTR5","small tree",3.1,NA,"Live"
"YELL","vst_YELL_2020",2020-10-06,"YELL_043","tower","NEON.PLA.D12.YELL.01858","POTR5","small tree",2.6,NA,"Live"
"YELL","vst_YELL_2023",2023-08-21,"YELL_043","tower","NEON.PLA.D12.YELL.01875","POTR5","small tree",3.6,NA,"Live"
"YELL","vst_YELL_2019",2019-09-30,"YELL_043","tower","NEON.PLA.D12.YELL.01875","POTR5","small tree",2.2,NA,"Live"
"YELL","vst_YELL_2023",2023-08-21,"YELL_043","tower","NEON.PLA.D12.YELL.01859","POTR5","small tree",4.3,NA,"Live"
"YELL","vst_YELL_2019",2019-09-30,"YELL_043","tower","NEON.PLA.D12.YELL.01859","POTR5","small tree",2.6,NA,"Live"
"YELL","vst_YELL_2022",2022-09-12,"YELL_043","tower","NEON.PLA.D12.YELL.01123","POTR5","small tree",1.7,NA,"Standing dead"
"YELL","vst_YELL_2021",2021-08-09,"YELL_043","tower","NEON.PLA.D12.YELL.01892","POTR5","small tree",3.2,NA,"Live"
"YELL","vst_YELL_2023",2023-08-21,"YELL_043","tower","NEON.PLA.D12.YELL.01869","POTR5","small tree",2.2,NA,"Live"
"YELL","vst_YELL_2022",2022-09-12,"YELL_043","tower","NEON.PLA.D12.YELL.01124","POTR5","small tree",5,NA,"Live"
"YELL","vst_YELL_2019",2019-09-30,"YELL_043","tower","NEON.PLA.D12.YELL.01861","POTR5","small tree",2.2,NA,"Live"
"YELL","vst_YELL_2022",2022-09-12,"YELL_043","tower","NEON.PLA.D12.YELL.01861","POTR5","small tree",2.8,NA,"Live"
"YELL","vst_YELL_2023",2023-08-21,"YELL_043","tower","NEON.PLA.D12.YELL.01125","POTR5","small tree",1.2,NA,"Live"
"YELL","vst_YELL_2022",2022-09-12,"YELL_043","tower","NEON.PLA.D12.YELL.01125","POTR5","small tree",1,NA,"Live"
"YELL","vst_YELL_2020",2020-10-06,"YELL_043","tower","NEON.PLA.D12.YELL.01862","POTR5","small tree",1.6,NA,"Standing dead"
"YELL","vst_YELL_2021",2021-08-09,"YELL_043","tower","NEON.PLA.D12.YELL.01862","POTR5","small tree",1.6,NA,"Standing dead"
"YELL","vst_YELL_2020",2020-10-06,"YELL_043","tower","NEON.PLA.D12.YELL.01863","POTR5","small tree",3.3,NA,"Live"
"YELL","vst_YELL_2020",2020-10-06,"YELL_043","tower","NEON.PLA.D12.YELL.01855","POTR5","small tree",4.8,NA,"Live"
"YELL","vst_YELL_2023",2023-08-21,"YELL_043","tower","NEON.PLA.D12.YELL.01855","POTR5","small tree",6.1,NA,"Live"
"YELL","vst_YELL_2021",2021-08-09,"YELL_043","tower","NEON.PLA.D12.YELL.01863","POTR5","small tree",3.9,NA,"Live"
"YELL","vst_YELL_2023",2023-08-21,"YELL_043","tower","NEON.PLA.D12.YELL.01127","POTR5","small tree",4.6,NA,"Live"
"YELL","vst_YELL_2023",2023-08-21,"YELL_043","tower","NEON.PLA.D12.YELL.01127","POTR5","small tree",4.4,NA,"Live"
"YELL","vst_YELL_2020",2020-10-06,"YELL_043","tower","NEON.PLA.D12.YELL.01874","POTR5","small tree",3.1,NA,"Live"
"YELL","vst_YELL_2020",2020-10-06,"YELL_043","tower","NEON.PLA.D12.YELL.01121","POTR5","small tree",2.6,NA,"Live"
"YELL","vst_YELL_2019",2019-09-30,"YELL_043","tower","NEON.PLA.D12.YELL.01858","POTR5","small tree",2.1,NA,"Live"
"YELL","vst_YELL_2021",2021-08-09,"YELL_043","tower","NEON.PLA.D12.YELL.01874","POTR5","small tree",3.5,NA,"Live"
"YELL","vst_YELL_2021",2021-08-09,"YELL_043","tower","NEON.PLA.D12.YELL.01858","POTR5","small tree",2.9,NA,"Live"
"YELL","vst_YELL_2023",2023-08-21,"YELL_043","tower","NEON.PLA.D12.YELL.01891","POTR5","small tree",5.2,NA,"Live"
"YELL","vst_YELL_2021",2021-08-09,"YELL_043","tower","NEON.PLA.D12.YELL.01891","POTR5","small tree",4.3,NA,"Live"
"YELL","vst_YELL_2021",2021-08-09,"YELL_043","tower","NEON.PLA.D12.YELL.01859","POTR5","small tree",3.6,NA,"Live"
"YELL","vst_YELL_2022",2022-09-12,"YELL_043","tower","NEON.PLA.D12.YELL.01859","POTR5","small tree",4.2,NA,"Live"
"YELL","vst_YELL_2023",2023-08-21,"YELL_043","tower","NEON.PLA.D12.YELL.01892","POTR5","small tree",3.6,NA,"Live"
"YELL","vst_YELL_2020",2020-10-06,"YELL_043","tower","NEON.PLA.D12.YELL.01859","POTR5","small tree",3.2,NA,"Live"
"YELL","vst_YELL_2023",2023-08-21,"YELL_043","tower","NEON.PLA.D12.YELL.01892","POTR5","small tree",4.9,NA,"Live"
"YELL","vst_YELL_2022",2022-09-12,"YELL_043","tower","NEON.PLA.D12.YELL.01869","POTR5","small tree",2.2,NA,"Live"
"YELL","vst_YELL_2020",2020-10-06,"YELL_043","tower","NEON.PLA.D12.YELL.01861","POTR5","small tree",2.5,NA,"Live"
"YELL","vst_YELL_2021",2021-08-09,"YELL_043","tower","NEON.PLA.D12.YELL.01861","POTR5","small tree",2.7,NA,"Live"
"YELL","vst_YELL_2021",2021-08-09,"YELL_043","tower","NEON.PLA.D12.YELL.01869","POTR5","small tree",2,NA,"Live"
"YELL","vst_YELL_2019",2019-09-30,"YELL_043","tower","NEON.PLA.D12.YELL.01869","POTR5","small tree",1.5,NA,"Live"
"YELL","vst_YELL_2019",2019-09-30,"YELL_043","tower","NEON.PLA.D12.YELL.01894","POTR5","small tree",3.5,NA,"Live"
"YELL","vst_YELL_2023",2023-08-21,"YELL_043","tower","NEON.PLA.D12.YELL.01894","POTR5","small tree",5.9,NA,"Live"
"YELL","vst_YELL_2022",2022-09-12,"YELL_043","tower","NEON.PLA.D12.YELL.01894","POTR5","small tree",5.5,NA,"Live"
"YELL","vst_YELL_2019",2019-09-30,"YELL_043","tower","NEON.PLA.D12.YELL.01870","POTR5","small tree",3.3,NA,"Live"
"YELL","vst_YELL_2021",2021-08-09,"YELL_043","tower","NEON.PLA.D12.YELL.01870","POTR5","small tree",4.2,NA,"Live"
"YELL","vst_YELL_2021",2021-08-09,"YELL_043","tower","NEON.PLA.D12.YELL.01895","POTR5","small tree",5.7,NA,"Live"
"YELL","vst_YELL_2023",2023-08-21,"YELL_043","tower","NEON.PLA.D12.YELL.01895","POTR5","small tree",6.4,NA,"Live"
"YELL","vst_YELL_2019",2019-09-30,"YELL_043","tower","NEON.PLA.D12.YELL.01863","POTR5","small tree",3.7,NA,"Live"
"YELL","vst_YELL_2023",2023-08-21,"YELL_043","tower","NEON.PLA.D12.YELL.01863","POTR5","small tree",4.4,NA,"Live"
"YELL","vst_YELL_2020",2020-10-06,"YELL_043","tower","NEON.PLA.D12.YELL.01895","POTR5","small tree",5.6,NA,"Live"
"YELL","vst_YELL_2020",2020-10-06,"YELL_043","tower","NEON.PLA.D12.YELL.01896","POTR5","single bole tree",46.6,NA,"Live, physically damaged"
"YELL","vst_YELL_2022",2022-09-12,"YELL_043","tower","NEON.PLA.D12.YELL.01896","POTR5","single bole tree",46,NA,"Live"
"YELL","vst_YELL_2020",2020-10-06,"YELL_043","tower","NEON.PLA.D12.YELL.01127","POTR5","small tree",3.5,NA,"Live"
"YELL","vst_YELL_2021",2021-08-09,"YELL_043","tower","NEON.PLA.D12.YELL.01896","POTR5","single bole tree",47,NA,"Live"
"YELL","vst_YELL_2020",2020-10-06,"YELL_043","tower","NEON.PLA.D12.YELL.01897","POTR5","single bole tree",51.8,NA,"Live"
"YELL","vst_YELL_2019",2019-09-30,"YELL_043","tower","NEON.PLA.D12.YELL.01896","POTR5","single bole tree",45.6,NA,"Live"
"YELL","vst_YELL_2023",2023-08-21,"YELL_043","tower","NEON.PLA.D12.YELL.01873","POTR5","small tree",2.5,NA,"Live"
"YELL","vst_YELL_2020",2020-10-06,"YELL_043","tower","NEON.PLA.D12.YELL.01873","POTR5","small tree",1.9,NA,"Live"
"YELL","vst_YELL_2022",2022-09-12,"YELL_043","tower","NEON.PLA.D12.YELL.02194","POTR5","small tree",2.5,NA,"Live"
"YELL","vst_YELL_2023",2023-08-21,"YELL_043","tower","NEON.PLA.D12.YELL.02194","POTR5","small tree",2.6,NA,"Live"
"YELL","vst_YELL_2022",2022-09-12,"YELL_043","tower","NEON.PLA.D12.YELL.01858","POTR5","small tree",2.9,NA,"Live"
"YELL","vst_YELL_2023",2023-08-21,"YELL_043","tower","NEON.PLA.D12.YELL.01898","POTR5","single bole tree",43.3,NA,"Live, disease damaged"
"YELL","vst_YELL_2019",2019-09-30,"YELL_043","tower","NEON.PLA.D12.YELL.01992","POTR5","small tree",3.6,NA,"Live"
"YELL","vst_YELL_2021",2021-08-09,"YELL_043","tower","NEON.PLA.D12.YELL.01992","POTR5","small tree",5,NA,"Live"
"YELL","vst_YELL_2020",2020-10-06,"YELL_043","tower","NEON.PLA.D12.YELL.01992","POTR5","small tree",4.4,NA,"Live"
"YELL","vst_YELL_2021",2021-08-09,"YELL_043","tower","NEON.PLA.D12.YELL.01899","POTR5","single bole tree",52.2,NA,"Live"
"YELL","vst_YELL_2019",2019-09-30,"YELL_043","tower","NEON.PLA.D12.YELL.01899","POTR5","single bole tree",52.3,NA,"Live"
"YELL","vst_YELL_2023",2023-08-21,"YELL_043","tower","NEON.PLA.D12.YELL.01884","POTR5","small tree",1.1,NA,"Live"
"YELL","vst_YELL_2021",2021-08-09,"YELL_043","tower","NEON.PLA.D12.YELL.01892","POTR5","small tree",3.8,NA,"Live"
"YELL","vst_YELL_2019",2019-09-30,"YELL_043","tower","NEON.PLA.D12.YELL.01994","POTR5","single bole tree",44,NA,"Live"
"YELL","vst_YELL_2020",2020-10-06,"YELL_043","tower","NEON.PLA.D12.YELL.01869","POTR5","small tree",1.8,NA,"Live"
"YELL","vst_YELL_2023",2023-08-21,"YELL_043","tower","NEON.PLA.D12.YELL.01124","POTR5","small tree",4.8,NA,"Live"
"YELL","vst_YELL_2023",2023-08-21,"YELL_043","tower","NEON.PLA.D12.YELL.01853","POTR5","small tree",1.4,NA,"Live"
"YELL","vst_YELL_2022",2022-09-12,"YELL_043","tower","NEON.PLA.D12.YELL.01853","POTR5","small tree",1.3,NA,"Live"
"YELL","vst_YELL_2023",2023-08-21,"YELL_043","tower","NEON.PLA.D12.YELL.01995","POTR5","small tree",7,NA,"Live"
