"","domainID","siteID","plotID","plotType","date","eventID","volumeFactor","samplingProtocolVersion","lidsAzimuth","targetTaxaPresent","logDistance","logMaxDiameter","logMinorDiameter","logID","logLength","taxonID","scientificName","diameterClass","decayClass","decayClassNum"
"452","D17","TEAK","TEAK_049","tower",2022-07-13,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",170,"Y",118,90.1,90.1,"00260",38,"PIJE","Pinus jeffreyi Balf.",">=10cm","4 - Rotten throughout",4
"453","D17","TEAK","TEAK_049","tower",2022-07-13,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",50,"Y",2.7,95.7,95.7,"00275",24.3,"PIJE","Pinus jeffreyi Balf.",">=10cm","4 - Rotten throughout",4
"454","D17","TEAK","TEAK_049","tower",2022-07-13,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",170,"Y",149.7,93,93,"00276",12,"ABCO","Abies concolor (Gord. & Glend.) Lindl. ex Hildebr.",">=10cm","4 - Rotten throughout",4
"455","D17","TEAK","TEAK_049","tower",2022-07-13,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",50,"Y",70,77.4,77.4,"00277",39.3,"PIJE","Pinus jeffreyi Balf.",">=10cm","3 - Heartwood sound",3
"456","D17","TEAK","TEAK_049","tower",2022-07-13,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",50,"Y",74.5,108.5,108.5,"00278",31.2,"PIJE","Pinus jeffreyi Balf.",">=10cm","4 - Rotten throughout",4
"457","D17","TEAK","TEAK_049","tower",2022-07-13,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",50,"Y",89,62.7,62.7,"00279",26.3,"ABCO","Abies concolor (Gord. & Glend.) Lindl. ex Hildebr.",">=10cm","2 - Sound round",2
"458","D17","TEAK","TEAK_050","tower",2022-07-06,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",290,"Y",10,23.7,23.7,"00817",17,"ABMA","Abies magnifica A. Murray bis",">=10cm","3 - Heartwood sound",3
"459","D17","TEAK","TEAK_050","tower",2022-07-06,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",290,"Y",21.8,27.3,27.3,"00818",8,"2PLANT-H","Unknown hardwood plant",">=10cm","5 - No structural integrity",5
"460","D17","TEAK","TEAK_050","tower",2022-07-06,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",290,"Y",37.5,88.7,88.7,"00819",30,"ABMA","Abies magnifica A. Murray bis",">=10cm","2 - Sound round",2
"461","D17","TEAK","TEAK_050","tower",2022-07-06,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",290,"Y",50.2,49.3,49.3,"00820",22.2,"ABMA","Abies magnifica A. Murray bis",">=10cm","3 - Heartwood sound",3
"462","D17","TEAK","TEAK_050","tower",2022-07-06,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",290,"Y",55.8,70.7,70.7,"00821",11.6,"ABMA","Abies magnifica A. Murray bis",">=10cm","5 - No structural integrity",5
"463","D17","TEAK","TEAK_050","tower",2022-07-06,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",290,"Y",74.2,93.8,93.8,"00822",6.5,"ABCO","Abies concolor (Gord. & Glend.) Lindl. ex Hildebr.",">=10cm","4 - Rotten throughout",4
"464","D17","TEAK","TEAK_050","tower",2022-07-06,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",290,"Y",125,155,155,"00823",120.5,"ABMA","Abies magnifica A. Murray bis",">=10cm","5 - No structural integrity",5
"465","D17","TEAK","TEAK_050","tower",2022-07-06,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",50,"Y",1,11.8,11.8,"00824",4.8,"PICO","Pinus contorta Douglas ex Loudon",">=10cm","1 - Fresh fallen",1
"466","D17","TEAK","TEAK_050","tower",2022-07-06,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",50,"Y",5,78.6,78.6,"00825",5,"ABMA","Abies magnifica A. Murray bis",">=10cm","2 - Sound round",2
"467","D17","TEAK","TEAK_050","tower",2022-07-06,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",50,"Y",18.5,60.5,60.5,"00826",4.4,"ABMA","Abies magnifica A. Murray bis",">=10cm","3 - Heartwood sound",3
"468","D17","TEAK","TEAK_050","tower",2022-07-06,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",50,"Y",91.8,72.8,72.8,"00827",8,"ABMA","Abies magnifica A. Murray bis",">=10cm","2 - Sound round",2
"469","D17","TEAK","TEAK_050","tower",2022-07-06,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",50,"Y",145.1,102.5,102.5,"00828",31.5,"PIJE","Pinus jeffreyi Balf.",">=10cm","4 - Rotten throughout",4
"470","D17","TEAK","TEAK_050","tower",2022-07-06,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",50,"Y",157.4,120,120,"00829",13,"ABMA","Abies magnifica A. Murray bis",">=10cm","5 - No structural integrity",5
"471","D17","TEAK","TEAK_050","tower",2022-07-06,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",50,"Y",169,76.5,76.5,"00830",4.8,"ABMA","Abies magnifica A. Murray bis",">=10cm","4 - Rotten throughout",4
"472","D17","TEAK","TEAK_050","tower",2022-07-06,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",170,"Y",4.4,102.7,102.7,"00831",7,"ABMA","Abies magnifica A. Murray bis",">=10cm","2 - Sound round",2
"473","D17","TEAK","TEAK_050","tower",2022-07-06,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",170,"Y",12.4,19.5,19.5,"00832",18,"ABMA","Abies magnifica A. Murray bis",">=10cm","1 - Fresh fallen",1
"474","D17","TEAK","TEAK_050","tower",2022-07-06,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",170,"Y",21.4,31.4,31.4,"00833",25,"PICO","Pinus contorta Douglas ex Loudon",">=10cm","2 - Sound round",2
"475","D17","TEAK","TEAK_050","tower",2022-07-06,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",170,"Y",32,65.2,65.2,"00834",27,"PICO","Pinus contorta Douglas ex Loudon",">=10cm","3 - Heartwood sound",3
"476","D17","TEAK","TEAK_050","tower",2022-07-06,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",170,"Y",46,44.9,44.9,"00835",22,"2PLANT-H","Unknown hardwood plant",">=10cm","3 - Heartwood sound",3
"477","D17","TEAK","TEAK_050","tower",2022-07-06,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",170,"Y",52,38.6,38.6,"00836",24,"2PLANT-H","Unknown hardwood plant",">=10cm","3 - Heartwood sound",3
"478","D17","TEAK","TEAK_051","tower",2022-06-28,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",50,"Y",186.1,89,89,"00434",20.4,"ABMA","Abies magnifica A. Murray bis",">=10cm","4 - Rotten throughout",4
"479","D17","TEAK","TEAK_051","tower",2022-06-28,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",50,"Y",188.5,76.1,76.1,"00435",27.5,"ABMA","Abies magnifica A. Murray bis",">=10cm","4 - Rotten throughout",4
"480","D17","TEAK","TEAK_051","tower",2022-06-28,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",50,"Y",191.5,98.1,98.1,"00436",4.3,"ABMA","Abies magnifica A. Murray bis",">=10cm","5 - No structural integrity",5
"481","D17","TEAK","TEAK_051","tower",2022-06-28,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",50,"Y",221.4,73.7,73.7,"00437",6.8,"PICO","Pinus contorta Douglas ex Loudon",">=10cm","4 - Rotten throughout",4
"482","D17","TEAK","TEAK_051","tower",2022-06-28,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",50,"Y",226.2,102.5,102.5,"00438",10.1,"ABMA","Abies magnifica A. Murray bis",">=10cm","3 - Heartwood sound",3
"483","D17","TEAK","TEAK_051","tower",2022-06-28,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",290,"Y",0.9,13,13,"00439",9.6,"PICO","Pinus contorta Douglas ex Loudon",">=10cm","2 - Sound round",2
"484","D17","TEAK","TEAK_051","tower",2022-06-28,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",290,"Y",25.3,35.4,35.4,"00440",20,"PICO","Pinus contorta Douglas ex Loudon",">=10cm","2 - Sound round",2
"485","D17","TEAK","TEAK_051","tower",2022-06-28,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",290,"Y",29,85,85,"00441",15,"2PLANT-H","Unknown hardwood plant",">=10cm","5 - No structural integrity",5
"486","D17","TEAK","TEAK_051","tower",2022-06-28,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",290,"Y",91,67.2,67.2,"00442",14.2,"ABMA","Abies magnifica A. Murray bis",">=10cm","5 - No structural integrity",5
"487","D17","TEAK","TEAK_051","tower",2022-06-28,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",290,"Y",94,49.4,49.4,"00443",17,"2PLANT-H","Unknown hardwood plant",">=10cm","5 - No structural integrity",5
"488","D17","TEAK","TEAK_051","tower",2022-06-28,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",290,"Y",104.1,73.4,73.4,"00444",15.1,"ABMA","Abies magnifica A. Murray bis",">=10cm","5 - No structural integrity",5
"489","D17","TEAK","TEAK_051","tower",2022-06-28,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",170,"Y",2.7,14.8,14.8,"00445",13.2,"PICO","Pinus contorta Douglas ex Loudon",">=10cm","2 - Sound round",2
"490","D17","TEAK","TEAK_051","tower",2022-06-28,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",170,"Y",1,10,10,"00445",3.7,"ABMA","Abies magnifica A. Murray bis",">=10cm","2 - Sound round",2
"491","D17","TEAK","TEAK_051","tower",2022-06-28,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",170,"Y",4.3,14.4,14.4,"00451",4,"2PLANT-H","Unknown hardwood plant",">=10cm","2 - Sound round",2
"492","D17","TEAK","TEAK_051","tower",2022-06-28,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",170,"Y",6.5,145,145,"00452",10,"ABMA","Abies magnifica A. Murray bis",">=10cm","4 - Rotten throughout",4
"493","D17","TEAK","TEAK_051","tower",2022-06-28,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",170,"Y",12,17.5,17.5,"00453",1.7,"ABMA","Abies magnifica A. Murray bis",">=10cm","3 - Heartwood sound",3
"494","D17","TEAK","TEAK_051","tower",2022-06-28,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",170,"Y",32.5,75.6,75.6,"00454",34,"PICO","Pinus contorta Douglas ex Loudon",">=10cm","3 - Heartwood sound",3
"495","D17","TEAK","TEAK_051","tower",2022-06-28,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",170,"Y",193.4,82,82,"00456",26.9,"ABMA","Abies magnifica A. Murray bis",">=10cm","3 - Heartwood sound",3
"496","D17","TEAK","TEAK_051","tower",2022-06-28,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",170,"Y",202.2,73.9,73.9,"00890",6.1,"2PLANT-H","Unknown hardwood plant",">=10cm","3 - Heartwood sound",3
"497","D17","TEAK","TEAK_051","tower",2022-06-28,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",50,"Y",2.5,8.9,8.9,"L01",1.2,"2PLANT-H","Unknown hardwood plant","5-10cm","2 - Sound round",2
"498","D17","TEAK","TEAK_052","tower",2022-07-06,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",170,"Y",162.8,66.4,66.4,"00201",4.1,"ABCO","Abies concolor (Gord. & Glend.) Lindl. ex Hildebr.",">=10cm","5 - No structural integrity",5
"499","D17","TEAK","TEAK_052","tower",2022-07-06,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",170,"Y",174.4,120,120,"00202",15.7,"ABMA","Abies magnifica A. Murray bis",">=10cm","5 - No structural integrity",5
"500","D17","TEAK","TEAK_052","tower",2022-07-06,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",290,"Y",0.1,12.6,12.6,"00837",4.3,"ABCO","Abies concolor (Gord. & Glend.) Lindl. ex Hildebr.",">=10cm","2 - Sound round",2
"501","D17","TEAK","TEAK_052","tower",2022-07-06,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",290,"Y",74,47.8,47.8,"00838",4,"ABMA","Abies magnifica A. Murray bis",">=10cm","4 - Rotten throughout",4
"502","D17","TEAK","TEAK_052","tower",2022-07-06,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",290,"Y",70.5,72.5,72.5,"00839",12,"ABCO","Abies concolor (Gord. & Glend.) Lindl. ex Hildebr.",">=10cm","3 - Heartwood sound",3
"503","D17","TEAK","TEAK_052","tower",2022-07-06,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",290,"Y",94.6,104,104,"00840",42.8,"ABCO","Abies concolor (Gord. & Glend.) Lindl. ex Hildebr.",">=10cm","2 - Sound round",2
"504","D17","TEAK","TEAK_052","tower",2022-07-06,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",290,"Y",141,101.7,101.7,"00841",22.2,"ABCO","Abies concolor (Gord. & Glend.) Lindl. ex Hildebr.",">=10cm","5 - No structural integrity",5
"505","D17","TEAK","TEAK_052","tower",2022-07-06,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",50,"Y",0.5,10.7,10.7,"00842",7.1,"ABMA","Abies magnifica A. Murray bis",">=10cm","2 - Sound round",2
"506","D17","TEAK","TEAK_052","tower",2022-07-06,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",50,"Y",73,50.9,50.9,"00843",1.6,"ABMA","Abies magnifica A. Murray bis",">=10cm","3 - Heartwood sound",3
"507","D17","TEAK","TEAK_052","tower",2022-07-06,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",50,"Y",74.4,45.4,45.4,"00844",2.4,"ABCO","Abies concolor (Gord. & Glend.) Lindl. ex Hildebr.",">=10cm","3 - Heartwood sound",3
"508","D17","TEAK","TEAK_052","tower",2022-07-06,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",50,"Y",110,57.8,57.8,"00845",10.1,"ABMA","Abies magnifica A. Murray bis",">=10cm","3 - Heartwood sound",3
"509","D17","TEAK","TEAK_052","tower",2022-07-06,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",170,"Y",6.2,102.5,102.5,"00846",6.6,"ABCO","Abies concolor (Gord. & Glend.) Lindl. ex Hildebr.",">=10cm","5 - No structural integrity",5
"510","D17","TEAK","TEAK_052","tower",2022-07-06,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",170,"Y",20.5,81.5,81.5,"00847",3,"ABCO","Abies concolor (Gord. & Glend.) Lindl. ex Hildebr.",">=10cm","4 - Rotten throughout",4
"511","D17","TEAK","TEAK_052","tower",2022-07-06,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",170,"Y",119.5,81.5,81.5,"00875",3,"ABCO","Abies concolor (Gord. & Glend.) Lindl. ex Hildebr.",">=10cm","4 - Rotten throughout",4
"512","D17","TEAK","TEAK_052","tower",2022-07-06,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",170,"Y",135,102.5,102.5,"00876",6.6,"ABCO","Abies concolor (Gord. & Glend.) Lindl. ex Hildebr.",">=10cm","5 - No structural integrity",5
"513","D17","TEAK","TEAK_053","tower",2022-07-07,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",270,"Y",1.5,83.1,83.1,"00203",9.7,"PICO","Pinus contorta Douglas ex Loudon",">=10cm","2 - Sound round",2
"514","D17","TEAK","TEAK_053","tower",2022-07-07,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",270,"Y",1.8,18,18,"00204",3,"2PLANT-H","Unknown hardwood plant",">=10cm","3 - Heartwood sound",3
"515","D17","TEAK","TEAK_053","tower",2022-07-07,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",270,"Y",9.1,68.9,68.9,"00205",39.7,"PICO","Pinus contorta Douglas ex Loudon",">=10cm","2 - Sound round",2
"516","D17","TEAK","TEAK_053","tower",2022-07-07,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",270,"Y",18,27.7,27.7,"00206",25.4,"PICO","Pinus contorta Douglas ex Loudon",">=10cm","1 - Fresh fallen",1
"517","D17","TEAK","TEAK_053","tower",2022-07-07,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",270,"Y",19.8,41.6,41.6,"00207",16.2,"PICO","Pinus contorta Douglas ex Loudon",">=10cm","2 - Sound round",2
"518","D17","TEAK","TEAK_053","tower",2022-07-07,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",270,"Y",98.4,61,61,"00209",2.2,"PICO","Pinus contorta Douglas ex Loudon",">=10cm","3 - Heartwood sound",3
"519","D17","TEAK","TEAK_053","tower",2022-07-07,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",270,"Y",115.4,72.1,72.1,"00210",11.4,"ABCO","Abies concolor (Gord. & Glend.) Lindl. ex Hildebr.",">=10cm","4 - Rotten throughout",4
"520","D17","TEAK","TEAK_053","tower",2022-07-07,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",270,"Y",214.2,81,81,"00211",17,"ABMA","Abies magnifica A. Murray bis",">=10cm","3 - Heartwood sound",3
"521","D17","TEAK","TEAK_053","tower",2022-07-07,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",30,"Y",1,66.6,66.6,"01121",22,"PICO","Pinus contorta Douglas ex Loudon",">=10cm","3 - Heartwood sound",3
"522","D17","TEAK","TEAK_053","tower",2022-07-07,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",30,"Y",9.1,29,29,"01122",6.9,"PICO","Pinus contorta Douglas ex Loudon",">=10cm","4 - Rotten throughout",4
"523","D17","TEAK","TEAK_053","tower",2022-07-07,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",30,"Y",14.5,83,83,"01123",3.1,"PICO","Pinus contorta Douglas ex Loudon",">=10cm","5 - No structural integrity",5
"524","D17","TEAK","TEAK_053","tower",2022-07-07,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",30,"Y",24.6,27,27,"01124",32,"PICO","Pinus contorta Douglas ex Loudon",">=10cm","3 - Heartwood sound",3
"525","D17","TEAK","TEAK_053","tower",2022-07-07,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",30,"Y",45.5,87.2,87.2,"01125",6.4,"PICO","Pinus contorta Douglas ex Loudon",">=10cm","4 - Rotten throughout",4
"526","D17","TEAK","TEAK_053","tower",2022-07-07,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",30,"Y",60,56.6,56.6,"01126",35.3,"PICO","Pinus contorta Douglas ex Loudon",">=10cm","3 - Heartwood sound",3
"527","D17","TEAK","TEAK_053","tower",2022-07-07,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",30,"Y",99.5,69,69,"01127",15.4,"2PLANT-H","Unknown hardwood plant",">=10cm","4 - Rotten throughout",4
"528","D17","TEAK","TEAK_053","tower",2022-07-07,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",30,"Y",140,63.8,63.8,"01128",19.3,"PICO","Pinus contorta Douglas ex Loudon",">=10cm","3 - Heartwood sound",3
"529","D17","TEAK","TEAK_053","tower",2022-07-07,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",150,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","D17","TEAK","TEAK_054","tower",2022-09-28,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",350,"Y",50.9,130,130,"00227",16,"PIJE","Pinus jeffreyi Balf.",">=10cm","5 - No structural integrity",5
"531","D17","TEAK","TEAK_054","tower",2022-09-28,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",350,"Y",56.5,54,54,"00228",15.6,"ABCO","Abies concolor (Gord. & Glend.) Lindl. ex Hildebr.",">=10cm","2 - Sound round",2
"532","D17","TEAK","TEAK_054","tower",2022-09-28,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",350,"Y",63,80.2,80.2,"00229",28,"PIJE","Pinus jeffreyi Balf.",">=10cm","4 - Rotten throughout",4
"533","D17","TEAK","TEAK_054","tower",2022-09-28,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",230,"Y",179.3,130,130,"00874",20,"PIJE","Pinus jeffreyi Balf.",">=10cm","3 - Heartwood sound",3
"534","D17","TEAK","TEAK_054","tower",2022-09-28,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",230,"Y",80.7,130,130,"00874",20,"PIJE","Pinus jeffreyi Balf.",">=10cm","3 - Heartwood sound",3
"535","D17","TEAK","TEAK_054","tower",2022-09-28,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",350,"Y",67.1,67.5,67.5,"01129",12.4,"PIJE","Pinus jeffreyi Balf.",">=10cm","3 - Heartwood sound",3
"536","D17","TEAK","TEAK_054","tower",2022-09-28,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",350,"Y",174.4,130,40.5,"01130",15.2,"PIJE","Pinus jeffreyi Balf.",">=10cm","5 - No structural integrity",5
"537","D17","TEAK","TEAK_054","tower",2022-09-28,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",230,"Y",2.4,31.6,31.6,"01140",27,"PIJE","Pinus jeffreyi Balf.",">=10cm","3 - Heartwood sound",3
"538","D17","TEAK","TEAK_054","tower",2022-09-28,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",110,"Y",1.6,27,27,"01140",26.1,"PICO","Pinus contorta Douglas ex Loudon",">=10cm","3 - Heartwood sound",3
"539","D17","TEAK","TEAK_054","tower",2022-09-28,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",110,"Y",4.2,42.6,8,"01141",11,"PIJE","Pinus jeffreyi Balf.",">=10cm","5 - No structural integrity",5
"540","D17","TEAK","TEAK_054","tower",2022-09-28,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",110,"Y",9.7,30.5,30.5,"01142",10.3,"PIJE","Pinus jeffreyi Balf.",">=10cm","2 - Sound round",2
"541","D17","TEAK","TEAK_054","tower",2022-09-28,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",110,"Y",8.3,37.6,37.6,"01143",8.3,"ABCO","Abies concolor (Gord. & Glend.) Lindl. ex Hildebr.",">=10cm","1 - Fresh fallen",1
"542","D17","TEAK","TEAK_054","tower",2022-09-28,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",110,"Y",53,52.4,52.4,"01144",3.9,"ABCO","Abies concolor (Gord. & Glend.) Lindl. ex Hildebr.",">=10cm","5 - No structural integrity",5
"543","D17","TEAK","TEAK_054","tower",2022-09-28,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",110,"Y",54,39.4,39.4,"01145",17,"ABCO","Abies concolor (Gord. & Glend.) Lindl. ex Hildebr.",">=10cm","4 - Rotten throughout",4
"544","D17","TEAK","TEAK_054","tower",2022-09-28,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",110,"Y",66.3,50,50,"01146",7.8,"ABCO","Abies concolor (Gord. & Glend.) Lindl. ex Hildebr.",">=10cm","4 - Rotten throughout",4
"545","D17","TEAK","TEAK_054","tower",2022-09-28,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",230,"Y",4.3,11.4,11.4,"01147",2.2,"2PLANT-H","Unknown hardwood plant",">=10cm","3 - Heartwood sound",3
"546","D17","TEAK","TEAK_054","tower",2022-09-28,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",230,"Y",5.3,18.4,18.4,"01148",11.1,"ABMA","Abies magnifica A. Murray bis",">=10cm","3 - Heartwood sound",3
"547","D17","TEAK","TEAK_054","tower",2022-09-28,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",230,"Y",18,46.6,46.6,"01149",23,"ABCO","Abies concolor (Gord. & Glend.) Lindl. ex Hildebr.",">=10cm","3 - Heartwood sound",3
"548","D17","TEAK","TEAK_054","tower",2022-09-28,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",230,"Y",20.5,24,24,"01150",21,"ABCO","Abies concolor (Gord. & Glend.) Lindl. ex Hildebr.",">=10cm","3 - Heartwood sound",3
"549","D17","TEAK","TEAK_054","tower",2022-09-28,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",230,"Y",27.6,35.8,35.8,"01151",13,"ABCO","Abies concolor (Gord. & Glend.) Lindl. ex Hildebr.",">=10cm","3 - Heartwood sound",3
"550","D17","TEAK","TEAK_054","tower",2022-09-28,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",230,"Y",28.3,54.3,54.3,"01152",23,"PICO","Pinus contorta Douglas ex Loudon",">=10cm","3 - Heartwood sound",3
"551","D17","TEAK","TEAK_054","tower",2022-09-28,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",230,"Y",40,34,34,"01153",22.7,"PICO","Pinus contorta Douglas ex Loudon",">=10cm","3 - Heartwood sound",3
"552","D17","TEAK","TEAK_054","tower",2022-09-28,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",230,"Y",60,42.6,42.6,"01154",22.9,"PIJE","Pinus jeffreyi Balf.",">=10cm","4 - Rotten throughout",4
"553","D17","TEAK","TEAK_054","tower",2022-09-28,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",230,"Y",66.5,49,49,"01155",3.4,"PIJE","Pinus jeffreyi Balf.",">=10cm","4 - Rotten throughout",4
"554","D17","TEAK","TEAK_054","tower",2022-09-28,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",230,"Y",73,56.8,56.8,"01156",3.9,"PIJE","Pinus jeffreyi Balf.",">=10cm","3 - Heartwood sound",3
"555","D17","TEAK","TEAK_054","tower",2022-09-28,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",350,"Y",7.9,38.3,9,"01157",4.5,"ABCO","Abies concolor (Gord. & Glend.) Lindl. ex Hildebr.",">=10cm","5 - No structural integrity",5
"556","D17","TEAK","TEAK_054","tower",2022-09-28,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",350,"Y",30,32.4,32.4,"01158",7.7,"ABCO","Abies concolor (Gord. & Glend.) Lindl. ex Hildebr.",">=10cm","2 - Sound round",2
"557","D17","TEAK","TEAK_054","tower",2022-09-28,"CDW.2022.TEAK",10,"NEON.DOC.001711vF",350,"Y",0.1,2.1,2.1,"L01",3.2,"ABIES","Abies sp.","2-5cm","2 - Sound round",2
"558","D17","TEAK","TEAK_055","tower",2023-03-13,"CDW.2022.TEAK",NA,"NEON.DOC.001711vF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","D17","TEAK","TEAK_056","tower",2023-03-13,"CDW.2022.TEAK",NA,"NEON.DOC.001711vF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","D17","TEAK","TEAK_057","tower",2023-03-13,"CDW.2022.TEAK",NA,"NEON.DOC.001711vF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","D17","TEAK","TEAK_058","tower",2023-03-13,"CDW.2022.TEAK",NA,"NEON.DOC.001711vF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","D17","TEAK","TEAK_059","tower",2023-03-13,"CDW.2022.TEAK",NA,"NEON.DOC.001711vF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","D17","TEAK","TEAK_060","tower",2023-03-13,"CDW.2022.TEAK",NA,"NEON.DOC.001711vF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","D17","TEAK","TEAK_061","tower",2023-03-13,"CDW.2022.TEAK",NA,"NEON.DOC.001711vF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","D17","TEAK","TEAK_062","tower",2023-03-13,"CDW.2022.TEAK",NA,"NEON.DOC.001711vF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
