"mortonOrder","plotID","siteID","nlcdClass","plotType","subtype","applicableModules","plotSize","subtypeSpecification"
"1734116","JORN_066","JORN","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","400",
"1783268","JORN_067","JORN","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","400",
"2960868","JORN_068","JORN","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","400",
"3028452","JORN_069","JORN","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","400",
"3356132","JORN_070","JORN","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","400",
"3904996","JORN_071","JORN","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","400",
"3618276","JORN_072","JORN","","tower","phenology","phe","40000","primary"
"3634660","JORN_073","JORN","","tower","phenology","phe","40000","phenocam"
"62","LENO_001","LENO","deciduousForest","distributed","basePlot","all|bgc|brd|cdw|cfc|dhp|div|hbp|sme|vst","1600",
"86","LENO_002","LENO","woodyWetlands","distributed","mammalGrid","mam","8100","diversity"
"86","LENO_002","LENO","woodyWetlands","distributed","tickPlot","tck","1600",
"86","LENO_002","LENO","woodyWetlands","distributed","basePlot","all|bet|bgc|brd|cdw|cfc|dhp|div|hbp|sme|vst","1600",
"118","LENO_003","LENO","deciduousForest","distributed","basePlot","all|bet|bgc|brd|cdw|cfc|dhp|div|hbp|sme|vst","1600",
"118","LENO_003","LENO","deciduousForest","distributed","tickPlot","tck","1600",
"254","LENO_004","LENO","woodyWetlands","distributed","tickPlot","tck","1600",
"254","LENO_004","LENO","woodyWetlands","distributed","basePlot","all|bet|bgc|brd|cdw|cfc|dhp|div|hbp|sme|vst","1600",
"318","LENO_005","LENO","woodyWetlands","distributed","basePlot","all|bet|bgc|brd|cdw|cfc|dhp|div|hbp|sme|vst","1600",
"702","LENO_006","LENO","woodyWetlands","distributed","mammalGrid","mam","8100","diversity"
"702","LENO_006","LENO","woodyWetlands","distributed","basePlot","all|bet|bgc|brd|cdw|cfc|dhp|div|hbp|sme|vst","1600",
"854","LENO_007","LENO","deciduousForest","distributed","basePlot","all|bet|brd|cdw|cfc|dhp|div|hbp|vst","1600",
"958","LENO_008","LENO","deciduousForest","distributed","basePlot","all|cdw|cfc|dhp|div|hbp|vst","1600",
"958","LENO_008","LENO","deciduousForest","distributed","mammalGrid","mam","8100","diversity"
"1462","LENO_009","LENO","woodyWetlands","distributed","basePlot","all|bet|brd|cdw|cfc|dhp|div|hbp|vst","1600",
"1654","LENO_010","LENO","deciduousForest","distributed","basePlot","all|bet|brd|cdw|cfc|dhp|div|hbp|vst","1600",
"1662","LENO_011","LENO","woodyWetlands","distributed","basePlot","all|bet|brd|cdw|cfc|dhp|div|hbp|vst","1600",
"1718","LENO_012","LENO","woodyWetlands","distributed","basePlot","all|bet|brd|cdw|cfc|dhp|div|hbp|vst","1600",
"1774","LENO_013","LENO","woodyWetlands","distributed","basePlot","all|brd|cdw|cfc|dhp|div|hbp|vst","1600",
"1878","LENO_014","LENO","woodyWetlands","distributed","basePlot","all|brd|cdw|cfc|dhp|div|hbp|vst","1600",
"1982","LENO_015","LENO","woodyWetlands","distributed","mammalGrid","mam","8100","diversity"
"1982","LENO_015","LENO","woodyWetlands","distributed","tickPlot","tck","1600",
"1982","LENO_015","LENO","woodyWetlands","distributed","basePlot","all|brd|cdw|cfc|dhp|div|hbp|vst","1600",
"2494","LENO_016","LENO","woodyWetlands","distributed","basePlot","all|brd|cdw|cfc|dhp|div|hbp|vst","1600",
"2522","LENO_017","LENO","woodyWetlands","distributed","basePlot","all|brd|cdw|cfc|dhp|div|hbp|vst","1600",
"2678","LENO_018","LENO","woodyWetlands","distributed","basePlot","all|cdw|cfc|dhp|div|hbp|vst","1600",
"3054","LENO_019","LENO","woodyWetlands","distributed","basePlot","all|brd|cdw|cfc|dhp|div|hbp|vst","1600",
"3198","LENO_020","LENO","woodyWetlands","distributed","basePlot","all|brd|div","1600",
"3354","LENO_021","LENO","deciduousForest","distributed","basePlot","all|brd|cdw|cfc|dhp|div|hbp|vst","1600",
"3374","LENO_022","LENO","deciduousForest","distributed","basePlot","all|brd|div","1600",
"3374","LENO_022","LENO","deciduousForest","distributed","mammalGrid","mam","8100","diversity"
"3510","LENO_023","LENO","deciduousForest","distributed","basePlot","all|div","1600",
"3510","LENO_023","LENO","deciduousForest","distributed","tickPlot","tck","1600",
"3518","LENO_024","LENO","deciduousForest","distributed","basePlot","all|div","1600",
"3566","LENO_025","LENO","woodyWetlands","distributed","basePlot","all|brd|div","1600",
"3710","LENO_026","LENO","woodyWetlands","distributed","basePlot","all|brd|div","1600",
"3822","LENO_027","LENO","deciduousForest","distributed","basePlot","all|brd|div","1600",
"4078","LENO_028","LENO","woodyWetlands","distributed","basePlot","all|div","1600",
"4378","LENO_029","LENO","deciduousForest","distributed","basePlot","all|div","1600",
"4982","LENO_030","LENO","deciduousForest","distributed","basePlot","all|div","1600",
"126","LENO_031","LENO","woodyWetlands","distributed","mammalGrid","mam","8100","diversity"
"1470","LENO_032","LENO","deciduousForest","distributed","mosquitoPoint","mos|mpt","0",
"1726","LENO_033","LENO","woodyWetlands","distributed","mosquitoPoint","mos|mpt","0",
"2174","LENO_034","LENO","woodyWetlands","distributed","mosquitoPoint","mos|mpt","0",
"2238","LENO_035","LENO","woodyWetlands","distributed","mosquitoPoint","mos|mpt","0",
"2934","LENO_036","LENO","woodyWetlands","distributed","mosquitoPoint","mos|mpt","0",
"4334","LENO_037","LENO","woodyWetlands","distributed","mosquitoPoint","mos|mpt","0",
"4350","LENO_038","LENO","deciduousForest","distributed","mosquitoPoint","mos|mpt","0",
"5054","LENO_039","LENO","woodyWetlands","distributed","mosquitoPoint","mos|mpt","0",
"6078","LENO_040","LENO","woodyWetlands","distributed","mosquitoPoint","mos|mpt","0",
"9846","LENO_041","LENO","deciduousForest","distributed","mosquitoPoint","mos|mpt","0",
"2492","LENO_042","LENO","woodyWetlands","distributed","tickPlot","tck","1600",
"1","LENO_061","LENO","","tower","basePlot","all|bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst","1600",
"5","LENO_062","LENO","","tower","basePlot","all|bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst","1600",
"6","LENO_063","LENO","","tower","basePlot","all|bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst","1600",
"119","LENO_064","LENO","","tower","basePlot","all|bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst","1600",
"189","LENO_065","LENO","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","1600",
"231","LENO_066","LENO","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","1600",
"342","LENO_067","LENO","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","1600",
"486","LENO_068","LENO","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","1600",
"671","LENO_069","LENO","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","1600",
"859","LENO_070","LENO","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","1600",
"133","LENO_071","LENO","","tower","phenology","phe","40000","primary"
"85","LENO_073","LENO","","tower","phenology","phe","40000","phenocam"
"0","MLBS_001","MLBS","deciduousForest","distributed","basePlot","all|div|cdw|cfc|dhp|hbp|vst|bet|bgc|sme|cfc","1600",
"1","MLBS_002","MLBS","deciduousForest","distributed","basePlot","all|div|cdw|cfc|dhp|hbp|vst|bet|bgc|sme|cfc","1600",
"1","MLBS_002","MLBS","deciduousForest","distributed","birdGrid","brd","250000","ninePoints"
"1","MLBS_002","MLBS","deciduousForest","distributed","mammalGrid","mam","8100","diversity"
"1","MLBS_002","MLBS","deciduousForest","distributed","tickPlot","tck","1600",
"16","MLBS_003","MLBS","deciduousForest","distributed","basePlot","all|div|cdw|cfc|dhp|hbp|vst|bet|bgc|sme|cfc","1600",
"16","MLBS_003","MLBS","deciduousForest","distributed","mammalGrid","mam","8100","diversity"
"16","MLBS_003","MLBS","deciduousForest","distributed","tickPlot","tck","1600",
"34","MLBS_004","MLBS","deciduousForest","distributed","basePlot","all|div|cdw|cfc|dhp|hbp|vst|cfc","1600",
"34","MLBS_004","MLBS","deciduousForest","distributed","birdGrid","brd","250000","ninePoints"
"34","MLBS_004","MLBS","deciduousForest","distributed","mammalGrid","mam","8100","diversity"
"34","MLBS_004","MLBS","deciduousForest","distributed","tickPlot","tck","1600",
"65","MLBS_005","MLBS","deciduousForest","distributed","basePlot","all|div|cdw|cfc|dhp|hbp|vst|bet|bgc|sme|cfc","1600",
"65","MLBS_005","MLBS","deciduousForest","distributed","birdGrid","brd","250000","ninePoints"
"65","MLBS_005","MLBS","deciduousForest","distributed","tickPlot","tck","1600",
"67","MLBS_006","MLBS","deciduousForest","distributed","basePlot","all|div|cdw|cfc|dhp|hbp|vst|bet|bgc|sme|cfc","1600",
"67","MLBS_006","MLBS","deciduousForest","distributed","birdGrid","brd","250000","ninePoints"
"67","MLBS_006","MLBS","deciduousForest","distributed","mammalGrid","mam","8100","diversity"
"67","MLBS_006","MLBS","deciduousForest","distributed","tickPlot","tck","1600",
"71","MLBS_007","MLBS","deciduousForest","distributed","basePlot","all|div|cdw|cfc|dhp|hbp|vst|bet|bgc|sme","1600",
"194","MLBS_008","MLBS","deciduousForest","distributed","basePlot","all|div|cdw|cfc|dhp|hbp|vst|bet|cfc","1600",
"194","MLBS_008","MLBS","deciduousForest","distributed","birdGrid","brd","250000","ninePoints"
"194","MLBS_008","MLBS","deciduousForest","distributed","mammalGrid","mam","8100","diversity"
"257","MLBS_009","MLBS","deciduousForest","distributed","basePlot","all|div|cdw|cfc|dhp|hbp|vst|bet|cfc","1600",
"257","MLBS_009","MLBS","deciduousForest","distributed","mammalGrid","mam","8100","diversity"
"257","MLBS_009","MLBS","deciduousForest","distributed","tickPlot","tck","1600",
"272","MLBS_010","MLBS","deciduousForest","distributed","basePlot","all|div|cdw|cfc|dhp|hbp|vst|bet|cfc","1600",
"353","MLBS_011","MLBS","deciduousForest","distributed","basePlot","all|div|cdw|cfc|dhp|hbp|vst|bet","1600",
"609","MLBS_012","MLBS","deciduousForest","distributed","basePlot","all|div|cdw|cfc|dhp|hbp|vst","1600",
"627","MLBS_013","MLBS","deciduousForest","distributed","basePlot","all|div|cdw|cfc|dhp|hbp|vst","1600",
"643","MLBS_014","MLBS","deciduousForest","distributed","basePlot","all|div|cdw|cfc|dhp|hbp|vst","1600",
"647","MLBS_015","MLBS","deciduousForest","distributed","basePlot","all|div|cdw|cfc|dhp|hbp|vst","1600",
"647","MLBS_015","MLBS","deciduousForest","distributed","birdGrid","brd","250000","ninePoints"
"903","MLBS_016","MLBS","deciduousForest","distributed","basePlot","all|div|cdw|cfc|dhp|hbp|vst","1600",
"903","MLBS_016","MLBS","deciduousForest","distributed","birdGrid","brd","250000","ninePoints"
"1024","MLBS_017","MLBS","deciduousForest","distributed","basePlot","all|div|cdw|cfc|dhp|hbp|vst","1600",
"1026","MLBS_018","MLBS","deciduousForest","distributed","basePlot","all|div|cdw|cfc|dhp|hbp|vst","1600",
"1027","MLBS_019","MLBS","deciduousForest","distributed","basePlot","all|div|cdw|cfc|dhp|hbp|vst","1600",
"1095","MLBS_020","MLBS","deciduousForest","distributed","basePlot","all|div|cdw|cfc|dhp|hbp|vst","1600",
"1186","MLBS_021","MLBS","deciduousForest","distributed","basePlot","all|div","1600",
"1296","MLBS_022","MLBS","deciduousForest","distributed","basePlot","all|div","1600",
"1314","MLBS_023","MLBS","deciduousForest","distributed","basePlot","all|div","1600",
"1377","MLBS_024","MLBS","deciduousForest","distributed","basePlot","all|div","1600",
"1395","MLBS_025","MLBS","deciduousForest","distributed","basePlot","all|div","1600",
"1403","MLBS_026","MLBS","deciduousForest","distributed","basePlot","all|div","1600",
"1671","MLBS_027","MLBS","deciduousForest","distributed","basePlot","all|div","1600",
"1794","MLBS_028","MLBS","deciduousForest","distributed","basePlot","all|div","1600",
"1794","MLBS_028","MLBS","deciduousForest","distributed","birdGrid","brd","250000","ninePoints"
"1915","MLBS_029","MLBS","deciduousForest","distributed","basePlot","all|div","1600",
"2082","MLBS_030","MLBS","deciduousForest","distributed","basePlot","all|div","1600",
"1091","MLBS_033","MLBS","deciduousForest","distributed","mosquitoPoint","mpt|mos","0",
"1351","MLBS_034","MLBS","deciduousForest","distributed","mosquitoPoint","mpt|mos","0",
"1459","MLBS_035","MLBS","deciduousForest","distributed","mosquitoPoint","mpt|mos","0",
"2307","MLBS_036","MLBS","deciduousForest","distributed","mosquitoPoint","mpt|mos","0",
"2754","MLBS_037","MLBS","deciduousForest","distributed","mosquitoPoint","mpt|mos","0",
"2850","MLBS_038","MLBS","deciduousForest","distributed","mosquitoPoint","mpt|mos","0",
"3266","MLBS_039","MLBS","deciduousForest","distributed","mosquitoPoint","mpt|mos","0",
"3843","MLBS_040","MLBS","deciduousForest","distributed","mosquitoPoint","mpt|mos","0",
"6178","MLBS_041","MLBS","deciduousForest","distributed","mosquitoPoint","mpt|mos","0",
"10887","MLBS_043","MLBS","deciduousForest","distributed","mosquitoPoint","mpt|mos","0",
"2352","MLBS_061","MLBS","","tower","basePlot","all|bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst","1600",
"3888","MLBS_062","MLBS","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","1600",
"5936","MLBS_063","MLBS","","tower","basePlot","all|bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst","1600",
"8496","MLBS_064","MLBS","","tower","basePlot","all|bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst","1600",
"12336","MLBS_065","MLBS","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","1600",
"13104","MLBS_066","MLBS","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","1600",
"19668","MLBS_067","MLBS","","tower","basePlot","all|bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst","1600",
"44848","MLBS_068","MLBS","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","1600",
"48432","MLBS_069","MLBS","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","1600",
"81712","MLBS_070","MLBS","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","1600",
"86832","MLBS_071","MLBS","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","1600",
"97072","MLBS_072","MLBS","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","1600",
"156464","MLBS_073","MLBS","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","1600",
"213808","MLBS_074","MLBS","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","1600",
"217136","MLBS_075","MLBS","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","1600",
"253232","MLBS_076","MLBS","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","1600",
"227120","MLBS_077","MLBS","","tower","phenology","phe","40000","primary"
"36","MOAB_001","MOAB","shrubScrub","distributed","birdGrid","brd","250000","ninePoints"
"36","MOAB_001","MOAB","shrubScrub","distributed","tickPlot","tck","1600",
"36","MOAB_001","MOAB","shrubScrub","distributed","basePlot","all|bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst","1600",
"42","MOAB_002","MOAB","shrubScrub","distributed","birdGrid","brd","250000","ninePoints"
"42","MOAB_002","MOAB","shrubScrub","distributed","mammalGrid","mam","8100","diversity"
"42","MOAB_002","MOAB","shrubScrub","distributed","tickPlot","tck","1600",
"42","MOAB_002","MOAB","shrubScrub","distributed","basePlot","all|bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst","1600",
"47","MOAB_003","MOAB","evergreenForest","distributed","basePlot","all|bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst","1600",
"47","MOAB_003","MOAB","evergreenForest","distributed","birdGrid","brd","250000","ninePoints"
"47","MOAB_003","MOAB","evergreenForest","distributed","mammalGrid","mam","8100","diversity"
"47","MOAB_003","MOAB","evergreenForest","distributed","tickPlot","tck","1600",
"60","MOAB_004","MOAB","shrubScrub","distributed","birdGrid","brd","250000","ninePoints"
"60","MOAB_004","MOAB","shrubScrub","distributed","mammalGrid","mam","8100","diversity"
"60","MOAB_004","MOAB","shrubScrub","distributed","tickPlot","tck","1600",
"60","MOAB_004","MOAB","shrubScrub","distributed","basePlot","all|bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst","1600",
"106","MOAB_005","MOAB","shrubScrub","distributed","tickPlot","tck","1600",
"106","MOAB_005","MOAB","shrubScrub","distributed","basePlot","all|bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst","1600",
"136","MOAB_006","MOAB","shrubScrub","distributed","mammalGrid","mam","8100","diversity"
"136","MOAB_006","MOAB","shrubScrub","distributed","tickPlot","tck","1600",
"136","MOAB_006","MOAB","shrubScrub","distributed","basePlot","all|bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst","1600",
"175","MOAB_007","MOAB","shrubScrub","distributed","basePlot","all|bet|cdw|cfc|dhp|div|hbp|vst","1600",
"175","MOAB_007","MOAB","shrubScrub","distributed","mammalGrid","mam","8100","diversity"
"244","MOAB_009","MOAB","shrubScrub","distributed","mammalGrid","mam","8100","diversity"
"244","MOAB_009","MOAB","shrubScrub","distributed","basePlot","all|bet|cdw|cfc|dhp|div|hbp|vst","1600",
"268","MOAB_010","MOAB","shrubScrub","distributed","birdGrid","brd","250000","ninePoints"
"268","MOAB_010","MOAB","shrubScrub","distributed","basePlot","all|bet|cdw|cfc|dhp|div|hbp|vst","1600",
"292","MOAB_011","MOAB","shrubScrub","distributed","birdGrid","brd","250000","ninePoints"
"292","MOAB_011","MOAB","shrubScrub","distributed","basePlot","all|bet|cdw|cfc|dhp|div|hbp|vst","1600",
"300","MOAB_012","MOAB","shrubScrub","distributed","basePlot","all|cdw|cfc|dhp|div|hbp|vst","1600",
"316","MOAB_013","MOAB","shrubScrub","distributed","basePlot","all|cdw|cfc|dhp|div|hbp|vst","1600",
"328","MOAB_014","MOAB","shrubScrub","distributed","basePlot","all|cdw|cfc|dhp|div|hbp|vst","1600",
"360","MOAB_015","MOAB","shrubScrub","distributed","birdGrid","brd","250000","ninePoints"
"360","MOAB_015","MOAB","shrubScrub","distributed","basePlot","all|cdw|cfc|dhp|div|hbp|vst","1600",
"362","MOAB_016","MOAB","shrubScrub","distributed","basePlot","all|cdw|cfc|dhp|div|hbp|vst","1600",
"364","MOAB_017","MOAB","shrubScrub","distributed","basePlot","all|cdw|cfc|dhp|div|hbp|vst","1600",
"392","MOAB_018","MOAB","shrubScrub","distributed","basePlot","all|cdw|cfc|dhp|div|hbp|vst","1600",
"420","MOAB_019","MOAB","shrubScrub","distributed","basePlot","all|cdw|cfc|dhp|div|hbp|vst","1600",
"428","MOAB_020","MOAB","shrubScrub","distributed","basePlot","all|div","1600",
"470","MOAB_021","MOAB","shrubScrub","distributed","basePlot","all|div","1600",
"476","MOAB_022","MOAB","shrubScrub","distributed","basePlot","all|div","1600",
"508","MOAB_023","MOAB","shrubScrub","distributed","basePlot","all|div","1600",
"1775","MOAB_024","MOAB","evergreenForest","distributed","basePlot","all|cdw|cfc|dhp|div|hbp|vst","1600",
"1903","MOAB_025","MOAB","evergreenForest","distributed","basePlot","all|cdw|cfc|dhp|div|hbp|vst","1600",
"2943","MOAB_026","MOAB","evergreenForest","distributed","basePlot","all|div","1600",
"3711","MOAB_027","MOAB","evergreenForest","distributed","basePlot","all|div","1600",
"3951","MOAB_028","MOAB","evergreenForest","distributed","basePlot","all|div","1600",
"4991","MOAB_029","MOAB","evergreenForest","distributed","basePlot","all|div","1600",
"5295","MOAB_030","MOAB","evergreenForest","distributed","basePlot","all|div","1600",
"127","MOAB_034","MOAB","evergreenForest","distributed","mosquitoPoint","mos|mpt","0",
"164","MOAB_035","MOAB","shrubScrub","distributed","mosquitoPoint","mos|mpt","0",
"480","MOAB_036","MOAB","shrubScrub","distributed","mosquitoPoint","mos|mpt","0",
"636","MOAB_037","MOAB","shrubScrub","distributed","mosquitoPoint","mos|mpt","0",
"1012","MOAB_038","MOAB","shrubScrub","distributed","mosquitoPoint","mos|mpt","0",
"1260","MOAB_039","MOAB","shrubScrub","distributed","mosquitoPoint","mos|mpt","0",
"1572","MOAB_040","MOAB","shrubScrub","distributed","mosquitoPoint","mos|mpt","0",
"1580","MOAB_041","MOAB","shrubScrub","distributed","mosquitoPoint","mos|mpt","0",
"1596","MOAB_042","MOAB","shrubScrub","distributed","mosquitoPoint","mos|mpt","0",
"1670","MOAB_043","MOAB","shrubScrub","distributed","mosquitoPoint","mos|mpt","0",
"1836","MOAB_044","MOAB","","tower","basePlot","all|bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst","1600",
"3500","MOAB_045","MOAB","","tower","basePlot","all|bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst","1600",
"4076","MOAB_046","MOAB","","tower","basePlot","all|bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst","1600",
"5932","MOAB_047","MOAB","","tower","basePlot","all|bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst","1600",
"7596","MOAB_048","MOAB","","tower","basePlot","all|bbc|cdw|cfc|dhp|hbp|ltr|vst","400",
