"Name","Description","History","Start Date","Children","Plot type","Subtype Specification","Plot Size","Plot Dimensions","Reference Point Position","Decimal Latitude","Decimal Longitude","UTM Zone","UTM Easting","UTM Northing","Coordinate Uncertainty","Elevation","Elevation Uncertainty","Minimum Elevation","Maximum Elevation","Slope Gradient","Slope Aspect","NLCD Class","Soil Type Order"
"BONA_073.basePlot.ltr","Plot ""BONA_073"" at site ""BONA""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","65.156626","-147.496992","6N","476701.02124","7226002.12155","0.1","231.93","0.1","231.46","","0","0","shrubScrub","Histosols"
"BONA_074.basePlot.ltr","Plot ""BONA_074"" at site ""BONA""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","65.154223","-147.495004","6N","476792.11751","7225733.5807","0.1","224.65","0.1","223.6","","0","0","shrubScrub","Histosols"
"BONA_075.basePlot.ltr","Plot ""BONA_075"" at site ""BONA""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","65.158209","-147.507859","6N","476193.00405","7226182.59696","0.13","299.61","0.19","295.87","","4.74","143.8","deciduousForest","Inceptisols"
"BONA_076.basePlot.ltr","Plot ""BONA_076"" at site ""BONA""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","65.155812","-147.502084","6N","476461.59086","7225913.29187","0.21","245.41","0.29","241.57","","2.75","46.5","evergreenForest","Inceptisols"
"BONA_077.basePlot.ltr","Plot ""BONA_077"" at site ""BONA""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","65.15528","-147.496312","6N","476731.71992","7225851.86226","0.1","229.06","0.1","227.81","","0","0","shrubScrub","Histosols"
"BONA_078.basePlot.ltr","Plot ""BONA_078"" at site ""BONA""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","65.156592","-147.507861","6N","476191.46071","7226002.38703","0.18","272.57","0.26","267.7","","4.63","329","mixedForest","Inceptisols"
"BONA_079.basePlot.ltr","Plot ""BONA_079"" at site ""BONA""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","65.15847","-147.50471","6N","476340.85033","7226210.50108","0.21","286.09","0.18","282.57","","4.86","319.9","deciduousForest","Inceptisols"
"BONA_080.basePlot.ltr","Plot ""BONA_080"" at site ""BONA""","History","2010-01-01T00:00:00.000Z","13","tower","","1600","40m x 40m","41","65.153889","-147.512286","6N","475981.57592","7225702.82042","0.1","241.81","0.1","240.62","","2.35","348","evergreenForest","Histosols"
"BONA_081.basePlot.ltr","Plot ""BONA_081"" at site ""BONA""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","65.155823","-147.498863","6N","476612.60311","7225913.32084","0.19","231.76","0.14","230.78","","2.41","336","shrubScrub","Histosols"
"BONA_082.basePlot.ltr","Plot ""BONA_082"" at site ""BONA""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","65.156573","-147.512298","6N","475983.4404","7226001.94997","0.2","289.55","0.4","282.88","","6.22","335","deciduousForest","Inceptisols"
"BONA_083.basePlot.ltr","Plot ""BONA_083"" at site ""BONA""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","65.154212","-147.49758","6N","476671.33602","7225733.30409","0.1","225.69","0.1","224.83","","0","0","shrubScrub","Histosols"
"BONA_084.basePlot.ltr","Plot ""BONA_084"" at site ""BONA""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","65.155247","-147.512957","6N","475951.34635","7225854.42147","0.15","263.46","0.2","260.18","","5.14","2.9","deciduousForest","Inceptisols"
"BONA_085.basePlot.ltr","Plot ""BONA_085"" at site ""BONA""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","65.153907","-147.507156","6N","476222.10694","7225702.88478","0.1","233.69","0.11","232.93","","6.84","310","shrubScrub","Histosols"
"BONA_086.basePlot.ltr","Plot ""BONA_086"" at site ""BONA""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","65.15282","-147.511623","6N","476011.69461","7225583.43106","0.1","233.42","0.1","232.15","","2.98","349","woodyWetlands","Histosols"
"BONA_087.basePlot.ltr","Plot ""BONA_087"" at site ""BONA""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","65.158493","-147.502127","6N","476461.95127","7226212.09893","0.11","271.9","0.1","268.39","","5.99","313.8","deciduousForest","Inceptisols"
"BONA_088.basePlot.ltr","Plot ""BONA_088"" at site ""BONA""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","65.15741","-147.505953","6N","476281.63686","7226092.83301","0.13","278.62","0.16","274.02","","5.82","317.1","mixedForest","Inceptisols"
"BONA_089.basePlot.ltr","Plot ""BONA_089"" at site ""BONA""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","65.155778","-147.511087","6N","476039.49397","7225912.88912","0.22","268.05","0.28","264.9","","4.23","3.2","deciduousForest","Inceptisols"
"BONA_093.basePlot.ltr","Plot ""BONA_093"" at site ""BONA""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","65.155786","-147.504653","6N","476341.13135","7225911.35442","0.18","251.15","0.18","247.69","","0","0","mixedForest","Inceptisols"
"CLBJ_001.basePlot.ltr","Plot ""CLBJ_001"" at site ""CLBJ""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","33.397987","-97.568339","14N","633141.64208","3696324.97824","0.1","278.13","0.1","277.77","","0.74","276.4","deciduousForest","Alfisols"
"CLBJ_002.basePlot.ltr","Plot ""CLBJ_002"" at site ""CLBJ""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","33.40398","-97.571138","14N","632872.19458","3696985.90992","0.1","263.12","0.1","260.96","","1.43","276","deciduousForest","Alfisols"
"CLBJ_003.basePlot.ltr","Plot ""CLBJ_003"" at site ""CLBJ""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","33.403989","-97.572744","14N","632722.82407","3696984.85798","0.1","273.35","0.1","272.15","","0.92","120.4","deciduousForest","Alfisols"
"CLBJ_004.basePlot.ltr","Plot ""CLBJ_004"" at site ""CLBJ""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","33.396903","-97.568989","14N","633082.84114","3696203.95184","0.1","281.6","0.1","281.43","","0.57","208","deciduousForest","Alfisols"
"CLBJ_005.basePlot.ltr","Plot ""CLBJ_005"" at site ""CLBJ""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","33.403958","-97.570164","14N","632962.8094","3696984.71486","0.1","257.13","0.1","257.13","","0.63","209","deciduousForest","Alfisols"
"CLBJ_006.basePlot.ltr","Plot ""CLBJ_006"" at site ""CLBJ""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","33.398235","-97.566725","14N","633291.37459","3696354.54299","0.1","275.79","0.1","274.33","","1.78","84.6","deciduousForest","Alfisols"
"CLBJ_007.basePlot.ltr","Plot ""CLBJ_007"" at site ""CLBJ""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","33.398827","-97.571225","14N","632871.9489","3696414.42931","0.1","273.18","0.11","272.17","","1.83","59.6","deciduousForest","Alfisols"
"CLBJ_008.basePlot.ltr","Plot ""CLBJ_008"" at site ""CLBJ""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","33.399913","-97.569922","14N","632991.47931","3696536.5106","0.1","271.88","0.1","271.16","","2.92","187.9","deciduousForest","Alfisols"
"CLBJ_009.basePlot.ltr","Plot ""CLBJ_009"" at site ""CLBJ""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","33.405348","-97.572739","14N","632721.22205","3697135.55159","0.1","267.67","0.1","266.85","","4.29","189.5","deciduousForest","Alfisols"
"CLBJ_010.basePlot.ltr","Plot ""CLBJ_010"" at site ""CLBJ""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","33.397139","-97.566099","14N","633351.27047","3696233.81948","0.1","275.41","0.1","275","","0.86","277.9","deciduousForest","Alfisols"
"CLBJ_011.basePlot.ltr","Plot ""CLBJ_011"" at site ""CLBJ""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","33.396945","-97.571891","14N","632812.8714","3696204.90127","0.1","276.5","0.1","275.54","","2.29","218.6","deciduousForest","Alfisols"
"CLBJ_012.basePlot.ltr","Plot ""CLBJ_012"" at site ""CLBJ""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","33.402587","-97.569224","14N","633052.31909","3696833.89868","0.1","270.66","0.1","269.78","","2.81","151.3","deciduousForest","Alfisols"
"CLBJ_013.basePlot.ltr","Plot ""CLBJ_013"" at site ""CLBJ""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","33.397431","-97.567392","14N","633230.56718","3696264.54051","0.1","277.6","0.1","277.43","","1.83","189.1","grasslandHerbaceous","Alfisols"
"CLBJ_014.basePlot.ltr","Plot ""CLBJ_014"" at site ""CLBJ""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","33.40586","-97.571438","14N","632841.43272","3697193.98311","0.1","261.22","0.1","259.31","","2.69","190.6","deciduousForest","Alfisols"
"CLBJ_015.basePlot.ltr","Plot ""CLBJ_015"" at site ""CLBJ""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","33.397741","-97.571244","14N","632871.83505","3696293.9884","0.1","273.71","0.1","272.48","","10.05","259.82","deciduousForest","Alfisols"
"CLBJ_016.basePlot.ltr","Plot ""CLBJ_016"" at site ""CLBJ""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","33.404775","-97.570476","14N","632932.54901","3697074.90596","0.1","261.99","0.1","260.18","","6.9","299.7","deciduousForest","Alfisols"
"CLBJ_017.basePlot.ltr","Plot ""CLBJ_017"" at site ""CLBJ""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","33.404538","-97.573712","14N","632631.96638","3697044.49719","0.1","275.87","0.1","275.3","","0.74","257.8","deciduousForest","Alfisols"
"CLBJ_018.basePlot.ltr","Plot ""CLBJ_018"" at site ""CLBJ""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","33.405618","-97.573378","14N","632661.38598","3697164.67447","0.1","266.84","0.1","265.81","","5.77","151.2","deciduousForest","Alfisols"
"CLBJ_019.basePlot.ltr","Plot ""CLBJ_019"" at site ""CLBJ""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","33.395844","-97.569673","14N","633020.83828","3696085.65443","0.1","281.89","0.1","281.66","","0.17","277.6","grasslandHerbaceous","Alfisols"
"CLBJ_020.basePlot.ltr","Plot ""CLBJ_020"" at site ""CLBJ""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","33.396611","-97.567385","14N","633232.46985","3696173.6271","0.1","277.41","0.1","274.83","","5.37","321.5","grasslandHerbaceous","Alfisols"
"CLBJ_021.basePlot.ltr","Plot ""CLBJ_021"" at site ""CLBJ""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","33.398814","-97.569922","14N","632993.15394","3696414.65245","0.1","280.13","0.1","279.56","","2.18","17.7","deciduousForest","Alfisols"
"CLBJ_022.basePlot.ltr","Plot ""CLBJ_022"" at site ""CLBJ""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","33.406164","-97.572393","14N","632752.15783","3697226.47193","0.1","261.31","0.1","261.21","","2.92","170.3","deciduousForest","Alfisols"
"CLBJ_023.basePlot.ltr","Plot ""CLBJ_023"" at site ""CLBJ""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","33.397449","-97.568344","14N","633141.99771","3696265.3179","0.1","279.1","0.1","278.83","","0.97","293.6","grasslandHerbaceous","Alfisols"
"CLBJ_024.basePlot.ltr","Plot ""CLBJ_024"" at site ""CLBJ""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","33.396374","-97.569014","14N","633081.32249","3696145.26387","0.1","280.16","0.1","279.84","","0.86","90.7","deciduousForest","Alfisols"
"CLBJ_025.basePlot.ltr","Plot ""CLBJ_025"" at site ""CLBJ""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","33.397471","-97.569639","14N","633021.52106","3696266.10111","0.1","281.49","0.1","281","","1.26","25.4","grasslandHerbaceous","Alfisols"
"CLBJ_026.basePlot.ltr","Plot ""CLBJ_026"" at site ""CLBJ""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","33.403422","-97.569543","14N","633021.37903","3696926.07643","0.1","265.6","0.1","264.25","","5.94","171.3","deciduousForest","Alfisols"
"CLBJ_027.basePlot.ltr","Plot ""CLBJ_027"" at site ""CLBJ""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","33.400156","-97.56927","14N","633051.74723","3696564.28819","0.1","273.21","0.1","272.41","","1.2","20.4","deciduousForest","Alfisols"
"CLBJ_028.basePlot.ltr","Plot ""CLBJ_028"" at site ""CLBJ""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","33.401799","-97.570531","14N","632931.96738","3696744.85386","0.1","265.07","0.1","263.66","","1.2","98.3","deciduousForest","Alfisols"
"CLBJ_029.basePlot.ltr","Plot ""CLBJ_029"" at site ""CLBJ""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","33.399057","-97.568637","14N","633112.29452","3696443.23961","0.1","278.56","0.1","277.82","","1.37","305.9","deciduousForest","Alfisols"
"CLBJ_030.basePlot.ltr","Plot ""CLBJ_030"" at site ""CLBJ""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","33.398512","-97.567356","14N","633232.26531","3696384.44892","0.1","276.03","0.1","274.86","","1.37","265","grasslandHerbaceous","Alfisols"
"CPER_045.basePlot.ltr","Plot ""CPER_045"" at site ""CPER""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","40.817292","-104.750288","13N","521059.05722","4518505.05967","0.1","1651.95","0.1","1651.71","","0","0","grasslandHerbaceous","Mollisols"
"CPER_046.basePlot.ltr","Plot ""CPER_046"" at site ""CPER""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","40.817297","-104.747096","13N","521328.24802","4518506.38648","0.1","1652.1","0.1","1651.81","","0","0","grasslandHerbaceous","Mollisols"
"CPER_047.basePlot.ltr","Plot ""CPER_047"" at site ""CPER""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","40.818371","-104.746715","13N","521360.03457","4518625.69984","0.1","1649.27","0.1","1647.54","","2.46","175.9","grasslandHerbaceous","Mollisols"
"CPER_048.basePlot.ltr","Plot ""CPER_048"" at site ""CPER""","History","2010-01-01T00:00:00.000Z","9","tower","","1600","40m x 40m","41","40.818931","-104.748858","13N","521179.13278","4518687.34326","0.1","1652.08","0.1","1651.98","","0","0","grasslandHerbaceous","Mollisols"
"CPER_049.basePlot.ltr","Plot ""CPER_049"" at site ""CPER""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","40.817272","-104.74458","13N","521540.43909","4518504.22657","0.1","1654.33","0.1","1652.54","","3.15","230","grasslandHerbaceous","Aridisols"
"CPER_050.basePlot.ltr","Plot ""CPER_050"" at site ""CPER""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","40.818645","-104.744577","13N","521540.24796","4518656.63873","0.1","1645.38","0.1","1644.96","","0","0","grasslandHerbaceous","Mollisols"
"CPER_051.basePlot.ltr","Plot ""CPER_051"" at site ""CPER""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","40.818106","-104.748495","13N","521210.00784","4518595.85097","0.1","1651.42","0.17","1650.72","","0","0","grasslandHerbaceous","Mollisols"
"CPER_052.basePlot.ltr","Plot ""CPER_052"" at site ""CPER""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","40.817276","-104.745643","13N","521450.7913","4518504.40992","0.1","1653.8","0.1","1653.28","","1.55","116","grasslandHerbaceous","Mollisols"
"CPER_053.basePlot.ltr","Plot ""CPER_053"" at site ""CPER""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","40.817842","-104.749919","13N","521090.00207","4518566.20175","0.1","1651.54","0.1","1651.32","","0","0","grasslandHerbaceous","Mollisols"
"CPER_054.basePlot.ltr","Plot ""CPER_054"" at site ""CPER""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","40.818898","-104.748127","13N","521240.78955","4518683.85695","0.1","1651.82","0.1","1651.19","","0","0","grasslandHerbaceous","Mollisols"
"CPER_055.basePlot.ltr","Plot ""CPER_055"" at site ""CPER""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","40.819185","-104.745645","13N","521450.0077","4518716.32014","0.1","1645.23","0.1","1645.13","","0","0","grasslandHerbaceous","Mollisols"
"CPER_056.basePlot.ltr","Plot ""CPER_056"" at site ""CPER""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","40.816756","-104.748161","13N","521238.60543","4518446.07358","0.1","1652.05","0.1","1651.88","","0","0","grasslandHerbaceous","Mollisols"
"CPER_057.basePlot.ltr","Plot ""CPER_057"" at site ""CPER""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","40.817822","-104.74493","13N","521510.7447","4518565.19399","0.1","1650.25","0.1","1649.08","","2.81","199","grasslandHerbaceous","Aridisols"
"CPER_058.basePlot.ltr","Plot ""CPER_058"" at site ""CPER""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","40.820271","-104.745646","13N","521449.57354","4518836.87259","0.1","1647.01","0.1","1646.42","","1.72","332.4","grasslandHerbaceous","Mollisols"
"CPER_059.basePlot.ltr","Plot ""CPER_059"" at site ""CPER""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","40.817554","-104.748855","13N","521179.82373","4518534.48854","0.1","1651.3","0.1","1651.25","","0","0","grasslandHerbaceous","Mollisols"
"CPER_060.basePlot.ltr","Plot ""CPER_060"" at site ""CPER""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","40.817273","-104.746358","13N","521390.49382","4518503.90217","0.1","1653.04","0.1","1652.56","","1.15","273.3","grasslandHerbaceous","Mollisols"
"CPER_061.basePlot.ltr","Plot ""CPER_061"" at site ""CPER""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","40.818121","-104.750648","13N","521028.43539","4518596.99732","0.1","1652.78","0.1","1652.56","","0","0","grasslandHerbaceous","Mollisols"
"CPER_062.basePlot.ltr","Plot ""CPER_062"" at site ""CPER""","History","2010-01-01T00:00:00.000Z","5","tower","","400","20m x 20m","41","40.817267","-104.747786","13N","521270.06752","4518502.88864","0.1","1651.74","0.1","1651.74","","0","0","grasslandHerbaceous","Mollisols"
