,siteID,namedLocation,subplotID,targetTaxaPresent,easting,northing,utmZone,E_add,N_add,easting_calc,northing_calc,plotArea,CHM_area,CHM_percent,Year
261,GRSM,GRSM_050.basePlot.ltr,21,Y,273413.89541999996,3951896.74887,17N,-10,-10,273403,3951886,400,400.0,100.0,2015
262,GRSM,GRSM_050.basePlot.ltr,39,Y,273413.89541999996,3951896.74887,17N,-10,10,273403,3951906,400,400.0,100.0,2015
263,GRSM,GRSM_051.basePlot.ltr,41,Y,273114.46743,3952286.8399300002,17N,10,10,273124,3952296,400,391.0,97.75,2015
264,GRSM,GRSM_051.basePlot.ltr,23,Y,273114.46743,3952286.8399300002,17N,10,-10,273124,3952276,400,392.0,98.0,2015
265,GRSM,GRSM_052.basePlot.ltr,21,Y,273716.16558000003,3952708.55548,17N,-10,-10,273706,3952698,400,400.0,100.0,2015
266,GRSM,GRSM_052.basePlot.ltr,39,Y,273716.16558000003,3952708.55548,17N,-10,10,273706,3952718,400,400.0,100.0,2015
267,GRSM,GRSM_053.basePlot.ltr,23,Y,273741.81924,3951895.38406,17N,10,-10,273751,3951885,400,400.0,100.0,2015
268,GRSM,GRSM_053.basePlot.ltr,41,Y,273741.81924,3951895.38406,17N,10,10,273751,3951905,400,400.0,100.0,2015
269,GRSM,GRSM_054.basePlot.ltr,21,Y,273626.2669,3952613.81952,17N,-10,-10,273616,3952603,400,400.0,100.0,2015
270,GRSM,GRSM_054.basePlot.ltr,39,Y,273626.2669,3952613.81952,17N,-10,10,273616,3952623,400,400.0,100.0,2015
271,GRSM,GRSM_055.basePlot.ltr,23,Y,273564.63250999997,3951954.62941,17N,10,-10,273574,3951944,400,400.0,100.0,2015
272,GRSM,GRSM_055.basePlot.ltr,41,Y,273564.63250999997,3951954.62941,17N,10,10,273574,3951964,400,400.0,100.0,2015
273,GRSM,GRSM_056.basePlot.ltr,39,Y,273323.25293,3952135.3018199997,17N,-10,10,273313,3952145,400,378.0,94.5,2015
274,GRSM,GRSM_056.basePlot.ltr,23,Y,273323.25293,3952135.3018199997,17N,10,-10,273333,3952125,400,392.0,98.0,2015
275,GRSM,GRSM_057.basePlot.ltr,41,Y,273563.29718,3952072.7833800004,17N,10,10,273573,3952082,400,400.0,100.0,2015
276,GRSM,GRSM_057.basePlot.ltr,23,Y,273563.29718,3952072.7833800004,17N,10,-10,273573,3952062,400,400.0,100.0,2015
277,GRSM,GRSM_058.basePlot.ltr,23,Y,273292.21137,3952675.5174199995,17N,10,-10,273302,3952665,400,400.0,100.0,2015
278,GRSM,GRSM_058.basePlot.ltr,41,Y,273292.21137,3952675.5174199995,17N,10,10,273302,3952685,400,400.0,100.0,2015
279,GRSM,GRSM_059.basePlot.ltr,39,Y,273171.25526999997,3952074.1271900004,17N,-10,10,273161,3952084,400,400.0,100.0,2015
280,GRSM,GRSM_059.basePlot.ltr,21,Y,273171.25526999997,3952074.1271900004,17N,-10,-10,273161,3952064,400,400.0,100.0,2015
281,GRSM,GRSM_060.basePlot.ltr,23,Y,273407.34343,3952012.7047599996,17N,10,-10,273417,3952002,400,400.0,100.0,2015
282,GRSM,GRSM_060.basePlot.ltr,41,Y,273407.34343,3952012.7047599996,17N,10,10,273417,3952022,400,400.0,100.0,2015
283,GRSM,GRSM_061.basePlot.ltr,41,Y,273294.50317,3951984.72181,17N,10,10,273304,3951994,400,400.0,100.0,2015
284,GRSM,GRSM_061.basePlot.ltr,23,Y,273294.50317,3951984.72181,17N,10,-10,273304,3951974,400,397.0,99.25,2015
285,GRSM,GRSM_062.basePlot.ltr,39,Y,273531.26386999997,3952823.28494,17N,-10,10,273521,3952833,400,394.0,98.5,2015
286,GRSM,GRSM_062.basePlot.ltr,21,Y,273531.26386999997,3952823.28494,17N,-10,-10,273521,3952813,400,395.0,98.75,2015
287,GRSM,GRSM_063.basePlot.ltr,39,Y,273863.62737,3951862.97439,17N,-10,10,273853,3951872,400,400.0,100.0,2015
288,GRSM,GRSM_063.basePlot.ltr,23,Y,273863.62737,3951862.97439,17N,10,-10,273873,3951852,400,400.0,100.0,2015
289,GRSM,GRSM_064.basePlot.ltr,23,Y,273504.23584000004,3952434.6441599997,17N,10,-10,273514,3952424,400,400.0,100.0,2015
290,GRSM,GRSM_064.basePlot.ltr,39,Y,273504.23584000004,3952434.6441599997,17N,-10,10,273494,3952444,400,400.0,100.0,2015
291,GRSM,GRSM_065.basePlot.ltr,21,Y,273473.17938000005,3952555.66565,17N,-10,-10,273463,3952545,400,400.0,100.0,2015
292,GRSM,GRSM_065.basePlot.ltr,23,Y,273473.17938000005,3952555.66565,17N,10,-10,273483,3952545,400,400.0,100.0,2015
293,GRSM,GRSM_066.basePlot.ltr,21,Y,273533.72921,3952316.21608,17N,-10,-10,273523,3952306,400,400.0,100.0,2015
294,GRSM,GRSM_066.basePlot.ltr,39,Y,273533.72921,3952316.21608,17N,-10,10,273523,3952326,400,400.0,100.0,2015
478,MLBS,MLBS_061.basePlot.ltr,23,Y,542514.77845,4136762.75581,17N,10,-10,542524,4136752,400,400.0,100.0,2015
479,MLBS,MLBS_061.basePlot.ltr,41,Y,542514.77845,4136762.75581,17N,10,10,542524,4136772,400,400.0,100.0,2015
480,MLBS,MLBS_062.basePlot.ltr,39,Y,541944.7056600001,4136493.05424,17N,-10,10,541934,4136503,400,389.0,97.25,2015
481,MLBS,MLBS_062.basePlot.ltr,23,Y,541944.7056600001,4136493.05424,17N,10,-10,541954,4136483,400,400.0,100.0,2015
482,MLBS,MLBS_063.basePlot.ltr,41,Y,541794.32843,4136853.9785300004,17N,10,10,541804,4136863,400,400.0,100.0,2015
483,MLBS,MLBS_063.basePlot.ltr,23,Y,541794.32843,4136853.9785300004,17N,10,-10,541804,4136843,400,400.0,100.0,2015
484,MLBS,MLBS_064.basePlot.ltr,21,Y,542482.26887,4136643.99111,17N,-10,-10,542472,4136633,400,400.0,100.0,2015
485,MLBS,MLBS_064.basePlot.ltr,41,Y,542482.26887,4136643.99111,17N,10,10,542492,4136653,400,400.0,100.0,2015
486,MLBS,MLBS_065.basePlot.ltr,21,Y,542062.02542,4136404.55581,17N,-10,-10,542052,4136394,400,400.0,100.0,2015
487,MLBS,MLBS_065.basePlot.ltr,41,Y,542062.02542,4136404.55581,17N,10,10,542072,4136414,400,395.0,98.75,2015
488,MLBS,MLBS_066.basePlot.ltr,41,Y,541975.25655,4136791.8691800004,17N,10,10,541985,4136801,400,394.0,98.5,2015
489,MLBS,MLBS_066.basePlot.ltr,23,Y,541975.25655,4136791.8691800004,17N,10,-10,541985,4136781,400,400.0,100.0,2015
490,MLBS,MLBS_067.basePlot.ltr,41,Y,541851.54004,4136974.4173800005,17N,10,10,541861,4136984,400,400.0,100.0,2015
491,MLBS,MLBS_067.basePlot.ltr,21,Y,541851.54004,4136974.4173800005,17N,-10,-10,541841,4136964,400,400.0,100.0,2015
492,MLBS,MLBS_068.basePlot.ltr,21,Y,541762.3746,4136675.19878,17N,-10,-10,541752,4136665,400,400.0,100.0,2015
493,MLBS,MLBS_068.basePlot.ltr,23,Y,541762.3746,4136675.19878,17N,10,-10,541772,4136665,400,400.0,100.0,2015
494,MLBS,MLBS_069.basePlot.ltr,39,Y,542244.03165,4136884.64167,17N,-10,10,542234,4136894,400,400.0,100.0,2015
495,MLBS,MLBS_069.basePlot.ltr,21,Y,542244.03165,4136884.64167,17N,-10,-10,542234,4136874,400,400.0,100.0,2015
496,MLBS,MLBS_070.basePlot.ltr,21,Y,541914.91368,4136642.6792800003,17N,-10,-10,541904,4136632,400,400.0,100.0,2015
497,MLBS,MLBS_070.basePlot.ltr,41,Y,541914.91368,4136642.6792800003,17N,10,10,541924,4136652,400,400.0,100.0,2015
498,MLBS,MLBS_071.basePlot.ltr,23,Y,542126.54258,4136761.78804,17N,10,-10,542136,4136751,400,400.0,100.0,2015
499,MLBS,MLBS_071.basePlot.ltr,21,Y,542126.54258,4136761.78804,17N,-10,-10,542116,4136751,400,395.0,98.75,2015
500,MLBS,MLBS_072.basePlot.ltr,39,Y,542033.61807,4136612.87684,17N,-10,10,542023,4136622,400,394.0,98.5,2015
501,MLBS,MLBS_072.basePlot.ltr,21,Y,542033.61807,4136612.87684,17N,-10,-10,542023,4136602,400,366.0,91.5,2015
502,MLBS,MLBS_073.basePlot.ltr,41,Y,541971.63279,4136914.0004800004,17N,10,10,541981,4136924,400,400.0,100.0,2015
503,MLBS,MLBS_073.basePlot.ltr,23,Y,541971.63279,4136914.0004800004,17N,10,-10,541981,4136904,400,400.0,100.0,2015
504,MLBS,MLBS_074.basePlot.ltr,23,Y,542089.87468,4136887.4139400003,17N,10,-10,542099,4136877,400,400.0,100.0,2015
505,MLBS,MLBS_074.basePlot.ltr,41,Y,542089.87468,4136887.4139400003,17N,10,10,542099,4136897,400,400.0,100.0,2015
506,MLBS,MLBS_075.basePlot.ltr,39,Y,542183.33513,4136403.17026,17N,-10,10,542173,4136413,400,400.0,100.0,2015
507,MLBS,MLBS_075.basePlot.ltr,41,Y,542183.33513,4136403.17026,17N,10,10,542193,4136413,400,400.0,100.0,2015
508,MLBS,MLBS_076.basePlot.ltr,39,Y,542391.66788,4136736.1694099996,17N,-10,10,542381,4136746,400,400.0,100.0,2015
509,MLBS,MLBS_076.basePlot.ltr,23,Y,542391.66788,4136736.1694099996,17N,10,-10,542401,4136726,400,400.0,100.0,2015
531,ORNL,ORNL_036.basePlot.ltr,39,Y,744904.97112,3983524.3281199997,16N,-10,10,744894,3983534,400,400.0,100.0,2015
532,ORNL,ORNL_036.basePlot.ltr,21,Y,744904.97112,3983524.3281199997,16N,-10,-10,744894,3983514,400,400.0,100.0,2015
533,ORNL,ORNL_037.basePlot.ltr,21,Y,745143.90207,3983285.14676,16N,-10,-10,745133,3983275,400,400.0,100.0,2015
534,ORNL,ORNL_037.basePlot.ltr,41,Y,745143.90207,3983285.14676,16N,10,10,745153,3983295,400,400.0,100.0,2015
535,ORNL,ORNL_043.basePlot.ltr,39,Y,744635.13734,3983349.9237599997,16N,-10,10,744625,3983359,400,400.0,100.0,2015
536,ORNL,ORNL_043.basePlot.ltr,41,Y,744635.13734,3983349.9237599997,16N,10,10,744645,3983359,400,398.0,99.5,2015
537,ORNL,ORNL_045.basePlot.ltr,41,Y,744935.42772,3983620.2261300003,16N,10,10,744945,3983630,400,400.0,100.0,2015
538,ORNL,ORNL_045.basePlot.ltr,39,Y,744935.42772,3983620.2261300003,16N,-10,10,744925,3983630,400,400.0,100.0,2015
539,ORNL,ORNL_046.basePlot.ltr,39,Y,744755.47812,3983407.90438,16N,-10,10,744745,3983417,400,400.0,100.0,2015
540,ORNL,ORNL_046.basePlot.ltr,41,Y,744755.47812,3983407.90438,16N,10,10,744765,3983417,400,400.0,100.0,2015
541,ORNL,ORNL_049.basePlot.ltr,39,Y,745384.63614,3983466.97195,16N,-10,10,745374,3983476,400,400.0,100.0,2015
542,ORNL,ORNL_049.basePlot.ltr,21,Y,745384.63614,3983466.97195,16N,-10,-10,745374,3983456,400,400.0,100.0,2015
543,ORNL,ORNL_050.basePlot.ltr,21,Y,745086.09468,3983765.55639,16N,-10,-10,745076,3983755,400,400.0,100.0,2015
544,ORNL,ORNL_050.basePlot.ltr,41,Y,745086.09468,3983765.55639,16N,10,10,745096,3983775,400,400.0,100.0,2015
545,ORNL,ORNL_051.basePlot.ltr,23,Y,744935.04707,3983196.4904699996,16N,10,-10,744945,3983186,400,400.0,100.0,2015
546,ORNL,ORNL_051.basePlot.ltr,41,Y,744935.04707,3983196.4904699996,16N,10,10,744945,3983206,400,400.0,100.0,2015
547,ORNL,ORNL_052.basePlot.ltr,21,Y,745293.30664,3983197.59546,16N,-10,-10,745283,3983187,400,400.0,100.0,2015
548,ORNL,ORNL_052.basePlot.ltr,39,Y,745293.30664,3983197.59546,16N,-10,10,745283,3983207,400,381.0,95.25,2015
549,ORNL,ORNL_053.basePlot.ltr,21,Y,744664.77767,3983497.9860300003,16N,-10,-10,744654,3983487,400,400.0,100.0,2015
550,ORNL,ORNL_053.basePlot.ltr,41,Y,744664.77767,3983497.9860300003,16N,10,10,744674,3983507,400,400.0,100.0,2015
551,ORNL,ORNL_054.basePlot.ltr,23,Y,744996.12571,3983706.3073400003,16N,10,-10,745006,3983696,400,400.0,100.0,2015
552,ORNL,ORNL_054.basePlot.ltr,39,Y,744996.12571,3983706.3073400003,16N,-10,10,744986,3983716,400,400.0,100.0,2015
553,ORNL,ORNL_055.basePlot.ltr,41,Y,745057.0200199999,3983014.56509,16N,10,10,745067,3983024,400,400.0,100.0,2015
554,ORNL,ORNL_055.basePlot.ltr,21,Y,745057.0200199999,3983014.56509,16N,-10,-10,745047,3983004,400,400.0,100.0,2015
555,ORNL,ORNL_056.basePlot.ltr,41,Y,745147.26546,3983167.76103,16N,10,10,745157,3983177,400,400.0,100.0,2015
556,ORNL,ORNL_056.basePlot.ltr,23,Y,745147.26546,3983167.76103,16N,10,-10,745157,3983157,400,400.0,100.0,2015
557,ORNL,ORNL_057.basePlot.ltr,21,Y,745263.90327,3983468.4885199997,16N,-10,-10,745253,3983458,400,400.0,100.0,2015
558,ORNL,ORNL_057.basePlot.ltr,39,Y,745263.90327,3983468.4885199997,16N,-10,10,745253,3983478,400,400.0,100.0,2015
559,ORNL,ORNL_058.basePlot.ltr,41,Y,744755.3550699999,3983285.8692400004,16N,10,10,744765,3983295,400,400.0,100.0,2015
560,ORNL,ORNL_058.basePlot.ltr,39,Y,744755.3550699999,3983285.8692400004,16N,-10,10,744745,3983295,400,400.0,100.0,2015
561,ORNL,ORNL_059.basePlot.ltr,23,Y,744786.98483,3983586.11078,16N,10,-10,744796,3983576,400,400.0,100.0,2015
562,ORNL,ORNL_059.basePlot.ltr,21,Y,744786.98483,3983586.11078,16N,-10,-10,744776,3983576,400,400.0,100.0,2015
563,ORNL,ORNL_060.basePlot.ltr,21,Y,744665.32575,3983225.29005,16N,-10,-10,744655,3983215,400,400.0,100.0,2015
564,ORNL,ORNL_060.basePlot.ltr,39,Y,744665.32575,3983225.29005,16N,-10,10,744655,3983235,400,346.0,86.5,2015
565,ORNL,ORNL_061.basePlot.ltr,41,Y,744873.93203,3983410.42576,16N,10,10,744883,3983420,400,400.0,100.0,2015
566,ORNL,ORNL_061.basePlot.ltr,39,Y,744873.93203,3983410.42576,16N,-10,10,744863,3983420,400,400.0,100.0,2015
567,ORNL,ORNL_062.basePlot.ltr,23,Y,745296.4019,3983015.4662099998,16N,10,-10,745306,3983005,400,400.0,100.0,2015
