siteID,namedLocation,subplotID,targetTaxaPresent,easting,northing,utmZone,E_add,N_add,easting_calc,northing_calc,plotArea,CHM_area,CHM_percent,Year,startDate,endDate
WREF,WREF_086.basePlot.ltr,23,Y,581011.0253,5074830.566,10N,10,-10,581021,5074820,400,355,88.75,2018,2018-07-08T16:00:00.000Z,2018-07-12T15:00:00.000Z
WREF,WREF_087.basePlot.ltr,23,Y,580501.9547,5075521.34,10N,10,-10,580511,5075511,400,400,100,2018,2018-07-08T16:00:00.000Z,2018-07-12T15:00:00.000Z
WREF,WREF_087.basePlot.ltr,39,Y,580501.9547,5075521.34,10N,-10,10,580491,5075531,400,400,100,2018,2018-07-08T16:00:00.000Z,2018-07-12T15:00:00.000Z
WREF,WREF_088.basePlot.ltr,39,Y,581006.3837,5075549.019,10N,-10,10,580996,5075559,400,382,95.5,2018,2018-07-08T16:00:00.000Z,2018-07-12T15:00:00.000Z
WREF,WREF_088.basePlot.ltr,41,Y,581006.3837,5075549.019,10N,10,10,581016,5075559,400,382,95.5,2018,2018-07-08T16:00:00.000Z,2018-07-12T15:00:00.000Z
WREF,WREF_089.basePlot.ltr,21,Y,580741.1649,5074898.833,10N,-10,-10,580731,5074888,400,376,94,2018,2018-07-08T16:00:00.000Z,2018-07-12T15:00:00.000Z
WREF,WREF_089.basePlot.ltr,41,Y,580741.1649,5074898.833,10N,10,10,580751,5074908,400,381,95.25,2018,2018-07-08T16:00:00.000Z,2018-07-12T15:00:00.000Z
SJER,SJER_045.basePlot.ltr,23,Y,257286.0066,4110881.331,11N,10,-10,257296,4110871,400,219,54.75,2018,2018-04-01T17:00:00.000Z,2018-04-01T17:00:00.000Z
SJER,SJER_045.basePlot.ltr,39,Y,257286.0066,4110881.331,11N,-10,10,257276,4110891,400,147,36.75,2018,2018-04-01T17:00:00.000Z,2018-04-01T17:00:00.000Z
SJER,SJER_046.basePlot.ltr,41,Y,257587.4001,4110700.403,11N,10,10,257597,4110710,400,206,51.5,2018,2018-04-01T17:00:00.000Z,2018-04-01T17:00:00.000Z
SJER,SJER_046.basePlot.ltr,39,Y,257587.4001,4110700.403,11N,-10,10,257577,4110710,400,279,69.75,2018,2018-04-01T17:00:00.000Z,2018-04-01T17:00:00.000Z
SJER,SJER_047.basePlot.ltr,21,Y,256988.2071,4109649.457,11N,-10,-10,256978,4109639,400,209,52.25,2018,2018-04-01T17:00:00.000Z,2018-04-01T17:00:00.000Z
SJER,SJER_047.basePlot.ltr,39,Y,256988.2071,4109649.457,11N,-10,10,256978,4109659,400,131,32.75,2018,2018-04-01T17:00:00.000Z,2018-04-01T17:00:00.000Z
SJER,SJER_048.basePlot.ltr,39,Y,256956.7924,4110578.064,11N,-10,10,256946,4110588,400,59,14.75,2018,2018-04-01T17:00:00.000Z,2018-04-01T17:00:00.000Z
SJER,SJER_048.basePlot.ltr,41,Y,256956.7924,4110578.064,11N,10,10,256966,4110588,400,119,29.75,2018,2018-04-01T17:00:00.000Z,2018-04-01T17:00:00.000Z
SJER,SJER_049.basePlot.ltr,23,Y,257526.2307,4111032.237,11N,10,-10,257536,4111022,400,204,51,2018,2018-04-01T17:00:00.000Z,2018-04-01T17:00:00.000Z
SJER,SJER_049.basePlot.ltr,21,Y,257526.2307,4111032.237,11N,-10,-10,257516,4111022,400,88,22,2018,2018-04-01T17:00:00.000Z,2018-04-01T17:00:00.000Z
SJER,SJER_050.basePlot.ltr,21,Y,256596.6173,4110848.562,11N,-10,-10,256586,4110838,400,185,46.25,2018,2018-04-01T17:00:00.000Z,2018-04-01T17:00:00.000Z
SJER,SJER_050.basePlot.ltr,39,Y,256596.6173,4110848.562,11N,-10,10,256586,4110858,400,307,76.75,2018,2018-04-01T17:00:00.000Z,2018-04-01T17:00:00.000Z
SJER,SJER_051.basePlot.ltr,41,Y,256416.7698,4110851.757,11N,10,10,256426,4110861,400,45,11.25,2018,2018-04-01T17:00:00.000Z,2018-04-01T17:00:00.000Z
SJER,SJER_051.basePlot.ltr,39,Y,256416.7698,4110851.757,11N,-10,10,256406,4110861,400,211,52.75,2018,2018-04-01T17:00:00.000Z,2018-04-01T17:00:00.000Z
SJER,SJER_052.basePlot.ltr,23,Y,257977.6756,4110488.837,11N,10,-10,257987,4110478,400,163,40.75,2018,2018-04-01T17:00:00.000Z,2018-04-01T17:00:00.000Z
SJER,SJER_052.basePlot.ltr,21,Y,257977.6756,4110488.837,11N,-10,-10,257967,4110478,400,33,8.25,2018,2018-04-01T17:00:00.000Z,2018-04-01T17:00:00.000Z
SJER,SJER_053.basePlot.ltr,21,Y,256838.2595,4110668.777,11N,-10,-10,256828,4110658,400,59,14.75,2018,2018-04-01T17:00:00.000Z,2018-04-01T17:00:00.000Z
SJER,SJER_053.basePlot.ltr,23,Y,256838.2595,4110668.777,11N,10,-10,256848,4110658,400,269,67.25,2018,2018-04-01T17:00:00.000Z,2018-04-01T17:00:00.000Z
SJER,SJER_054.basePlot.ltr,39,Y,257197.3859,4111269.379,11N,-10,10,257187,4111279,400,112,28,2018,2018-04-01T17:00:00.000Z,2018-04-01T17:00:00.000Z
SJER,SJER_054.basePlot.ltr,21,Y,257197.3859,4111269.379,11N,-10,-10,257187,4111259,400,107,26.75,2018,2018-04-01T17:00:00.000Z,2018-04-01T17:00:00.000Z
SJER,SJER_055.basePlot.ltr,39,Y,257618.2291,4111209.623,11N,-10,10,257608,4111219,400,286,71.5,2018,2018-04-01T17:00:00.000Z,2018-04-01T17:00:00.000Z
SJER,SJER_055.basePlot.ltr,21,Y,257618.2291,4111209.623,11N,-10,-10,257608,4111199,400,192,48,2018,2018-04-01T17:00:00.000Z,2018-04-01T17:00:00.000Z
SJER,SJER_056.basePlot.ltr,23,Y,256927.5489,4111269.826,11N,10,-10,256937,4111259,400,14,3.5,2018,2018-04-01T17:00:00.000Z,2018-04-01T17:00:00.000Z
SJER,SJER_056.basePlot.ltr,39,Y,256927.5489,4111269.826,11N,-10,10,256917,4111279,400,54,13.5,2018,2018-04-01T17:00:00.000Z,2018-04-01T17:00:00.000Z
SJER,SJER_057.basePlot.ltr,23,Y,257616.9056,4110848.044,11N,10,-10,257626,4110838,400,120,30,2018,2018-04-01T17:00:00.000Z,2018-04-01T17:00:00.000Z
SJER,SJER_057.basePlot.ltr,39,Y,257616.9056,4110848.044,11N,-10,10,257606,4110858,400,187,46.75,2018,2018-04-01T17:00:00.000Z,2018-04-01T17:00:00.000Z
SJER,SJER_058.basePlot.ltr,39,Y,256896.317,4109948.974,11N,-10,10,256886,4109958,400,169,42.25,2018,2018-04-01T17:00:00.000Z,2018-04-01T17:00:00.000Z
SJER,SJER_058.basePlot.ltr,41,Y,256896.317,4109948.974,11N,10,10,256906,4109958,400,339,84.75,2018,2018-04-01T17:00:00.000Z,2018-04-01T17:00:00.000Z
SJER,SJER_059.basePlot.ltr,23,Y,257226.1499,4109979.344,11N,10,-10,257236,4109969,400,158,39.5,2018,2018-04-01T17:00:00.000Z,2018-04-01T17:00:00.000Z
SJER,SJER_059.basePlot.ltr,21,Y,257226.1499,4109979.344,11N,-10,-10,257216,4109969,400,190,47.5,2018,2018-04-01T17:00:00.000Z,2018-04-01T17:00:00.000Z
SJER,SJER_060.basePlot.ltr,39,Y,257137.163,4111031.331,11N,-10,10,257127,4111041,400,47,11.75,2018,2018-04-01T17:00:00.000Z,2018-04-01T17:00:00.000Z
SJER,SJER_060.basePlot.ltr,23,N,257137.163,4111031.331,11N,10,-10,257147,4111021,400,22,5.5,2018,2018-04-01T17:00:00.000Z,2018-04-01T17:00:00.000Z
SJER,SJER_061.basePlot.ltr,41,Y,256597.9056,4111001.014,11N,10,10,256607,4111011,400,86,21.5,2018,2018-04-01T17:00:00.000Z,2018-04-01T17:00:00.000Z
SJER,SJER_061.basePlot.ltr,39,N,256597.9056,4111001.014,11N,-10,10,256587,4111011,400,19,4.75,2018,2018-04-01T17:00:00.000Z,2018-04-01T17:00:00.000Z
SJER,SJER_062.basePlot.ltr,23,N,257017.0554,4110851.206,11N,10,-10,257027,4110841,400,1,0.25,2018,2018-04-01T17:00:00.000Z,2018-04-01T17:00:00.000Z
SJER,SJER_062.basePlot.ltr,21,Y,257017.0554,4110851.206,11N,-10,-10,257007,4110841,400,61,15.25,2018,2018-04-01T17:00:00.000Z,2018-04-01T17:00:00.000Z
SJER,SJER_063.basePlot.ltr,41,Y,256628.1078,4110669.953,11N,10,10,256638,4110679,400,134,33.5,2018,2018-04-01T17:00:00.000Z,2018-04-01T17:00:00.000Z
SJER,SJER_063.basePlot.ltr,23,Y,256628.1078,4110669.953,11N,10,-10,256638,4110659,400,133,33.25,2018,2018-04-01T17:00:00.000Z,2018-04-01T17:00:00.000Z
SJER,SJER_064.basePlot.ltr,39,Y,257737.2013,4110459.426,11N,-10,10,257727,4110469,400,133,33.25,2018,2018-04-01T17:00:00.000Z,2018-04-01T17:00:00.000Z
SJER,SJER_064.basePlot.ltr,21,Y,257737.2013,4110459.426,11N,-10,-10,257727,4110449,400,155,38.75,2018,2018-04-01T17:00:00.000Z,2018-04-01T17:00:00.000Z
SOAP,SOAP_031.basePlot.ltr,39,Y,299684.1956,4101165.021,11N,-10,10,299674,4101175,400,177,44.25,2018,2018-06-11T18:00:00.000Z,2018-06-12T16:00:00.000Z
SOAP,SOAP_031.basePlot.ltr,21,Y,299684.1956,4101165.021,11N,-10,-10,299674,4101155,400,373,93.25,2018,2018-06-11T18:00:00.000Z,2018-06-12T16:00:00.000Z
SOAP,SOAP_043.basePlot.ltr,23,Y,298214.5397,4101101.043,11N,10,-10,298224,4101091,400,300,75,2018,2018-06-11T18:00:00.000Z,2018-06-12T16:00:00.000Z
SOAP,SOAP_043.basePlot.ltr,39,Y,298214.5397,4101101.043,11N,-10,10,298204,4101111,400,288,72,2018,2018-06-11T18:00:00.000Z,2018-06-12T16:00:00.000Z
SOAP,SOAP_044.basePlot.ltr,21,Y,298154.0252,4100769.535,11N,-10,-10,298144,4100759,400,350,87.5,2018,2018-06-11T18:00:00.000Z,2018-06-12T16:00:00.000Z
SOAP,SOAP_044.basePlot.ltr,41,Y,298154.0252,4100769.535,11N,10,10,298164,4100779,400,333,83.25,2018,2018-06-11T18:00:00.000Z,2018-06-12T16:00:00.000Z
SOAP,SOAP_045.basePlot.ltr,23,Y,299204.778,4100919.602,11N,10,-10,299214,4100909,400,240,60,2018,2018-06-11T18:00:00.000Z,2018-06-12T16:00:00.000Z
SOAP,SOAP_045.basePlot.ltr,21,Y,299204.778,4100919.602,11N,-10,-10,299194,4100909,400,325,81.25,2018,2018-06-11T18:00:00.000Z,2018-06-12T16:00:00.000Z
SOAP,SOAP_046.basePlot.ltr,41,Y,298394.7462,4100860.825,11N,10,10,298404,4100870,400,185,46.25,2018,2018-06-11T18:00:00.000Z,2018-06-12T16:00:00.000Z
SOAP,SOAP_046.basePlot.ltr,23,Y,298394.7462,4100860.825,11N,10,-10,298404,4100850,400,370,92.5,2018,2018-06-11T18:00:00.000Z,2018-06-12T16:00:00.000Z
SOAP,SOAP_047.basePlot.ltr,41,Y,299204.0416,4101072.272,11N,10,10,299214,4101082,400,59,14.75,2018,2018-06-11T18:00:00.000Z,2018-06-12T16:00:00.000Z
SOAP,SOAP_047.basePlot.ltr,23,Y,299204.0416,4101072.272,11N,10,-10,299214,4101062,400,52,13,2018,2018-06-11T18:00:00.000Z,2018-06-12T16:00:00.000Z
SOAP,SOAP_048.basePlot.ltr,39,Y,298065.0187,4101190.876,11N,-10,10,298055,4101200,400,318,79.5,2018,2018-06-11T18:00:00.000Z,2018-06-12T16:00:00.000Z
SOAP,SOAP_048.basePlot.ltr,21,Y,298065.0187,4101190.876,11N,-10,-10,298055,4101180,400,371,92.75,2018,2018-06-11T18:00:00.000Z,2018-06-12T16:00:00.000Z
SOAP,SOAP_049.basePlot.ltr,39,Y,299564.941,4101135.429,11N,-10,10,299554,4101145,400,250,62.5,2018,2018-06-11T18:00:00.000Z,2018-06-12T16:00:00.000Z
SOAP,SOAP_049.basePlot.ltr,23,Y,299564.941,4101135.429,11N,10,-10,299574,4101125,400,349,87.25,2018,2018-06-11T18:00:00.000Z,2018-06-12T16:00:00.000Z
SOAP,SOAP_050.basePlot.ltr,41,Y,298306.5395,4100950.413,11N,10,10,298316,4100960,400,362,90.5,2018,2018-06-11T18:00:00.000Z,2018-06-12T16:00:00.000Z
SOAP,SOAP_050.basePlot.ltr,23,Y,298306.5395,4100950.413,11N,10,-10,298316,4100940,400,335,83.75,2018,2018-06-11T18:00:00.000Z,2018-06-12T16:00:00.000Z
SOAP,SOAP_051.basePlot.ltr,39,Y,297944.7245,4100954.165,11N,-10,10,297934,4100964,400,166,41.5,2018,2018-06-11T18:00:00.000Z,2018-06-12T16:00:00.000Z
SOAP,SOAP_051.basePlot.ltr,21,Y,297944.7245,4100954.165,11N,-10,-10,297934,4100944,400,5,1.25,2018,2018-06-11T18:00:00.000Z,2018-06-12T16:00:00.000Z
SOAP,SOAP_052.basePlot.ltr,39,Y,298094.3101,4100859.444,11N,-10,10,298084,4100869,400,326,81.5,2018,2018-06-11T18:00:00.000Z,2018-06-12T16:00:00.000Z
SOAP,SOAP_052.basePlot.ltr,23,Y,298094.3101,4100859.444,11N,10,-10,298104,4100849,400,355,88.75,2018,2018-06-11T18:00:00.000Z,2018-06-12T16:00:00.000Z
SOAP,SOAP_053.basePlot.ltr,39,Y,299355.5326,4100982.414,11N,-10,10,299345,4100992,400,236,59,2018,2018-06-11T18:00:00.000Z,2018-06-12T16:00:00.000Z
SOAP,SOAP_053.basePlot.ltr,23,Y,299355.5326,4100982.414,11N,10,-10,299365,4100972,400,93,23.25,2018,2018-06-11T18:00:00.000Z,2018-06-12T16:00:00.000Z
SOAP,SOAP_054.basePlot.ltr,23,Y,299024.7292,4100950.079,11N,10,-10,299034,4100940,400,216,54,2018,2018-06-11T18:00:00.000Z,2018-06-12T16:00:00.000Z
SOAP,SOAP_054.basePlot.ltr,39,Y,299024.7292,4100950.079,11N,-10,10,299014,4100960,400,5,1.25,2018,2018-06-11T18:00:00.000Z,2018-06-12T16:00:00.000Z
SOAP,SOAP_055.basePlot.ltr,23,Y,298514.2808,4100950.346,11N,10,-10,298524,4100940,400,349,87.25,2018,2018-06-11T18:00:00.000Z,2018-06-12T16:00:00.000Z
SOAP,SOAP_055.basePlot.ltr,41,Y,298514.2808,4100950.346,11N,10,10,298524,4100960,400,170,42.5,2018,2018-06-11T18:00:00.000Z,2018-06-12T16:00:00.000Z
SOAP,SOAP_056.basePlot.ltr,41,Y,299443.8918,4101075.24,11N,10,10,299453,4101085,400,265,66.25,2018,2018-06-11T18:00:00.000Z,2018-06-12T16:00:00.000Z
SOAP,SOAP_056.basePlot.ltr,39,Y,299443.8918,4101075.24,11N,-10,10,299433,4101085,400,319,79.75,2018,2018-06-11T18:00:00.000Z,2018-06-12T16:00:00.000Z
SOAP,SOAP_057.basePlot.ltr,39,Y,297855.0993,4101162.918,11N,-10,10,297845,4101172,400,317,79.25,2018,2018-06-11T18:00:00.000Z,2018-06-12T16:00:00.000Z
SOAP,SOAP_057.basePlot.ltr,23,Y,297855.0993,4101162.918,11N,10,-10,297865,4101152,400,201,50.25,2018,2018-06-11T18:00:00.000Z,2018-06-12T16:00:00.000Z
SOAP,SOAP_058.basePlot.ltr,39,Y,298635.4361,4101010.853,11N,-10,10,298625,4101020,400,2,0.5,2018,2018-06-11T18:00:00.000Z,2018-06-12T16:00:00.000Z
SOAP,SOAP_058.basePlot.ltr,41,Y,298635.4361,4101010.853,11N,10,10,298645,4101020,400,25,6.25,2018,2018-06-11T18:00:00.000Z,2018-06-12T16:00:00.000Z
SOAP,SOAP_059.basePlot.ltr,39,Y,297825.8674,4101012.405,11N,-10,10,297815,4101022,400,111,27.75,2018,2018-06-11T18:00:00.000Z,2018-06-12T16:00:00.000Z
SOAP,SOAP_059.basePlot.ltr,41,Y,297825.8674,4101012.405,11N,10,10,297835,4101022,400,200,50,2018,2018-06-11T18:00:00.000Z,2018-06-12T16:00:00.000Z
SOAP,SOAP_060.basePlot.ltr,23,Y,298065.1973,4100710.038,11N,10,-10,298075,4100700,400,200,50,2018,2018-06-11T18:00:00.000Z,2018-06-12T16:00:00.000Z
SOAP,SOAP_060.basePlot.ltr,39,Y,298065.1973,4100710.038,11N,-10,10,298055,4100720,400,158,39.5,2018,2018-06-11T18:00:00.000Z,2018-06-12T16:00:00.000Z
SOAP,SOAP_061.basePlot.ltr,39,Y,297974.8864,4101072.903,11N,-10,10,297964,4101082,400,181,45.25,2018,2018-06-11T18:00:00.000Z,2018-06-12T16:00:00.000Z
SOAP,SOAP_061.basePlot.ltr,41,Y,297974.8864,4101072.903,11N,10,10,297984,4101082,400,130,32.5,2018,2018-06-11T18:00:00.000Z,2018-06-12T16:00:00.000Z
TEAK,TEAK_043.basePlot.ltr,23,Y,321054.906,4096729.251,11N,10,-10,321064,4096719,400,33,8.25,2018,2018-06-14T16:00:00.000Z,2018-06-16T15:00:00.000Z
TEAK,TEAK_043.basePlot.ltr,21,Y,321054.906,4096729.251,11N,-10,-10,321044,4096719,400,133,33.25,2018,2018-06-14T16:00:00.000Z,2018-06-16T15:00:00.000Z
TEAK,TEAK_044.basePlot.ltr,39,Y,321151.442,4097118.27,11N,-10,10,321141,4097128,400,299,74.75,2018,2018-06-14T16:00:00.000Z,2018-06-16T15:00:00.000Z
TEAK,TEAK_044.basePlot.ltr,21,Y,321151.442,4097118.27,11N,-10,-10,321141,4097108,400,350,87.5,2018,2018-06-14T16:00:00.000Z,2018-06-16T15:00:00.000Z
TEAK,TEAK_045.basePlot.ltr,23,Y,321692.9977,4096518.097,11N,10,-10,321702,4096508,400,214,53.5,2018,2018-06-14T16:00:00.000Z,2018-06-16T15:00:00.000Z
TEAK,TEAK_045.basePlot.ltr,39,Y,321692.9977,4096518.097,11N,-10,10,321682,4096528,400,270,67.5,2018,2018-06-14T16:00:00.000Z,2018-06-16T15:00:00.000Z
TEAK,TEAK_046.basePlot.ltr,39,Y,321363.4922,4097510.07,11N,-10,10,321353,4097520,400,282,70.5,2018,2018-06-14T16:00:00.000Z,2018-06-16T15:00:00.000Z
TEAK,TEAK_046.basePlot.ltr,41,Y,321363.4922,4097510.07,11N,10,10,321373,4097520,400,232,58,2018,2018-06-14T16:00:00.000Z,2018-06-16T15:00:00.000Z
TEAK,TEAK_047.basePlot.ltr,21,Y,321242.8104,4097330.352,11N,-10,-10,321232,4097320,400,310,77.5,2018,2018-06-14T16:00:00.000Z,2018-06-16T15:00:00.000Z
TEAK,TEAK_047.basePlot.ltr,41,Y,321242.8104,4097330.352,11N,10,10,321252,4097340,400,147,36.75,2018,2018-06-14T16:00:00.000Z,2018-06-16T15:00:00.000Z
TEAK,TEAK_048.basePlot.ltr,41,Y,321812.3695,4096787.871,11N,10,10,321822,4096797,400,181,45.25,2018,2018-06-14T16:00:00.000Z,2018-06-16T15:00:00.000Z
TEAK,TEAK_048.basePlot.ltr,21,Y,321812.3695,4096787.871,11N,-10,-10,321802,4096777,400,300,75,2018,2018-06-14T16:00:00.000Z,2018-06-16T15:00:00.000Z
TEAK,TEAK_049.basePlot.ltr,23,Y,321451.3675,4096759.066,11N,10,-10,321461,4096749,400,126,31.5,2018,2018-06-14T16:00:00.000Z,2018-06-16T15:00:00.000Z
TEAK,TEAK_049.basePlot.ltr,41,Y,321451.3675,4096759.066,11N,10,10,321461,4096769,400,206,51.5,2018,2018-06-14T16:00:00.000Z,2018-06-16T15:00:00.000Z
TEAK,TEAK_050.basePlot.ltr,21,Y,320612.1533,4097237.795,11N,-10,-10,320602,4097227,400,363,90.75,2018,2018-06-14T16:00:00.000Z,2018-06-16T15:00:00.000Z
TEAK,TEAK_050.basePlot.ltr,41,Y,320612.1533,4097237.795,11N,10,10,320622,4097247,400,329,82.25,2018,2018-06-14T16:00:00.000Z,2018-06-16T15:00:00.000Z
TEAK,TEAK_051.basePlot.ltr,41,Y,321392.2238,4097086.991,11N,10,10,321402,4097096,400,313,78.25,2018,2018-06-14T16:00:00.000Z,2018-06-16T15:00:00.000Z
TEAK,TEAK_051.basePlot.ltr,21,Y,321392.2238,4097086.991,11N,-10,-10,321382,4097076,400,259,64.75,2018,2018-06-14T16:00:00.000Z,2018-06-16T15:00:00.000Z
TEAK,TEAK_052.basePlot.ltr,41,Y,321212.7133,4097751.574,11N,10,10,321222,4097761,400,322,80.5,2018,2018-06-14T16:00:00.000Z,2018-06-16T15:00:00.000Z
TEAK,TEAK_052.basePlot.ltr,23,Y,321212.7133,4097751.574,11N,10,-10,321222,4097741,400,305,76.25,2018,2018-06-14T16:00:00.000Z,2018-06-16T15:00:00.000Z
TEAK,TEAK_053.basePlot.ltr,21,Y,321092.8834,4097300.44,11N,-10,-10,321082,4097290,400,138,34.5,2018,2018-06-14T16:00:00.000Z,2018-06-16T15:00:00.000Z
TEAK,TEAK_053.basePlot.ltr,41,Y,321092.8834,4097300.44,11N,10,10,321102,4097310,400,236,59,2018,2018-06-14T16:00:00.000Z,2018-06-16T15:00:00.000Z
TEAK,TEAK_054.basePlot.ltr,41,Y,321901.4675,4096668.335,11N,10,10,321911,4096678,400,350,87.5,2018,2018-06-14T16:00:00.000Z,2018-06-16T15:00:00.000Z
TEAK,TEAK_054.basePlot.ltr,23,Y,321901.4675,4096668.335,11N,10,-10,321911,4096658,400,147,36.75,2018,2018-06-14T16:00:00.000Z,2018-06-16T15:00:00.000Z
TEAK,TEAK_055.basePlot.ltr,39,Y,321542.5303,4096665.901,11N,-10,10,321532,4096675,400,126,31.5,2018,2018-06-14T16:00:00.000Z,2018-06-16T15:00:00.000Z
TEAK,TEAK_055.basePlot.ltr,23,Y,321542.5303,4096665.901,11N,10,-10,321552,4096655,400,328,82,2018,2018-06-14T16:00:00.000Z,2018-06-16T15:00:00.000Z
TEAK,TEAK_056.basePlot.ltr,39,Y,321092.7542,4096995.188,11N,-10,10,321082,4097005,400,129,32.25,2018,2018-06-14T16:00:00.000Z,2018-06-16T15:00:00.000Z
TEAK,TEAK_056.basePlot.ltr,21,Y,321092.7542,4096995.188,11N,-10,-10,321082,4096985,400,233,58.25,2018,2018-06-14T16:00:00.000Z,2018-06-16T15:00:00.000Z
TEAK,TEAK_057.basePlot.ltr,23,Y,321331.2714,4097210.823,11N,10,-10,321341,4097200,400,307,76.75,2018,2018-06-14T16:00:00.000Z,2018-06-16T15:00:00.000Z
TEAK,TEAK_057.basePlot.ltr,21,Y,321331.2714,4097210.823,11N,-10,-10,321321,4097200,400,336,84,2018,2018-06-14T16:00:00.000Z,2018-06-16T15:00:00.000Z
TEAK,TEAK_058.basePlot.ltr,41,Y,321356.5757,4096545.057,11N,10,10,321366,4096555,400,168,42,2018,2018-06-14T16:00:00.000Z,2018-06-16T15:00:00.000Z
TEAK,TEAK_058.basePlot.ltr,21,Y,321356.5757,4096545.057,11N,-10,-10,321346,4096535,400,188,47,2018,2018-06-14T16:00:00.000Z,2018-06-16T15:00:00.000Z
TEAK,TEAK_059.basePlot.ltr,41,Y,321662.1945,4096911.358,11N,10,10,321672,4096921,400,302,75.5,2018,2018-06-14T16:00:00.000Z,2018-06-16T15:00:00.000Z
TEAK,TEAK_059.basePlot.ltr,21,Y,321662.1945,4096911.358,11N,-10,-10,321652,4096901,400,359,89.75,2018,2018-06-14T16:00:00.000Z,2018-06-16T15:00:00.000Z
TEAK,TEAK_060.basePlot.ltr,21,Y,321541.7984,4096846.627,11N,-10,-10,321531,4096836,400,312,78,2018,2018-06-14T16:00:00.000Z,2018-06-16T15:00:00.000Z
TEAK,TEAK_060.basePlot.ltr,23,Y,321541.7984,4096846.627,11N,10,-10,321551,4096836,400,300,75,2018,2018-06-14T16:00:00.000Z,2018-06-16T15:00:00.000Z
TEAK,TEAK_061.basePlot.ltr,41,Y,321901.2739,4096908.879,11N,10,10,321911,4096918,400,219,54.75,2018,2018-06-14T16:00:00.000Z,2018-06-16T15:00:00.000Z
TEAK,TEAK_061.basePlot.ltr,21,Y,321901.2739,4096908.879,11N,-10,-10,321891,4096898,400,229,57.25,2018,2018-06-14T16:00:00.000Z,2018-06-16T15:00:00.000Z
TEAK,TEAK_062.basePlot.ltr,41,Y,321240.6996,4096787.598,11N,10,10,321250,4096797,400,132,33,2018,2018-06-14T16:00:00.000Z,2018-06-16T15:00:00.000Z
TEAK,TEAK_062.basePlot.ltr,21,Y,321240.6996,4096787.598,11N,-10,-10,321230,4096777,400,400,100,2018,2018-06-14T16:00:00.000Z,2018-06-16T15:00:00.000Z
BONA,BONA_070.basePlot.ltr,23,Y,476102.0241,7225673.202,6N,10,-10,476112,7225663,400,113,28.25,2018,2018-06-24T18:00:00.000Z,2018-08-11T18:00:00.000Z
BONA,BONA_070.basePlot.ltr,39,Y,476102.0241,7225673.202,6N,-10,10,476092,7225683,400,68,17,2018,2018-06-24T18:00:00.000Z,2018-08-11T18:00:00.000Z
BONA,BONA_071.basePlot.ltr,39,Y,476221.1913,7225822.372,6N,-10,10,476211,7225832,400,360,90,2018,2018-06-24T18:00:00.000Z,2018-08-11T18:00:00.000Z
BONA,BONA_071.basePlot.ltr,21,Y,476221.1913,7225822.372,6N,-10,-10,476211,7225812,400,310,77.5,2018,2018-06-24T18:00:00.000Z,2018-08-11T18:00:00.000Z
BONA,BONA_072.basePlot.ltr,23,Y,476460.5681,7226061.758,6N,10,-10,476470,7226051,400,400,100,2018,2018-06-24T18:00:00.000Z,2018-08-11T18:00:00.000Z
BONA,BONA_072.basePlot.ltr,39,Y,476460.5681,7226061.758,6N,-10,10,476450,7226071,400,400,100,2018,2018-06-24T18:00:00.000Z,2018-08-11T18:00:00.000Z
BONA,BONA_073.basePlot.ltr,23,Y,476701.0212,7226002.122,6N,10,-10,476711,7225992,400,2,0.5,2018,2018-06-24T18:00:00.000Z,2018-08-11T18:00:00.000Z
BONA,BONA_073.basePlot.ltr,39,Y,476701.0212,7226002.122,6N,-10,10,476691,7226012,400,2,0.5,2018,2018-06-24T18:00:00.000Z,2018-08-11T18:00:00.000Z
BONA,BONA_074.basePlot.ltr,21,Y,476792.1175,7225733.581,6N,-10,-10,476782,7225723,400,4,1,2018,2018-06-24T18:00:00.000Z,2018-08-11T18:00:00.000Z
BONA,BONA_074.basePlot.ltr,39,Y,476792.1175,7225733.581,6N,-10,10,476782,7225743,400,3,0.75,2018,2018-06-24T18:00:00.000Z,2018-08-11T18:00:00.000Z
BONA,BONA_075.basePlot.ltr,41,Y,476193.0041,7226182.597,6N,10,10,476203,7226192,400,370,92.5,2018,2018-06-24T18:00:00.000Z,2018-08-11T18:00:00.000Z
BONA,BONA_075.basePlot.ltr,21,Y,476193.0041,7226182.597,6N,-10,-10,476183,7226172,400,400,100,2018,2018-06-24T18:00:00.000Z,2018-08-11T18:00:00.000Z
BONA,BONA_076.basePlot.ltr,23,Y,476461.5909,7225913.292,6N,10,-10,476471,7225903,400,244,61,2018,2018-06-24T18:00:00.000Z,2018-08-11T18:00:00.000Z
BONA,BONA_076.basePlot.ltr,41,Y,476461.5909,7225913.292,6N,10,10,476471,7225923,400,263,65.75,2018,2018-06-24T18:00:00.000Z,2018-08-11T18:00:00.000Z
BONA,BONA_077.basePlot.ltr,39,Y,476731.7199,7225851.862,6N,-10,10,476721,7225861,400,8,2,2018,2018-06-24T18:00:00.000Z,2018-08-11T18:00:00.000Z
BONA,BONA_077.basePlot.ltr,23,Y,476731.7199,7225851.862,6N,10,-10,476741,7225841,400,5,1.25,2018,2018-06-24T18:00:00.000Z,2018-08-11T18:00:00.000Z
BONA,BONA_078.basePlot.ltr,21,Y,476191.4607,7226002.387,6N,-10,-10,476181,7225992,400,380,95,2018,2018-06-24T18:00:00.000Z,2018-08-11T18:00:00.000Z
