"plotID","pointID","mOrder","country","stateProvince","county","domainName","domainID","siteName","siteID","plotType","subtype","subtypeSpecification","plotSize","plotDimensions","decimalLatitude","decimalLongitude","geodeticDatum","utmZone","easting","northing","coordinateUncertainty","elevation","elevationUncertainty","minimumElevation","maximumElevation","slopeGradient","slopeAspect","nlcdClass","soilTypeOrder","coordinateSource","recordedDate","filteredPositions","plotPdop","plotHdop","applicableModules","module","plot"
"YELL_002","41",67,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.932467,-110.634896,"WGS84","12N",528809.56,4975513.184,0.01,2125.1,0.02,2120.61,2126.25,5.2,82.21,"shrubScrub",,"Geo 7X (H-Star)",20180507,124,1.7,0.9,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst","R","67R"
"YELL_002","49",67,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.932559,-110.63502,"WGS84","12N",528799.748,4975523.39,0.01,2125.86,0.02,2120.61,2126.25,4.04,81.46,"shrubScrub",,"Geo 7X (H-Star)",20180507,149,2,1,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst","R","67R"
"YELL_002","51",67,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.932555,-110.634767,"WGS84","12N",528819.709,4975523.055,0.01,2122.39,0.02,2120.61,2126.25,5.19,84.59,"shrubScrub",,"Geo 7X (H-Star)",20180507,124,2,1,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst","R","67R"
"YELL_002","57",67,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.932652,-110.635145,"WGS84","12N",528789.841,4975533.719,0.01,2126.22,0.03,2120.61,2126.25,4.04,81.46,"shrubScrub",,"Geo 7X (H-Star)",20180507,123,2.4,1.3,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst","R","67R"
"YELL_002","61",67,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.932645,-110.634635,"WGS84","12N",528830.091,4975533.064,0.01,2120.61,0.02,2120.61,2126.25,7.46,86.02,"shrubScrub",,"Geo 7X (H-Star)",20180507,126,2,1,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst","R","67R"
"YELL_002","33",67,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.932375,-110.634771,"WGS84","12N",528819.51,4975503.028,0.01,2122.35,0.02,2120.61,2126.25,5.2,82.21,"shrubScrub",,"Geo 7X (H-Star)",20180507,129,2,1,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst","R","67R"
"YELL_002","25",67,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.932282,-110.634643,"WGS84","12N",528829.624,4975492.792,0.01,2121.4,0.02,2120.61,2126.25,5.09,81.81,"shrubScrub",,"Geo 7X (H-Star)",20180507,126,2,1,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst","R","67R"
"YELL_002","31",67,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.932377,-110.635025,"WGS84","12N",528799.46,4975503.22,0.01,2126.25,0.02,2120.61,2126.25,4.19,80.16,"shrubScrub",,"Geo 7X (H-Star)",20180507,125,2,1,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst","R","67R"
"YELL_002","21",67,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.932288,-110.635155,"WGS84","12N",528789.249,4975493.265,0.02,2126.14,0.02,2120.61,2126.25,4.19,80.16,"shrubScrub",,"Geo 7X (H-Star)",20180507,124,2.9,1.4,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst","R","67R"
"YELL_021","21",1522,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.903837,-110.418715,"WGS84","12N",545890.749,4972432.382,0.21,2106.05,0.3,2097.73,2106.16,6.17,353.08,"evergreenForest",,"Geo 7X (H-Star)",20180509,302,6.8,5.4,"cdw|cfc|dhp|div|hbp|vst","R","1522R"
"YELL_021","25",1522,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.903838,-110.418202,"WGS84","12N",545931.203,4972432.714,0.15,2106.16,0.23,2097.73,2106.16,8.06,9.06,"evergreenForest",,"Geo 7X (H-Star)",20180509,302,2.8,1.3,"cdw|cfc|dhp|div|hbp|vst","R","1522R"
"YELL_021","31",1522,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.903933,-110.418576,"WGS84","12N",545901.624,4972443.07,0.23,2106,0.33,2097.73,2106.16,8.97,9.08,"evergreenForest",,"Geo 7X (H-Star)",20180509,301,3.9,2.1,"cdw|cfc|dhp|div|hbp|vst","R","1522R"
"YELL_021","33",1522,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.903925,-110.418333,"WGS84","12N",545920.823,4972442.338,0.26,2105.07,0.36,2097.73,2106.16,8.97,9.08,"evergreenForest",,"Geo 7X (H-Star)",20180509,310,7.4,3.2,"cdw|cfc|dhp|div|hbp|vst","R","1522R"
"YELL_021","41",1522,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.904015,-110.418459,"WGS84","12N",545910.829,4972452.209,0.2,2103.66,0.26,2097.73,2106.16,8.97,9.08,"evergreenForest",,"Geo 7X (H-Star)",20180509,314,3.4,1.9,"cdw|cfc|dhp|div|hbp|vst","R","1522R"
"YELL_021","49",1522,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.904114,-110.418588,"WGS84","12N",545900.55,4972463.226,0.25,2100.27,0.31,2097.73,2106.16,8.62,14.04,"evergreenForest",,"Geo 7X (H-Star)",20180509,306,3,1.7,"cdw|cfc|dhp|div|hbp|vst","R","1522R"
"YELL_021","51",1522,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.904111,-110.418318,"WGS84","12N",545921.832,4972463.046,0.24,2099.47,0.32,2097.73,2106.16,8.62,14.04,"evergreenForest",,"Geo 7X (H-Star)",20180509,304,7.7,4.2,"cdw|cfc|dhp|div|hbp|vst","R","1522R"
"YELL_021","57",1522,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.904202,-110.418709,"WGS84","12N",545890.897,4972472.874,0.12,2097.98,0.14,2097.73,2106.16,7.89,11.08,"evergreenForest",,"Geo 7X (H-Star)",20180509,301,3.4,2,"cdw|cfc|dhp|div|hbp|vst","R","1522R"
"YELL_021","61",1522,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.904204,-110.418198,"WGS84","12N",545931.242,4972473.376,0.26,2097.73,0.3,2097.73,2106.16,8.47,17.78,"evergreenForest",,"Geo 7X (H-Star)",20180509,302,2.6,1.4,"cdw|cfc|dhp|div|hbp|vst","R","1522R"
"YELL_001","41",18,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.917485,-110.410361,"WGS84","12N",546539.224,4973953.188,0.1,1902.9,0.1,1902.52,1903.61,1.15,120,"shrubScrub",,"GeoXH 6000",20170504,147,4.6,2.1,"bgc|cdw|cfc|dhp|div|hbp|sme|vst","R","18R"
"YELL_001","49",18,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.917576,-110.410481,"WGS84","12N",546529.696,4973963.267,0.1,1902.91,0.1,1902.52,1903.61,1.93,338.3,"shrubScrub",,"Geo 7X (H-Star)",20180424,128,1.9,1,"bgc|cdw|cfc|dhp|div|hbp|sme|vst","R","18R"
"YELL_001","51",18,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.917572,-110.410231,"WGS84","12N",546549.434,4973962.962,0.1,1903.19,0.1,1902.52,1903.61,2.35,341.96,"shrubScrub",,"Geo 7X (H-Star)",20180424,121,2.7,1.2,"bgc|cdw|cfc|dhp|div|hbp|sme|vst","R","18R"
"YELL_001","61",18,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.917661,-110.410102,"WGS84","12N",546559.536,4973972.866,0.1,1903.45,0.1,1902.52,1903.61,2.35,341.96,"shrubScrub",,"Geo 7X (H-Star)",20180424,140,2.2,1.1,"bgc|cdw|cfc|dhp|div|hbp|sme|vst","R","18R"
"YELL_001","33",18,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.917391,-110.410239,"WGS84","12N",546548.967,4973942.809,0.1,1902.52,0.1,1902.52,1903.61,2.21,319.29,"shrubScrub",,"Geo 7X (H-Star)",20180424,144,2.2,1.2,"bgc|cdw|cfc|dhp|div|hbp|sme|vst","R","18R"
"YELL_001","25",18,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.917299,-110.410116,"WGS84","12N",546558.735,4973932.67,0.1,1902.63,0.1,1902.52,1903.61,2.47,309.03,"shrubScrub",,"Geo 7X (H-Star)",20180424,122,2,1.1,"bgc|cdw|cfc|dhp|div|hbp|sme|vst","R","18R"
"YELL_001","31",18,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.9174,-110.410491,"WGS84","12N",546529.006,4973943.634,0.1,1903.61,0.1,1902.52,1903.61,1.65,339.56,"shrubScrub",,"Geo 7X (H-Star)",20180424,155,2,1.1,"bgc|cdw|cfc|dhp|div|hbp|sme|vst","R","18R"
"YELL_001","21",18,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.917314,-110.410623,"WGS84","12N",546518.663,4973934.018,0.1,1903.52,0.1,1902.52,1903.61,1.65,339.56,"shrubScrub",,"Geo 7X (H-Star)",20180424,124,2,1.1,"bgc|cdw|cfc|dhp|div|hbp|sme|vst","R","18R"
"YELL_001","57",18,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.917669,-110.410603,"WGS84","12N",546519.978,4973973.492,0.12,1902.67,0.18,1902.52,1903.61,1.93,338.3,"shrubScrub",,"Geo 7X (H-Star)",20180424,147,1.7,0.9,"bgc|cdw|cfc|dhp|div|hbp|sme|vst","R","18R"
"YELL_024","31",1863,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.968002,-110.492165,"WGS84","12N",540047.453,4979521.315,0.1,1980.68,0.1,1976.03,1989.66,14.63,216.79,"grasslandHerbaceous",,"Geo 7X (H-Star)",20180501,122,1.7,0.9,"div","R","1863R"
"YELL_024","33",1863,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.968005,-110.491899,"WGS84","12N",540068.452,4979521.775,0.1,1985.89,0.1,1976.03,1989.66,14.95,214.97,"grasslandHerbaceous",,"Geo 7X (H-Star)",20180501,131,2,1,"div","R","1863R"
"YELL_024","25",1863,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.967914,-110.491772,"WGS84","12N",540078.534,4979511.679,0.1,1985.08,0.1,1976.03,1989.66,15.98,208.63,"grasslandHerbaceous",,"Geo 7X (H-Star)",20180501,122,1.9,1,"div","R","1863R"
"YELL_024","21",1863,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.967911,-110.492294,"WGS84","12N",540037.327,4979511.087,0.1,1976.03,0.1,1976.03,1989.66,11.88,207.65,"grasslandHerbaceous",,"Geo 7X (H-Star)",20180501,121,2.5,1.2,"div","R","1863R"
"YELL_024","57",1863,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.968277,-110.492274,"WGS84","12N",540038.688,4979551.79,0.1,1987.47,0.1,1976.03,1989.66,12.56,229.46,"grasslandHerbaceous",,"Geo 7X (H-Star)",20180501,132,2,1,"div","R","1863R"
"YELL_024","61",1863,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.968275,-110.491769,"WGS84","12N",540078.52,4979551.763,0.1,1989.66,0.1,1976.03,1989.66,10.96,226.08,"grasslandHerbaceous",,"Geo 7X (H-Star)",20180501,154,2,1,"div","R","1863R"
"YELL_024","41",1863,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.968096,-110.492027,"WGS84","12N",540058.253,4979531.762,0.1,1985.47,0.1,1976.03,1989.66,5.09,90,"grasslandHerbaceous",,"Geo 7X (H-Star)",20180501,129,1.9,1,"div","R","1863R"
"YELL_024","49",1863,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.968188,-110.49215,"WGS84","12N",540048.491,4979541.914,0.1,1987.33,0.1,1976.03,1989.66,14.63,216.79,"grasslandHerbaceous",,"Geo 7X (H-Star)",20180501,121,2,1,"div","R","1863R"
"YELL_024","51",1863,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.968188,-110.491898,"WGS84","12N",540068.348,4979542.051,0.1,1988.07,0.1,1976.03,1989.66,14.95,214.97,"grasslandHerbaceous",,"Geo 7X (H-Star)",20180501,126,2,1,"div","R","1863R"
"YELL_004","41",203,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.962834,-110.593234,"WGS84","12N",532080.145,4978902.182,0.1,1991.53,0.1,1988.07,1993.37,5.71,0,"shrubScrub",,"Geo 7X (H-Star)",20180516,301,2.6,1.8,"bet|cdw|cfc|dhp|div|hbp|vst","R","203R"
"YELL_004","31",203,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.962747,-110.593364,"WGS84","12N",532069.892,4978892.5,0.1,1993.31,0.1,1988.07,1993.37,7.43,108.06,"shrubScrub",,"Geo 7X (H-Star)",20180516,304,1.5,0.8,"bet|cdw|cfc|dhp|div|hbp|vst","R","203R"
"YELL_004","21",203,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.962661,-110.593496,"WGS84","12N",532059.518,4978882.868,0.1,1993.37,0.1,1988.07,1993.37,7.43,108.06,"shrubScrub",,"Geo 7X (H-Star)",20180516,303,1.5,0.9,"bet|cdw|cfc|dhp|div|hbp|vst","R","203R"
"YELL_004","33",203,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.962741,-110.593107,"WGS84","12N",532090.2,4978891.935,0.1,1991.66,0.1,1988.07,1993.37,3.18,86.72,"shrubScrub",,"Geo 7X (H-Star)",20180516,303,1.3,0.8,"bet|cdw|cfc|dhp|div|hbp|vst","R","203R"
"YELL_004","25",203,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.962653,-110.592983,"WGS84","12N",532099.971,4978882.159,0.1,1993,0.1,1988.07,1993.37,2.91,59.91,"shrubScrub",,"Geo 7X (H-Star)",20180516,301,1.5,0.8,"bet|cdw|cfc|dhp|div|hbp|vst","R","203R"
"YELL_004","51",203,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.962922,-110.593101,"WGS84","12N",532090.579,4978912.016,0.1,1989.15,0.1,1988.07,1993.37,3.18,86.72,"shrubScrub",,"Geo 7X (H-Star)",20180516,301,1.6,0.8,"bet|cdw|cfc|dhp|div|hbp|vst","R","203R"
"YELL_004","61",203,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.96301,-110.59297,"WGS84","12N",532100.841,4978921.869,0.1,1988.07,0.1,1988.07,1993.37,3.75,59.59,"shrubScrub",,"Geo 7X (H-Star)",20180516,301,1.6,0.8,"bet|cdw|cfc|dhp|div|hbp|vst","R","203R"
"YELL_004","49",203,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.96293,-110.593355,"WGS84","12N",532070.511,4978912.818,0.1,1992.9,0.1,1988.07,1993.37,3.18,86.72,"shrubScrub",,"Geo 7X (H-Star)",20180516,301,1.4,0.8,"bet|cdw|cfc|dhp|div|hbp|vst","R","203R"
"YELL_004","57",203,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.963017,-110.593472,"WGS84","12N",532061.218,4978922.407,0.1,1993.22,0.1,1988.07,1993.37,11.09,109.6,"shrubScrub",,"Geo 7X (H-Star)",20180516,301,1.4,0.8,"bet|cdw|cfc|dhp|div|hbp|vst","R","203R"
"YELL_025","31",2183,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.96645,-110.503552,"WGS84","12N",539150.561,4979343.334,0.1,2024.37,0.1,2022.37,2024.86,1.67,129.45,"grasslandHerbaceous",,"Geo 7X (H-Star)",20180426,122,1.7,0.9,"div","R","2183R"
"YELL_025","33",2183,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.966452,-110.503297,"WGS84","12N",539170.649,4979343.626,0.1,2024.86,0.1,2022.37,2024.86,1.67,129.45,"grasslandHerbaceous",,"Geo 7X (H-Star)",20180426,233,2.3,1.1,"div","R","2183R"
"YELL_025","25",2183,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.966361,-110.50317,"WGS84","12N",539180.709,4979333.627,0.1,2024.48,0.1,2022.37,2024.86,4.64,70.66,"grasslandHerbaceous",,"Geo 7X (H-Star)",20180426,148,1.9,1,"div","R","2183R"
"YELL_025","21",2183,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.966362,-110.50368,"WGS84","12N",539140.476,4979333.449,0.1,2024.09,0.1,2022.37,2024.86,2.16,210.56,"grasslandHerbaceous",,"Geo 7X (H-Star)",20180426,125,2,1,"div","R","2183R"
"YELL_025","57",2183,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.966725,-110.503673,"WGS84","12N",539140.786,4979373.734,0.1,2024.17,0.1,2022.37,2024.86,1.49,183.49,"grasslandHerbaceous",,"Geo 7X (H-Star)",20180426,141,1.9,1,"div","R","2183R"
"YELL_025","61",2183,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.966724,-110.503173,"WGS84","12N",539180.248,4979373.96,0.1,2022.37,0.1,2022.37,2024.86,7.77,67.17,"grasslandHerbaceous",,"Geo 7X (H-Star)",20180426,137,2.3,1.2,"div","R","2183R"
"YELL_025","41",2183,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.966541,-110.503423,"WGS84","12N",539160.637,4979353.413,0.1,2024.58,0.1,2022.37,2024.86,2.86,20,"grasslandHerbaceous",,"Geo 7X (H-Star)",20180426,162,2.6,1.2,"div","R","2183R"
"YELL_025","49",2183,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.966633,-110.503548,"WGS84","12N",539150.695,4979363.646,0.1,2023.9,0.1,2022.37,2024.86,3.42,77.06,"grasslandHerbaceous",,"Geo 7X (H-Star)",20180426,121,2.6,1.2,"div","R","2183R"
"YELL_025","51",2183,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.966633,-110.503297,"WGS84","12N",539170.522,4979363.729,0.1,2023.37,0.1,2022.37,2024.86,3.42,77.06,"grasslandHerbaceous",,"Geo 7X (H-Star)",20180426,126,1.9,1,"div","R","2183R"
"YELL_026","31",2435,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.939701,-110.648665,"WGS84","12N",527719.642,4976311.96,0.1,2123.39,0.1,2119.54,2126.02,6.23,5.32,"evergreenForest",,"GeoXH 6000",20180507,301,5.3,2.9,"bet|div","R","2435R"
"YELL_026","33",2435,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.939697,-110.648416,"WGS84","12N",527739.251,4976311.616,0.1,2124.5,0.1,2119.54,2126.02,5.96,1.33,"evergreenForest",,"GeoXH 6000",20180507,304,2.8,1.7,"bet|div","R","2435R"
"YELL_026","25",2435,"unitedStates","WY","Park","Northern Rockies","D12","Yellowstone Northern Range (Frog Rock)","YELL","distributed","basePlot","",1600,"40m x 40m",44.939605,-110.648287,"WGS84","12N",527749.439,4976301.435,0.1,2124.83,0.1,2119.54,2126.02,0.37,73.24,"evergreenForest",,"GeoXH 6000",20180507,301,3.1,1.9,"bet|div","R","2435R"
