"domainID","siteID","nlcdClass","date","elevation","decimalLatitude","decimalLongitude","pitProfileID","depthIncrementID","topDepth","bottomDepth","sampleArea","sampleID","rootStatus","sizeCategory","rootDryMass","d15N","d13C","nitrogenPercent","carbonPercent","CNratio","cnIsotopeQF","cnPercentQF"
"D17","SJER","shrubScrub",2016-11-15,374,37.107117,-119.733,"SJER.2","SJER.2.70",70,80,0.01,"SJER.2.70.LIVE.<2MM","live","0-2",0.008,0,-29.4,1.44,25.97,18.1,"OK","OK"
"D17","SJER","shrubScrub",2016-11-15,374,37.107117,-119.733,"SJER.2","SJER.2.70",70,80,0.01,"SJER.2.70.DEAD.<2MM","dead","0-2",0.025,NA,NA,NA,NA,NA,NA,NA
"D17","SJER","shrubScrub",2016-11-15,374,37.107117,-119.733,"SJER.2","SJER.2.80",80,90,0.01,"SJER.2.80.LIVE.<2MM","live","0-2",0.063,1.4,-26.2,1.4,31.81,22.6,"OK","OK"
"D17","SJER","shrubScrub",2016-11-15,374,37.107117,-119.733,"SJER.2","SJER.2.90",90,100,0.01,"SJER.2.90.LIVE.<2MM","live","0-2",0.068,0.9,-24.8,2.06,40.42,19.6,"OK","OK"
"D17","SJER","shrubScrub",2016-11-15,374,37.107117,-119.733,"SJER.3","SJER.3.0",0,10,0.01,"SJER.3.0.LIVE.<2MM","live","0-2",1.87,-0.6,-30.1,1.56,36.49,23.4,"OK","OK"
"D17","SJER","shrubScrub",2016-11-15,374,37.107117,-119.733,"SJER.3","SJER.3.10",10,20,0.01,"SJER.3.10.LIVE.<2MM","live","0-2",0.382,-0.1,-29.2,1.03,21.95,21.4,"OK","OK"
"D17","SJER","shrubScrub",2016-11-15,374,37.107117,-119.733,"SJER.3","SJER.3.100",100,120,0.01,"SJER.3.100.LIVE.<2MM","live","0-2",0.026,-1.7,-25,0.62,48.67,78.8,"OK","OK"
"D17","SJER","shrubScrub",2016-11-15,374,37.107117,-119.733,"SJER.3","SJER.3.120",120,130,0.02,"SJER.3.120.LIVE.>2MM","live","2-10",8.141,-1,-24.9,0.42,47.03,111.9,"OK","OK"
"D17","SJER","shrubScrub",2016-11-15,374,37.107117,-119.733,"SJER.3","SJER.3.120",120,130,0.02,"SJER.3.120.LIVE.<2MM","live","0-2",0.048,-0.7,-25.8,1.35,36.79,27.3,"OK","OK"
"D17","SJER","shrubScrub",2016-11-15,374,37.107117,-119.733,"SJER.3","SJER.3.130",130,150,0.01,"SJER.3.130.LIVE.<2MM","live","0-2",0.166,2.1,-26.5,1.07,35.93,33.5,"OK","OK"
"D17","SJER","shrubScrub",2016-11-15,374,37.107117,-119.733,"SJER.3","SJER.3.130",130,150,0.01,"SJER.3.130.DEAD.<2MM","dead","0-2",0.115,-1.3,-26.7,0.58,48.82,83.5,"OK","OK"
"D17","SJER","shrubScrub",2016-11-15,374,37.107117,-119.733,"SJER.3","SJER.3.150",150,170,0.01,"SJER.3.150.LIVE.<2MM","live","0-2",0.038,0,-26.3,0.9,40.44,45,"OK","OK"
"D17","SJER","shrubScrub",2016-11-15,374,37.107117,-119.733,"SJER.3","SJER.3.20",20,30,0.01,"SJER.3.20.LIVE.<2MM","live","0-2",0.071,0.7,-29.7,1.86,28.36,15.3,"OK","OK"
"D17","SJER","shrubScrub",2016-11-15,374,37.107117,-119.733,"SJER.3","SJER.3.30",30,40,0.01,"SJER.3.30.LIVE.<2MM","live","0-2",0.008,NA,NA,NA,NA,NA,NA,NA
"D17","SJER","shrubScrub",2016-11-15,374,37.107117,-119.733,"SJER.3","SJER.3.40",40,50,0.01,"SJER.3.40.LIVE.<2MM","live","0-2",0.212,-1.9,-24.4,0.4,45.47,112.3,"OK","OK"
"D17","SJER","shrubScrub",2016-11-15,374,37.107117,-119.733,"SJER.3","SJER.3.50",50,60,0.01,"SJER.3.50.LIVE.<2MM","live","0-2",0.218,-1.9,-24.5,0.38,49.43,129.5,"OK","OK"
"D17","SJER","shrubScrub",2016-11-15,374,37.107117,-119.733,"SJER.3","SJER.3.60",60,70,0.01,"SJER.3.60.LIVE.<2MM","live","0-2",0.125,-1,-25.3,0.91,46.22,50.5,"OK","OK"
"D17","SJER","shrubScrub",2016-11-15,374,37.107117,-119.733,"SJER.3","SJER.3.70",70,80,0.01,"SJER.3.70.LIVE.<2MM","live","0-2",0.002,-0.5,-25.4,1.21,34.72,28.7,"OK","OK"
"D17","SJER","shrubScrub",2016-11-15,374,37.107117,-119.733,"SJER.3","SJER.3.80",80,90,0.01,"SJER.3.80.LIVE.>2MM","live","2-10",0.395,NA,NA,NA,NA,NA,NA,NA
"D17","SJER","shrubScrub",2016-11-15,374,37.107117,-119.733,"SJER.3","SJER.3.90",90,100,0.01,"SJER.3.90.LIVE.<2MM","live","0-2",0.12,-1.2,-25.3,1,47.19,47,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.1","SOAP.1.0",0,10,0.01,"SOAP.1.0.LIVE.<2MM","live","0-2",2.668,-2.9,-27.6,0.7,42.77,60.7,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.1","SOAP.1.0",0,10,0.01,"SOAP.1.0.LIVE.>2MM","live","2-10",0.348,-4.1,-28.2,1.12,48.24,42.9,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.1","SOAP.1.0",0,10,0.01,"SOAP.1.0.DEAD.>2MM","dead","2-10",8.49,-1.4,-26.1,0.38,52.61,136.8,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.1","SOAP.1.10",10,20,0.01,"SOAP.1.10.DEAD.>2MM","dead","2-10",1.401,-0.9,-27.5,0.25,42.27,170.8,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.1","SOAP.1.10",10,20,0.01,"SOAP.1.10.LIVE.>2MM","live","2-10",3.079,-2.7,-27.3,0.58,46.7,81,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.1","SOAP.1.100",100,120,0.01,"SOAP.1.100.LIVE.>2MM","live","2-10",2.592,-1.2,-26.1,0.21,45.51,218.9,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.1","SOAP.1.100",100,120,0.01,"SOAP.1.100.LIVE.<2MM","live","0-2",0.445,-1.9,-27.9,0.6,39.58,66.1,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.1","SOAP.1.120",120,140,0.01,"SOAP.1.120.LIVE.>2MM","live","2-10",0.573,NA,-25.7,0.17,43,257.9,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.1","SOAP.1.120",120,140,0.01,"SOAP.1.120.LIVE.<2MM","live","0-2",1.409,-4.9,-27.7,0.6,36.91,61.4,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.1","SOAP.1.140",140,160,0.01,"SOAP.1.140.LIVE.<2MM","live","0-2",0.648,-2.4,-27.6,0.58,34.48,59.4,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.1","SOAP.1.160",160,180,0.01,"SOAP.1.160.LIVE.<2MM","live","0-2",0.355,-1.6,-27.7,0.64,34.52,54.2,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.1","SOAP.1.180",180,200,0.01,"SOAP.1.180.LIVE.<2MM","live","0-2",0.251,-2,-27.6,0.42,20.97,50.1,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.1","SOAP.1.20",20,30,0.01,"SOAP.1.20.LIVE.>2MM","live","2-10",5.603,NA,-27.3,0.44,37.72,86.4,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.1","SOAP.1.20",20,30,0.01,"SOAP.1.20.LIVE.<2MM","live","0-2",1.843,NA,-27.1,0.54,29.83,55,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.1","SOAP.1.20",20,30,0.01,"SOAP.1.20.DEAD.>2MM","dead","2-10",0.284,0.5,-27.2,0.34,40.43,117.5,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.1","SOAP.1.30",30,40,0.01,"SOAP.1.30.LIVE.>2MM","live","2-10",7.674,NA,-27.2,0.46,39.99,87.1,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.1","SOAP.1.30",30,40,0.01,"SOAP.1.30.LIVE.<2MM","live","0-2",4.143,-1.2,-27.4,0.88,37.79,42.9,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.1","SOAP.1.40",40,50,0.01,"SOAP.1.40.LIVE.>2MM","live","2-10",1.123,NA,-27.8,0.84,44.12,52.3,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.1","SOAP.1.40",40,50,0.01,"SOAP.1.40.LIVE.<2MM","live","0-2",3.048,NA,-27.5,0.59,32.68,55.8,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.1","SOAP.1.50",50,60,0.01,"SOAP.1.50.LIVE.>2MM","live","2-10",1.406,-3.4,-27.5,0.91,48.05,52.5,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.1","SOAP.1.50",50,60,0.01,"SOAP.1.50.LIVE.<2MM","live","0-2",1.605,-1.9,-27.5,0.57,36.58,63.9,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.1","SOAP.1.60",60,70,0.01,"SOAP.1.60.LIVE.>2MM","live","2-10",9.559,NA,-27.5,0.24,45.9,194.3,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.1","SOAP.1.60",60,70,0.01,"SOAP.1.60.LIVE.<2MM","live","0-2",0.88,-2,-27.6,0.6,34.71,57.8,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.1","SOAP.1.70",70,80,0.01,"SOAP.1.70.LIVE.<2MM","live","0-2",0.293,-1.7,-27.1,0.6,38.93,65.3,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.1","SOAP.1.80",80,90,0.01,"SOAP.1.80.LIVE.<2MM","live","0-2",0.19,NA,-27.5,0.55,40.82,74.2,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.1","SOAP.1.80",80,90,0.01,"SOAP.1.80.LIVE.>2MM","live","2-10",0.073,NA,-25.7,0.47,45.26,95.3,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.1","SOAP.1.90",90,100,0.01,"SOAP.1.90.LIVE.<2MM","live","0-2",0.712,-1.8,-27.6,0.42,25.35,60.2,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.2","SOAP.2.0",0,10,0.01,"SOAP.2.0.LIVE.>2MM","live","2-10",18.59,-3.4,-28.3,1.06,46.29,43.9,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.2","SOAP.2.0",0,10,0.01,"SOAP.2.0.LIVE.<2MM","live","0-2",3.274,-2.4,-27.5,0.58,29.93,51.2,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.2","SOAP.2.0",0,10,0.01,"SOAP.2.0.DEAD.>2MM","dead","2-10",4.12,-1.2,-26.4,0.48,48.55,100.5,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.2","SOAP.2.0",0,10,0.01,"SOAP.2.0.DEAD.<2MM","dead","0-2",0.287,-1.4,-26.4,0.43,39.77,92.7,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.2","SOAP.2.10",10,20,0.01,"SOAP.2.10.DEAD.>2MM","dead","2-10",2.794,0.5,-26.2,0.24,49.51,202.4,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.2","SOAP.2.10",10,20,0.01,"SOAP.2.10.LIVE.>2MM","live","2-10",8.827,-3.3,-28,0.59,48.21,81.2,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.2","SOAP.2.10",10,20,0.01,"SOAP.2.10.LIVE.<2MM","live","0-2",2.288,-2.1,-27.1,0.69,44.74,64.7,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.2","SOAP.2.100",100,120,0.01,"SOAP.2.100.LIVE.>2MM","live","2-10",5.183,-3.3,-26.7,0.14,44.86,315.5,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.2","SOAP.2.100",100,120,0.01,"SOAP.2.100.LIVE.<2MM","live","0-2",0.751,-2.1,-27.4,0.69,40.52,59.1,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.2","SOAP.2.120",120,140,0.01,"SOAP.2.120.LIVE.<2MM","live","0-2",0.562,-3.1,-28.4,0.76,39.34,51.7,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.2","SOAP.2.120",120,140,0.01,"SOAP.2.120.LIVE.>2MM","live","2-10",0.797,-3.4,-27.1,0.63,51.16,81.6,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.2","SOAP.2.140",140,160,0.01,"SOAP.2.140.LIVE.<2MM","live","0-2",1.017,-2.5,-28,0.48,24.25,51,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.2","SOAP.2.160",160,180,0.01,"SOAP.2.160.LIVE.<2MM","live","0-2",0.264,-3.5,-27.1,0.77,45.79,59.2,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.2","SOAP.2.180",180,200,0.01,"SOAP.2.180.LIVE.<2MM","live","0-2",0.237,-2.6,-27.6,0.92,45.69,49.6,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.2","SOAP.2.20",20,30,0.01,"SOAP.2.20.LIVE.<2MM","live","0-2",1.97,-3,-27.5,0.66,44.55,67.9,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.2","SOAP.2.20",20,30,0.01,"SOAP.2.20.DEAD.>2MM","dead","2-10",0.607,NA,-26.4,0.49,53.15,108.7,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.2","SOAP.2.20",20,30,0.01,"SOAP.2.20.LIVE.>2MM","live","2-10",7.304,-3.1,-27.8,0.51,48.04,93.6,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.2","SOAP.2.30",30,40,0.01,"SOAP.2.30.LIVE.<2MM","live","0-2",1.379,-1.4,-27.3,0.57,29.38,51.2,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.2","SOAP.2.30",30,40,0.01,"SOAP.2.30.LIVE.>2MM","live","2-10",4.544,-3.2,-27.8,0.69,47.82,69.7,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.2","SOAP.2.40",40,50,0.01,"SOAP.2.40.LIVE.>2MM","live","2-10",3.261,-3.3,-27.3,0.62,48.06,78.1,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.2","SOAP.2.40",40,50,0.01,"SOAP.2.40.LIVE.<2MM","live","0-2",1.409,-1.6,-27.8,0.65,35.44,54.5,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.2","SOAP.2.50",50,60,0.01,"SOAP.2.50.LIVE.<2MM","live","0-2",0.923,-0.7,-27.4,0.84,43.1,51.4,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.2","SOAP.2.50",50,60,0.01,"SOAP.2.50.LIVE.>2MM","live","2-10",2.909,-3.8,-27.7,0.87,49.12,56.2,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.2","SOAP.2.60",60,70,0.01,"SOAP.2.60.LIVE.>2MM","live","2-10",6.707,-1.9,-27.3,0.71,43.1,60.3,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.2","SOAP.2.60",60,70,0.01,"SOAP.2.60.LIVE.<2MM","live","0-2",1.335,-1.9,-27.2,0.69,43.94,64.1,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.2","SOAP.2.70",70,80,0.01,"SOAP.2.70.LIVE.<2MM","live","0-2",2.622,-0.5,-27.1,0.41,25.14,62,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.2","SOAP.2.70",70,80,0.01,"SOAP.2.70.LIVE.>2MM","live","2-10",0.933,-3.8,-27.1,0.55,44,79.4,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.2","SOAP.2.80",80,90,0.01,"SOAP.2.80.LIVE.<2MM","live","0-2",1.014,-1.4,-26.7,0.52,33.87,64.7,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.2","SOAP.2.80",80,90,0.01,"SOAP.2.80.LIVE.>2MM","live","2-10",0.954,-2.9,-27.2,0.6,44.67,74,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.2","SOAP.2.90",90,100,0.01,"SOAP.2.90.LIVE.<2MM","live","0-2",0.859,-2.1,-27.3,0.65,43.41,66.9,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.2","SOAP.2.90",90,100,0.01,"SOAP.2.90.LIVE.>2MM","live","2-10",0.228,-3.1,-25.9,0.52,45.83,87.6,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.3","SOAP.3.0",0,10,0.01,"SOAP.3.0.DEAD.>2MM","dead","2-10",7.075,NA,-26.8,0.23,43.27,188.1,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.3","SOAP.3.0",0,10,0.01,"SOAP.3.0.LIVE.>2MM","live","2-10",8.831,-3.7,-27.6,0.39,45.47,117.2,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.3","SOAP.3.0",0,10,0.01,"SOAP.3.0.LIVE.<2MM","live","0-2",1.51,-2.4,-27.6,0.98,41.7,42.7,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.3","SOAP.3.10",10,20,0.01,"SOAP.3.10.LIVE.<2MM","live","0-2",1.614,-3,-27.4,0.72,38.6,53.6,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.3","SOAP.3.10",10,20,0.01,"SOAP.3.10.DEAD.>2MM","dead","2-10",0.217,-1.2,-26,0.48,46.26,97.1,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.3","SOAP.3.10",10,20,0.01,"SOAP.3.10.LIVE.>2MM","live","2-10",5.876,-4.6,-28.1,0.68,43.25,63.9,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.3","SOAP.3.10",10,20,0.01,"SOAP.3.10.DEAD.<2MM","dead","0-2",0.087,NA,NA,NA,NA,NA,NA,NA
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.3","SOAP.3.100",100,120,0.01,"SOAP.3.100.LIVE.<2MM","live","0-2",0.841,-1.9,-27.1,0.73,45.04,61.4,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.3","SOAP.3.100",100,120,0.01,"SOAP.3.100.LIVE.>2MM","live","2-10",1.858,NA,-27.5,0.73,45.16,61.6,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.3","SOAP.3.120",120,140,0.01,"SOAP.3.120.LIVE.<2MM","live","0-2",0.68,-3.8,-27.1,0.74,47.7,64.1,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.3","SOAP.3.120",120,140,0.01,"SOAP.3.120.LIVE.>2MM","live","2-10",1.869,-3.2,-27.7,0.75,49.34,66.1,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.3","SOAP.3.140",140,160,0.01,"SOAP.3.140.LIVE.>2MM","live","2-10",2.438,-3.9,-27.7,0.74,48.02,65,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.3","SOAP.3.140",140,160,0.01,"SOAP.3.140.LIVE.<2MM","live","0-2",0.58,-1.9,-28.1,0.84,40.96,48.9,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.3","SOAP.3.160",160,180,0.01,"SOAP.3.160.LIVE.<2MM","live","0-2",0.635,-2.5,-27.7,0.78,42.33,54,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.3","SOAP.3.160",160,180,0.01,"SOAP.3.160.LIVE.>2MM","live","2-10",2.786,-3.9,-27.2,0.22,48.69,223.5,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.3","SOAP.3.180",180,200,0.01,"SOAP.3.180.LIVE.<2MM","live","0-2",0.602,-3,-26.9,0.65,44.14,67.9,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.3","SOAP.3.180",180,200,0.01,"SOAP.3.180.LIVE.>2MM","live","2-10",7.949,-3.3,-28.8,0.23,42.21,184.8,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.3","SOAP.3.20",20,30,0.01,"SOAP.3.20.LIVE.>2MM","live","2-10",3.526,-2.9,-28.3,0.8,47.45,59.4,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.3","SOAP.3.20",20,30,0.01,"SOAP.3.20.LIVE.<2MM","live","0-2",1.045,-3.2,-28.3,0.57,31.44,55.5,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.3","SOAP.3.20",20,30,0.01,"SOAP.3.20.DEAD.<2MM","dead","0-2",0.593,-0.4,-24.9,0.16,44.82,273.3,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.3","SOAP.3.30",30,40,0.01,"SOAP.3.30.LIVE.>2MM","live","2-10",13.22,-3.3,-28.3,0.82,49.86,60.7,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.3","SOAP.3.30",30,40,0.01,"SOAP.3.30.DEAD.>2MM","dead","2-10",0.8,-2.4,-28.1,0.69,45.46,65.9,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.3","SOAP.3.30",30,40,0.01,"SOAP.3.30.LIVE.<2MM","live","0-2",1.225,-2.9,-27.7,0.73,37.7,51.5,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.3","SOAP.3.40",40,50,0.01,"SOAP.3.40.LIVE.>2MM","live","2-10",3.393,-2.9,-27.9,0.73,45.44,62.2,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.3","SOAP.3.40",40,50,0.01,"SOAP.3.40.LIVE.<2MM","live","0-2",1.629,NA,-26.8,0.66,44.13,67.1,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.3","SOAP.3.50",50,60,0.01,"SOAP.3.50.LIVE.>2MM","live","2-10",5.361,-3.4,-27.7,0.62,49.57,79.7,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.3","SOAP.3.50",50,60,0.01,"SOAP.3.50.LIVE.<2MM","live","0-2",1.471,NA,-27.4,0.65,43.34,66.7,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.3","SOAP.3.60",60,70,0.01,"SOAP.3.60.LIVE.>2MM","live","2-10",2.298,NA,-27.3,0.75,44.17,59.2,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.3","SOAP.3.60",60,70,0.01,"SOAP.3.60.LIVE.<2MM","live","0-2",1.152,-1.3,-26.9,0.61,38.11,62.6,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.3","SOAP.3.70",70,80,0.01,"SOAP.3.70.LIVE.<2MM","live","0-2",0.853,-1.2,-27.8,0.75,35.35,47.2,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.3","SOAP.3.70",70,80,0.01,"SOAP.3.70.LIVE.>2MM","live","2-10",2.262,-3.9,-27.6,0.89,49.16,55.4,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.3","SOAP.3.80",80,90,0.01,"SOAP.3.80.LIVE.<2MM","live","0-2",0.849,-2.1,-27.1,0.59,41.28,69.4,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.3","SOAP.3.80",80,90,0.01,"SOAP.3.80.LIVE.>2MM","live","2-10",4.306,-3.6,-27.3,0.52,48.94,94.1,"OK","OK"
"D17","SOAP","evergreenForest",2016-08-15,1204,37.03269,-119.2621,"SOAP.3","SOAP.3.90",90,100,0.01,"SOAP.3.90.LIVE.<2MM","live","0-2",0.911,-3.2,-27.1,0.68,44.86,65.8,"OK","OK"
