"domainid","siteid","plotid","subplotid","pointid","stemazimuth","stemdistance","taxonid","individualid","growthform","stemdiameter"
NA,"WREF","WREF_079","21",NA,NA,NA,"ABAM","NEON.PLA.D16.WREF.02142","smt",4.9
NA,"WREF","WREF_079","21",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.02168","smt",4.1
NA,"WREF","WREF_079","21",NA,NA,NA,"ABAM","NEON.PLA.D16.WREF.04302","smt",4
NA,"WREF","WREF_079","21",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.02145","smt",1.6
NA,"WREF","WREF_079","21",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.02133","smt",1.4
NA,"WREF","WREF_079","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.02213","sbt",59.7
NA,"WREF","WREF_079","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.02215","sbt",40.6
NA,"WREF","WREF_079","41",NA,NA,NA,"ABAM","NEON.PLA.D16.WREF.02437","sbt",36.8
NA,"WREF","WREF_079","41",NA,NA,NA,"ABAM","NEON.PLA.D16.WREF.02413","sbt",32.3
NA,"WREF","WREF_079","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.02419","sbt",31.5
NA,"WREF","WREF_079","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.02424","sbt",27.8
NA,"WREF","WREF_079","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.02216","sbt",27.6
NA,"WREF","WREF_079","41",NA,NA,NA,"ABAM","NEON.PLA.D16.WREF.02418","sbt",25.9
NA,"WREF","WREF_079","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.02214","sbt",25.7
NA,"WREF","WREF_079","41",NA,NA,NA,"ABAM","NEON.PLA.D16.WREF.02430","sbt",25.3
NA,"WREF","WREF_079","41",NA,NA,NA,"ABAM","NEON.PLA.D16.WREF.02428","sbt",20.3
NA,"WREF","WREF_079","41",NA,NA,NA,"ABAM","NEON.PLA.D16.WREF.02432","sbt",18.2
NA,"WREF","WREF_079","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.02420","sbt",16
NA,"WREF","WREF_079","41",NA,NA,NA,"TABR2","NEON.PLA.D16.WREF.02425","mbt",11.1
NA,"WREF","WREF_079","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.02414","sbt",11
NA,"WREF","WREF_079","41",NA,NA,NA,"ABAM","NEON.PLA.D16.WREF.02442","smt",9.9
NA,"WREF","WREF_079","41",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.02403","smt",7.3
NA,"WREF","WREF_079","41",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.02429","smt",7
NA,"WREF","WREF_079","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.02439","smt",5.9
NA,"WREF","WREF_079","41",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.02403","smt",5.2
NA,"WREF","WREF_079","41",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.02107","smt",4.5
NA,"WREF","WREF_079","41",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.02403","smt",4.2
NA,"WREF","WREF_079","41",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.02107","smt",3.2
NA,"WREF","WREF_079","41",NA,NA,NA,"TABR2","NEON.PLA.D16.WREF.02436","smt",2.6
NA,"WREF","WREF_079","41",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.02438","smt",2.5
NA,"WREF","WREF_079","41",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.02107","smt",2.2
NA,"WREF","WREF_080","21",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.04493","sbt",24.8
NA,"WREF","WREF_080","21",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.04009","sbt",24
NA,"WREF","WREF_080","21",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.04012","sbt",23
NA,"WREF","WREF_080","21",NA,NA,NA,"ABAM","NEON.PLA.D16.WREF.04003","sbt",21.1
NA,"WREF","WREF_080","21",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.04010","sbt",21
NA,"WREF","WREF_080","21",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.04045","sbt",20.7
NA,"WREF","WREF_080","21",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.04044","sbt",20.5
NA,"WREF","WREF_080","21",NA,NA,NA,"PIMO3","NEON.PLA.D16.WREF.04018","sbt",19.5
NA,"WREF","WREF_080","21",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.04046","sbt",18.1
NA,"WREF","WREF_080","21",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.04491","sbt",17
NA,"WREF","WREF_080","21",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.04013","sbt",16.6
NA,"WREF","WREF_080","21",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.04016","sbt",16.3
NA,"WREF","WREF_080","21",NA,NA,NA,"PIMO3","NEON.PLA.D16.WREF.04015","sbt",15.1
NA,"WREF","WREF_080","21",NA,NA,NA,"PIMO3","NEON.PLA.D16.WREF.04007","sbt",14.3
NA,"WREF","WREF_080","21",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.04006","sbt",14
NA,"WREF","WREF_080","21",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.04014","sbt",14
NA,"WREF","WREF_080","21",NA,NA,NA,"ABAM","NEON.PLA.D16.WREF.04011","sbt",13.7
NA,"WREF","WREF_080","21",NA,NA,NA,"ABAM","NEON.PLA.D16.WREF.04001","sbt",13.1
NA,"WREF","WREF_080","21",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.04005","mbt",12.8
NA,"WREF","WREF_080","21",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.04004","mbt",12.5
NA,"WREF","WREF_080","21",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.04002","sbt",12.3
NA,"WREF","WREF_080","21",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.04492","sbt",12.3
NA,"WREF","WREF_080","21",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.04032","smt",9.3
NA,"WREF","WREF_080","21",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.04043","smt",8.3
NA,"WREF","WREF_080","21",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.04026","smt",6.1
NA,"WREF","WREF_080","21",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.04047","smt",4.9
NA,"WREF","WREF_080","21",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.04048","smt",4.6
NA,"WREF","WREF_080","21",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.04040","smt",3.4
NA,"WREF","WREF_080","21",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.04037","smt",3
NA,"WREF","WREF_080","21",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.04021","smt",2.7
NA,"WREF","WREF_080","21",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.04024","smt",2.2
NA,"WREF","WREF_080","21",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.04031","smt",1.1
NA,"WREF","WREF_080","39",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05511","sbt",27.9
NA,"WREF","WREF_080","39",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05526","sbt",24.7
NA,"WREF","WREF_080","39",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05510","sbt",23.1
NA,"WREF","WREF_080","39",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05508","sbt",21.7
NA,"WREF","WREF_080","39",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05518","sbt",21
NA,"WREF","WREF_080","39",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05796","sbt",21
NA,"WREF","WREF_080","39",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05504","sbt",20.3
NA,"WREF","WREF_080","39",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05514","sbt",20
NA,"WREF","WREF_080","39",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05791","sbt",19.9
NA,"WREF","WREF_080","39",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05509","sbt",19.8
NA,"WREF","WREF_080","39",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05502","sbt",19.2
NA,"WREF","WREF_080","39",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05799","sbt",19.1
NA,"WREF","WREF_080","39",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05520","sbt",18.9
NA,"WREF","WREF_080","39",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05525","sbt",18.8
NA,"WREF","WREF_080","39",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05503","sbt",18.5
NA,"WREF","WREF_080","39",NA,NA,NA,"PIMO3","NEON.PLA.D16.WREF.05787","sbt",18.4
NA,"WREF","WREF_080","39",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05792","sbt",18.3
NA,"WREF","WREF_080","39",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05788","sbt",18
NA,"WREF","WREF_080","39",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05795","sbt",17.9
NA,"WREF","WREF_080","39",NA,NA,NA,"PIMO3","NEON.PLA.D16.WREF.05797","sbt",17.5
NA,"WREF","WREF_080","39",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05507","mbt",16.9
NA,"WREF","WREF_080","39",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05790","sbt",16.5
NA,"WREF","WREF_080","39",NA,NA,NA,"PIMO3","NEON.PLA.D16.WREF.05505","sbt",16.2
NA,"WREF","WREF_080","39",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05798","mbt",15.7
NA,"WREF","WREF_080","39",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05516","sbt",14.8
NA,"WREF","WREF_080","39",NA,NA,NA,"PIMO3","NEON.PLA.D16.WREF.05501","sbt",14.5
NA,"WREF","WREF_080","39",NA,NA,NA,"PIMO3","NEON.PLA.D16.WREF.05794","sbt",13.8
NA,"WREF","WREF_080","39",NA,NA,NA,"ABAM","NEON.PLA.D16.WREF.05785","sbt",13.8
NA,"WREF","WREF_080","39",NA,NA,NA,"PIMO3","NEON.PLA.D16.WREF.05793","sbt",13.7
NA,"WREF","WREF_080","39",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05506","sbt",13.6
NA,"WREF","WREF_080","39",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05786","sbt",13.5
NA,"WREF","WREF_080","39",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05512","sbt",12.8
NA,"WREF","WREF_080","39",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05515","sbt",12.8
NA,"WREF","WREF_080","39",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05529","sbt",12.8
NA,"WREF","WREF_080","39",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05783","sbt",11.8
NA,"WREF","WREF_080","39",NA,NA,NA,"PIMO3","NEON.PLA.D16.WREF.05789","sbt",11.7
NA,"WREF","WREF_080","39",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05784","sbt",11.7
NA,"WREF","WREF_080","39",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05513","sbt",11.4
NA,"WREF","WREF_080","39",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05534","sbt",10.8
NA,"WREF","WREF_080","39",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05538","smt",8.9
NA,"WREF","WREF_080","39",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05527","smt",6.8
NA,"WREF","WREF_080","39",NA,NA,NA,"THPL","NEON.PLA.D16.WREF.05519","smt",4.4
NA,"WREF","WREF_080","39",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05535","smt",4.2
NA,"WREF","WREF_080","39",NA,NA,NA,"THPL","NEON.PLA.D16.WREF.05523","smt",2.9
NA,"WREF","WREF_080","39",NA,NA,NA,"PIMO3","NEON.PLA.D16.WREF.05537","smt",2.7
NA,"WREF","WREF_080","39",NA,NA,NA,"THPL","NEON.PLA.D16.WREF.05517","smt",1.5
NA,"WREF","WREF_080","39",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05524","smt",1.4
NA,"WREF","WREF_080","39",NA,NA,NA,"PIMO3","NEON.PLA.D16.WREF.05533","smt",1.4
NA,"WREF","WREF_080","39",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05522","smt",1.3
NA,"WREF","WREF_080","39",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05536","smt",1.1
NA,"WREF","WREF_080","39",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05528","smt",1
NA,"WREF","WREF_081","23",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.03284","sbt",108
NA,"WREF","WREF_081","23",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.03289","sbt",104.5
NA,"WREF","WREF_081","23",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.03294","sbt",80
NA,"WREF","WREF_081","23",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.03285","sbt",55.8
NA,"WREF","WREF_081","23",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.03293","sbt",47.5
NA,"WREF","WREF_081","23",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.03286","sbt",32.3
NA,"WREF","WREF_081","23",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.03288","sbt",20
NA,"WREF","WREF_081","23",NA,NA,NA,"ABAM","NEON.PLA.D16.WREF.03291","sbt",13.6
NA,"WREF","WREF_081","23",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.03290","sbt",11.3
NA,"WREF","WREF_081","23",NA,NA,NA,"ABAM","NEON.PLA.D16.WREF.04764","sbt",10.4
NA,"WREF","WREF_081","23",NA,NA,NA,"ABAM","NEON.PLA.D16.WREF.04757","smt",9.8
NA,"WREF","WREF_081","23",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.03296","smt",6
NA,"WREF","WREF_081","23",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.04768","smt",4.1
NA,"WREF","WREF_081","23",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.04759","smt",3.8
NA,"WREF","WREF_081","23",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.04763","smt",3.6
NA,"WREF","WREF_081","23",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.03296","smt",3.6
NA,"WREF","WREF_081","23",NA,NA,NA,"ABAM","NEON.PLA.D16.WREF.04767","smt",3.2
NA,"WREF","WREF_081","23",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.03299","smt",3.2
NA,"WREF","WREF_081","23",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.04763","smt",2.8
NA,"WREF","WREF_081","23",NA,NA,NA,"ABAM","NEON.PLA.D16.WREF.04773","smt",2.5
NA,"WREF","WREF_081","23",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.04756","smt",2.5
NA,"WREF","WREF_081","23",NA,NA,NA,"ABAM","NEON.PLA.D16.WREF.04760","smt",2
NA,"WREF","WREF_081","23",NA,NA,NA,"ABAM","NEON.PLA.D16.WREF.04771","smt",1.5
NA,"WREF","WREF_081","23",NA,NA,NA,"ABAM","NEON.PLA.D16.WREF.03300","smt",1.2
NA,"WREF","WREF_081","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.03278","sbt",93.2
NA,"WREF","WREF_081","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.03283","sbt",66
NA,"WREF","WREF_081","41",NA,NA,NA,"THPL","NEON.PLA.D16.WREF.03276","sbt",50.1
NA,"WREF","WREF_081","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.03279","sbt",15.5
NA,"WREF","WREF_081","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.03282","sbt",15.4
NA,"WREF","WREF_081","41",NA,NA,NA,"ABAM","NEON.PLA.D16.WREF.04284","sbt",14.7
NA,"WREF","WREF_081","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.03280","sbt",14.7
NA,"WREF","WREF_081","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.03277","sbt",14
NA,"WREF","WREF_081","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.04293","sbt",13.5
NA,"WREF","WREF_081","41",NA,NA,NA,"ABAM","NEON.PLA.D16.WREF.03273","sbt",12.6
NA,"WREF","WREF_081","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.03272","sbt",12
NA,"WREF","WREF_081","41",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.04283","smt",8.4
NA,"WREF","WREF_081","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.04294","smt",6.9
NA,"WREF","WREF_081","41",NA,NA,NA,"ABAM","NEON.PLA.D16.WREF.04296","smt",6.8
NA,"WREF","WREF_081","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.04287","smt",5.9
NA,"WREF","WREF_081","41",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.04283","smt",5.6
NA,"WREF","WREF_081","41",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.04283","smt",5.1
NA,"WREF","WREF_081","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.04295","smt",3.5
NA,"WREF","WREF_081","41",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.04282","smt",3.4
NA,"WREF","WREF_081","41",NA,NA,NA,"VAPA","NEON.PLA.D16.WREF.04289","sis",1.5
NA,"WREF","WREF_082","21",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.04545","sbt",58.7
NA,"WREF","WREF_082","21",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.04540","sbt",58
NA,"WREF","WREF_082","21",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.04551","sbt",55.7
NA,"WREF","WREF_082","21",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.04544","sbt",49.2
NA,"WREF","WREF_082","21",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.04542","sbt",39.9
NA,"WREF","WREF_082","21",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.04539","sbt",33.9
NA,"WREF","WREF_082","21",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.04541","sbt",19
NA,"WREF","WREF_082","21",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.04546","sbt",15.9
NA,"WREF","WREF_082","21",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.04547","sbt",11.5
NA,"WREF","WREF_082","21",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.04581","smt",1.5
NA,"WREF","WREF_082","21",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.04580","smt",1.1
NA,"WREF","WREF_082","21",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.04560","smt",1
NA,"WREF","WREF_082","41",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.04498","sbt",57.7
NA,"WREF","WREF_082","41",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.04500","sbt",48.1
NA,"WREF","WREF_082","41",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.04499","sbt",47.7
NA,"WREF","WREF_082","41",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.04935","sbt",47.3
NA,"WREF","WREF_082","41",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.04494","sbt",46.1
NA,"WREF","WREF_082","41",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.04400","sbt",43.1
NA,"WREF","WREF_082","41",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.04298","sbt",42.8
NA,"WREF","WREF_082","41",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.04300","sbt",37.7
NA,"WREF","WREF_082","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.04299","sbt",35.5
NA,"WREF","WREF_082","41",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.04098","sbt",24.5
NA,"WREF","WREF_082","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.04099","sbt",20.1
NA,"WREF","WREF_082","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.04790","smt",1.6
NA,"WREF","WREF_082","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.04789","smt",1.4
NA,"WREF","WREF_082","41",NA,NA,NA,"VAOV","NEON.PLA.D16.WREF.04777","sis",1.2
NA,"WREF","WREF_083","21",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.04803","sbt",135
NA,"WREF","WREF_083","21",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.04807","sbt",120.6
NA,"WREF","WREF_083","21",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.04804","sbt",107.1
NA,"WREF","WREF_083","21",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.04806","sbt",87.4
NA,"WREF","WREF_083","21",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.04808","sbt",43.2
NA,"WREF","WREF_083","21",NA,NA,NA,"ABAM","NEON.PLA.D16.WREF.04802","sbt",25
NA,"WREF","WREF_083","21",NA,NA,NA,"ABAM","NEON.PLA.D16.WREF.04805","sbt",22.5
NA,"WREF","WREF_083","21",NA,NA,NA,"ABAM","NEON.PLA.D16.WREF.04700","sbt",14.5
NA,"WREF","WREF_083","21",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.04815","smt",8.7
NA,"WREF","WREF_083","21",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.04813","smt",8
NA,"WREF","WREF_083","21",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.04811","smt",4.8
NA,"WREF","WREF_083","21",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.04817","smt",4.8
NA,"WREF","WREF_083","21",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.04818","smt",4.2
NA,"WREF","WREF_083","21",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.04812","smt",3.6
NA,"WREF","WREF_083","21",NA,NA,NA,"ABAM","NEON.PLA.D16.WREF.04814","smt",3.6
NA,"WREF","WREF_083","21",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.04813","smt",3.5
NA,"WREF","WREF_083","21",NA,NA,NA,"ABAM","NEON.PLA.D16.WREF.04816","smt",3.2
NA,"WREF","WREF_083","21",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.04809","smt",2.8
NA,"WREF","WREF_083","21",NA,NA,NA,"ABAM","NEON.PLA.D16.WREF.04840","smt",2.7
NA,"WREF","WREF_083","21",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.04818","smt",2.5
NA,"WREF","WREF_083","21",NA,NA,NA,"ABAM","NEON.PLA.D16.WREF.04842","smt",1.9
NA,"WREF","WREF_083","21",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.04809","smt",1.5
NA,"WREF","WREF_083","21",NA,NA,NA,"ABAM","NEON.PLA.D16.WREF.04832","smt",1.5
NA,"WREF","WREF_083","21",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.04810","smt",1
NA,"WREF","WREF_083","23",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.04934","sbt",120.5
NA,"WREF","WREF_083","23",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.04909","sbt",100.2
NA,"WREF","WREF_083","23",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.04907","sbt",81.7
NA,"WREF","WREF_083","23",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.04933","sbt",72.9
NA,"WREF","WREF_083","23",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.04919","sbt",66.2
NA,"WREF","WREF_083","23",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.04910","sbt",46
NA,"WREF","WREF_083","23",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.04912","sbt",16.1
NA,"WREF","WREF_083","23",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.04908","sbt",14.3
NA,"WREF","WREF_083","23",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.04920","sbt",14.1
NA,"WREF","WREF_083","23",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.04917","smt",8.5
NA,"WREF","WREF_083","23",NA,NA,NA,"ABAM","NEON.PLA.D16.WREF.04922","smt",4.7
NA,"WREF","WREF_083","23",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.04914","smt",4.7
NA,"WREF","WREF_083","23",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.04929","smt",4
NA,"WREF","WREF_083","23",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.04918","smt",2.7
NA,"WREF","WREF_084","21",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.05119","smt",4.1
NA,"WREF","WREF_084","23",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05262","sbt",60.3
NA,"WREF","WREF_084","23",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05264","sbt",59.3
NA,"WREF","WREF_084","23",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05270","sbt",47.3
NA,"WREF","WREF_084","23",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05263","sbt",24.4
NA,"WREF","WREF_084","23",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05261","sbt",15
NA,"WREF","WREF_084","23",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05259","sbt",13.5
NA,"WREF","WREF_084","23",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05272","smt",6.5
NA,"WREF","WREF_084","23",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05273","smt",5
NA,"WREF","WREF_084","23",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05276","smt",1.5
NA,"WREF","WREF_084","23",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05267","smt",1
NA,"WREF","WREF_084","41",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05245","sbt",50.5
NA,"WREF","WREF_084","41",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05251","sbt",38.5
NA,"WREF","WREF_084","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05249","sbt",32.2
NA,"WREF","WREF_084","41",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05246","sbt",30.8
NA,"WREF","WREF_084","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05255","sbt",29.2
NA,"WREF","WREF_084","41",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05256","sbt",27.3
NA,"WREF","WREF_084","41",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05252","sbt",23
NA,"WREF","WREF_084","41",NA,NA,NA,"PSMEM","NEON.PLA.D16.WREF.05247","sbt",14.6
NA,"WREF","WREF_084","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05112","smt",7.3
NA,"WREF","WREF_084","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05124","smt",6.2
NA,"WREF","WREF_084","41",NA,NA,NA,"ACCI","NEON.PLA.D16.WREF.05119","smt",4.8
NA,"WREF","WREF_084","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05108","smt",4.8
NA,"WREF","WREF_084","41",NA,NA,NA,"TSHE","NEON.PLA.D16.WREF.05107","smt",4.7
