eventid,siteid,plotid,subplotid,individualid,taxonid,stemdiameter,growthform,plantstatus
vst_SRER_2016,SRER,SRER_042,NA,NEON.PLA.D14.SRER.01732,PRVE,2,smt,7
vst_SRER_2016,SRER,SRER_042,NA,NEON.PLA.D14.SRER.01732,PRVE,1.5,smt,7
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00307,ABCOL,6.4,small tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00308,ABMA,17.5,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00309,ABCOL,1.5,small tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00310,ABCOL,7.7,small tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00311,ABCOL,1.8,small tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00313,ABCOL,5.3,small tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00314,ABCOL,14,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00315,ABCOL,14.4,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00316,ABCOL,2.3,small tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00317,ABCOL,2.7,small tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00318,ABMA,15,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00319,ABMA,12.6,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00321,ABCOL,130.7,single bole tree,Standing dead
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00322,ABCOL,26.8,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00323,ABMA,100.8,single bole tree,Standing dead
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00324,ABMA,23.2,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00325,ABMA,13.3,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00326,ABMA,3.2,small tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00327,PIJE,5.3,small tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00328,ABCOL,11,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00329,ABMA,31.1,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00330,ABMA,25.5,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00332,ABMA,28.1,single bole tree,Standing dead
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00333,ABCOL,5.8,small tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00334,ABCOL,3.5,small tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00336,ABCOL,26.4,single bole tree,Standing dead
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00337,ABCOL,4.2,small tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00338,ABMA,37.1,single bole tree,Standing dead
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00339,ABCOL,10.6,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00340,PIJE,2.7,small tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00341,ABMA,26.2,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00342,ABCOL,6.5,small tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00343,PIJE,7.1,small tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00344,ABMA,8.5,small tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00345,ABMA,1.3,small tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00346,PIJE,13.3,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00347,ABMA,14,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00348,PICO,21.5,single bole tree,Standing dead
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00349,ABCOL,22.1,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00350,ABMA,15.6,single bole tree,Standing dead
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00351,ABCOL,4.3,small tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00352,ABMA,9.8,small tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00353,ABMA,2.5,small tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00354,ABCOL,9.1,small tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00355,ABCOL,11.5,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00356,ABCOL,6.6,small tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00357,ABCOL,19.6,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00358,ABCOL,17.6,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00359,ABCOL,10.5,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00360,ABCOL,8,small tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00361,ABCOL,37.5,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00362,ABCOL,1.8,small tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00365,ABCOL,3.6,small tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00367,ABCOL,27.7,single bole tree,"Live, other damage"
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00368,ABCOL,6,small tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00369,ABCOL,10.5,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00370,ABCOL,12.6,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00371,ABCOL,14.9,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00372,ABCOL,34.4,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00373,ABCOL,35,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00374,ABCOL,8.1,small tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00375,ABCOL,22.2,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00376,ABCOL,6.1,small tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00377,ABCOL,12.5,single bole tree,Standing dead
vst_TEAK_2015,TEAK,TEAK_054,NA,NEON.PLA.D17.TEAK.00378,ABCOL,67.8,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_054,NA,NEON.PLA.D17.TEAK.00380,PIJE,43.3,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_054,NA,NEON.PLA.D17.TEAK.00381,PIJE,57.7,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_054,NA,NEON.PLA.D17.TEAK.00382,PIJE,98.3,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_054,NA,NEON.PLA.D17.TEAK.00383,ABCOL,45.7,single bole tree,Standing dead
vst_TEAK_2015,TEAK,TEAK_054,NA,NEON.PLA.D17.TEAK.00384,ABCOL,18.8,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_054,NA,NEON.PLA.D17.TEAK.00385,ABCOL,17.7,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_054,NA,NEON.PLA.D17.TEAK.00386,PIJE,61.6,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_054,NA,NEON.PLA.D17.TEAK.00387,ABCOL,49.9,single bole tree,Standing dead
vst_TEAK_2015,TEAK,TEAK_054,NA,NEON.PLA.D17.TEAK.00388,ABCOL,10.5,single bole tree,Standing dead
vst_TEAK_2015,TEAK,TEAK_054,NA,NEON.PLA.D17.TEAK.00389,ABCOL,21.5,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_054,NA,NEON.PLA.D17.TEAK.00390,ABCOL,19.2,single bole tree,Standing dead
vst_TEAK_2015,TEAK,TEAK_054,NA,NEON.PLA.D17.TEAK.00391,ABCOL,24,single bole tree,Standing dead
vst_TEAK_2015,TEAK,TEAK_054,NA,NEON.PLA.D17.TEAK.00392,ABCOL,18.3,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_054,NA,NEON.PLA.D17.TEAK.00393,ABIES,4.6,small tree,Standing dead
vst_TEAK_2015,TEAK,TEAK_054,NA,NEON.PLA.D17.TEAK.00394,PIJE,16.2,single bole tree,Standing dead
vst_TEAK_2015,TEAK,TEAK_054,NA,NEON.PLA.D17.TEAK.00395,PIJE,40.6,single bole tree,Standing dead
vst_TEAK_2015,TEAK,TEAK_054,NA,NEON.PLA.D17.TEAK.00396,PIJE,29.4,single bole tree,"Live, other damage"
vst_TEAK_2015,TEAK,TEAK_054,NA,NEON.PLA.D17.TEAK.00397,ABCOL,23.3,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_054,NA,NEON.PLA.D17.TEAK.00399,PIJE,47,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_054,NA,NEON.PLA.D17.TEAK.00400,ABCOL,36.7,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00401,ABCOL,12.9,single bole tree,Standing dead
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00402,ABCOL,31.8,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00403,ABCOL,6.2,small tree,Standing dead
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00404,ABCOL,10.8,single bole tree,Standing dead
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00405,ABCOL,42.4,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00406,ABCOL,54,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00407,ABCOL,3.4,small tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00408,ABCOL,36,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00409,ABCOL,4.7,small tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00410,ABCOL,74.8,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00411,ABCOL,6.9,small tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00412,ABCOL,3.7,small tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00413,ABCOL,5.4,small tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00414,ABCOL,73.7,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00415,PIJE,9.7,small tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00417,PIJE,130.7,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00418,ABCOL,14,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00419,ABCOL,1.3,small tree,Standing dead
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00420,ABCOL,40.1,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00421,ABCOL,36.7,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00422,ABCOL,25.9,single bole tree,Standing dead
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00423,ABCOL,46.8,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_045,NA,NEON.PLA.D17.TEAK.00424,PIJE,104.3,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_059,NA,NEON.PLA.D17.TEAK.00425,ABMA,15,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_059,NA,NEON.PLA.D17.TEAK.00426,2PLANT,45.1,single bole tree,Standing dead
vst_TEAK_2015,TEAK,TEAK_059,NA,NEON.PLA.D17.TEAK.00427,PICO,25.2,single bole tree,Standing dead
vst_TEAK_2015,TEAK,TEAK_059,NA,NEON.PLA.D17.TEAK.00428,ABMA,65.9,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_059,NA,NEON.PLA.D17.TEAK.00429,ABMA,14.4,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_059,NA,NEON.PLA.D17.TEAK.00430,ABMA,130.7,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_059,NA,NEON.PLA.D17.TEAK.00431,PICO,21.4,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_059,NA,NEON.PLA.D17.TEAK.00432,ABMA,11.8,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_052,NA,NEON.PLA.D17.TEAK.00433,ABMA,13,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_059,NA,NEON.PLA.D17.TEAK.00433,ABMA,41.9,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_059,NA,NEON.PLA.D17.TEAK.00434,ABMA,25,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_059,NA,NEON.PLA.D17.TEAK.00435,ABMA,39,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_059,NA,NEON.PLA.D17.TEAK.00436,ABMA,46.9,single bole tree,"Live, other damage"
vst_TEAK_2015,TEAK,TEAK_059,NA,NEON.PLA.D17.TEAK.00439,ABMA,26,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_059,NA,NEON.PLA.D17.TEAK.00440,PICO,35.6,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_059,NA,NEON.PLA.D17.TEAK.00441,ABMA,21.9,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_059,NA,NEON.PLA.D17.TEAK.00442,PICO,34.5,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_059,NA,NEON.PLA.D17.TEAK.00443,ABMA,23.4,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_059,NA,NEON.PLA.D17.TEAK.00444,PICO,23.5,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_059,NA,NEON.PLA.D17.TEAK.00445,ABMA,18.9,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_059,NA,NEON.PLA.D17.TEAK.00446,ABMA,5.8,small tree,Live
vst_TEAK_2015,TEAK,TEAK_059,NA,NEON.PLA.D17.TEAK.00447,ABCOL,3.8,small tree,Live
vst_TEAK_2015,TEAK,TEAK_059,NA,NEON.PLA.D17.TEAK.00451,ABMA,4.7,small tree,Live
vst_TEAK_2015,TEAK,TEAK_059,NA,NEON.PLA.D17.TEAK.00454,ABMA,3,small tree,Live
vst_TEAK_2015,TEAK,TEAK_059,NA,NEON.PLA.D17.TEAK.00456,ABCOL,2.3,small tree,Live
vst_TEAK_2015,TEAK,TEAK_059,NA,NEON.PLA.D17.TEAK.00460,ABMA,1.5,small tree,Live
vst_TEAK_2015,TEAK,TEAK_059,NA,NEON.PLA.D17.TEAK.00461,ABMA,1.2,small tree,Live
vst_TEAK_2015,TEAK,TEAK_059,NA,NEON.PLA.D17.TEAK.00462,ABMA,4.7,small tree,Live
vst_TEAK_2015,TEAK,TEAK_059,NA,NEON.PLA.D17.TEAK.00466,ABMA,4.3,small tree,Live
vst_TEAK_2015,TEAK,TEAK_059,NA,NEON.PLA.D17.TEAK.00467,ABMA,2.5,small tree,Live
vst_TEAK_2015,TEAK,TEAK_059,NA,NEON.PLA.D17.TEAK.00468,ABMA,32.2,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_059,NA,NEON.PLA.D17.TEAK.00469,ABMA,18.4,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_059,NA,NEON.PLA.D17.TEAK.00470,ABMA,12.1,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_059,NA,NEON.PLA.D17.TEAK.00471,ABMA,22.9,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_059,NA,NEON.PLA.D17.TEAK.00472,PICO,23.9,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_059,NA,NEON.PLA.D17.TEAK.00473,ABCOL,20,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_059,NA,NEON.PLA.D17.TEAK.00474,PICO,35.6,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_059,NA,NEON.PLA.D17.TEAK.00475,ABCOL,32.3,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_059,NA,NEON.PLA.D17.TEAK.00476,PICO,28.6,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_059,NA,NEON.PLA.D17.TEAK.00477,ABMA,10.8,single bole tree,Standing dead
vst_TEAK_2015,TEAK,TEAK_059,NA,NEON.PLA.D17.TEAK.00478,ABMA,7.1,small tree,Standing dead
vst_TEAK_2015,TEAK,TEAK_059,NA,NEON.PLA.D17.TEAK.00480,ABMA,23.2,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_059,NA,NEON.PLA.D17.TEAK.00481,ABMA,4.2,small tree,Live
vst_TEAK_2015,TEAK,TEAK_059,NA,NEON.PLA.D17.TEAK.00482,ABMA,25,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_059,NA,NEON.PLA.D17.TEAK.00483,ABMA,32.5,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_059,NA,NEON.PLA.D17.TEAK.00485,ABMA,3.6,small tree,Live
vst_TEAK_2015,TEAK,TEAK_059,NA,NEON.PLA.D17.TEAK.00486,ABMA,4.7,small tree,Live
vst_TEAK_2015,TEAK,TEAK_059,NA,NEON.PLA.D17.TEAK.00487,PICO,34.5,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_059,NA,NEON.PLA.D17.TEAK.00488,ABCOL,25.5,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_059,NA,NEON.PLA.D17.TEAK.00489,ABMA,4.3,small tree,Live
vst_TEAK_2015,TEAK,TEAK_059,NA,NEON.PLA.D17.TEAK.00490,ABMA,1.9,small tree,Live
vst_TEAK_2015,TEAK,TEAK_059,NA,NEON.PLA.D17.TEAK.00491,ABMA,2.5,small tree,Live
vst_TEAK_2015,TEAK,TEAK_059,NA,NEON.PLA.D17.TEAK.00493,ABMA,3.5,small tree,Live
vst_TEAK_2015,TEAK,TEAK_059,NA,NEON.PLA.D17.TEAK.00494,ABMA,1.6,small tree,Standing dead
vst_TEAK_2015,TEAK,TEAK_059,NA,NEON.PLA.D17.TEAK.00495,ABMA,28.8,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_059,NA,NEON.PLA.D17.TEAK.00498,ABMA,2.7,small tree,Live
vst_TEAK_2015,TEAK,TEAK_054,NA,NEON.PLA.D17.TEAK.00501,ABCOL,5.8,small tree,Live
vst_TEAK_2015,TEAK,TEAK_054,NA,NEON.PLA.D17.TEAK.00503,ABCOL,5.5,small tree,Live
vst_TEAK_2015,TEAK,TEAK_054,NA,NEON.PLA.D17.TEAK.00504,ABCOL,18.4,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_054,NA,NEON.PLA.D17.TEAK.00505,ABCOL,60.4,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_054,NA,NEON.PLA.D17.TEAK.00506,ABCOL,2.1,small tree,Live
vst_TEAK_2015,TEAK,TEAK_054,NA,NEON.PLA.D17.TEAK.00507,ABCOL,32.7,single bole tree,"Live, other damage"
vst_TEAK_2015,TEAK,TEAK_054,NA,NEON.PLA.D17.TEAK.00508,ABCOL,17.5,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_054,NA,NEON.PLA.D17.TEAK.00510,PICO,66.2,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_054,NA,NEON.PLA.D17.TEAK.00511,ABCOL,16.2,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_054,NA,NEON.PLA.D17.TEAK.00512,ABCOL,14,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_054,NA,NEON.PLA.D17.TEAK.00513,PICO,64.9,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_054,NA,NEON.PLA.D17.TEAK.00514,ABCOL,21.2,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_054,NA,NEON.PLA.D17.TEAK.00515,ABCOL,34.2,single bole tree,"Live, other damage"
vst_TEAK_2015,TEAK,TEAK_054,NA,NEON.PLA.D17.TEAK.00516,ABMA,38.1,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_054,NA,NEON.PLA.D17.TEAK.00517,ABMA,9.3,small tree,Live
vst_TEAK_2015,TEAK,TEAK_054,NA,NEON.PLA.D17.TEAK.00518,ABMA,8.7,small tree,Live
vst_TEAK_2015,TEAK,TEAK_054,NA,NEON.PLA.D17.TEAK.00519,PIJE,37.2,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_054,NA,NEON.PLA.D17.TEAK.00520,PIJE,46,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_054,NA,NEON.PLA.D17.TEAK.00522,ABCOL,18.3,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_054,NA,NEON.PLA.D17.TEAK.00523,ABCOL,8.5,small tree,Live
vst_TEAK_2015,TEAK,TEAK_054,NA,NEON.PLA.D17.TEAK.00524,ABCOL,11.5,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_054,NA,NEON.PLA.D17.TEAK.00525,ABCOL,6.1,small tree,Standing dead
vst_TEAK_2015,TEAK,TEAK_054,NA,NEON.PLA.D17.TEAK.00526,ABCOL,68.8,single bole tree,Standing dead
vst_TEAK_2015,TEAK,TEAK_054,NA,NEON.PLA.D17.TEAK.00527,ABCOL,29.7,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_054,NA,NEON.PLA.D17.TEAK.00529,CADE27,27.7,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_054,NA,NEON.PLA.D17.TEAK.00530,PIJE,18.4,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_054,NA,NEON.PLA.D17.TEAK.00531,ABCOL,9.4,small tree,Live
vst_TEAK_2015,TEAK,TEAK_054,NA,NEON.PLA.D17.TEAK.00532,ABCOL,149.5,single bole tree,Standing dead
vst_TEAK_2015,TEAK,TEAK_048,NA,NEON.PLA.D17.TEAK.00533,ABCOL,64.4,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_048,NA,NEON.PLA.D17.TEAK.00534,ABMA,27.8,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_048,NA,NEON.PLA.D17.TEAK.00535,ABCOL,34.3,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_048,NA,NEON.PLA.D17.TEAK.00536,PIJE,1.1,small tree,Live
vst_TEAK_2015,TEAK,TEAK_048,NA,NEON.PLA.D17.TEAK.00537,PIJE,8.6,small tree,Live
vst_TEAK_2015,TEAK,TEAK_048,NA,NEON.PLA.D17.TEAK.00538,PIJE,1.7,small tree,Live
vst_TEAK_2015,TEAK,TEAK_048,NA,NEON.PLA.D17.TEAK.00539,ABCOL,17.9,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_048,NA,NEON.PLA.D17.TEAK.00540,ABCOL,42,single bole tree,Standing dead
vst_TEAK_2015,TEAK,TEAK_048,NA,NEON.PLA.D17.TEAK.00541,ABCOL,37.3,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_048,NA,NEON.PLA.D17.TEAK.00542,PIJE,7.8,small tree,Live
vst_TEAK_2015,TEAK,TEAK_048,NA,NEON.PLA.D17.TEAK.00543,PIJE,21.8,single bole tree,"Live, other damage"
vst_TEAK_2015,TEAK,TEAK_048,NA,NEON.PLA.D17.TEAK.00544,PIJE,1.2,small tree,Live
vst_TEAK_2015,TEAK,TEAK_048,NA,NEON.PLA.D17.TEAK.00545,PICO,3.6,small tree,Live
vst_TEAK_2015,TEAK,TEAK_048,NA,NEON.PLA.D17.TEAK.00546,ABCOL,5.3,small tree,Live
vst_TEAK_2015,TEAK,TEAK_048,NA,NEON.PLA.D17.TEAK.00548,ABCOL,63,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_048,NA,NEON.PLA.D17.TEAK.00549,ABCOL,48.3,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_048,NA,NEON.PLA.D17.TEAK.00550,PIJE,101.7,single bole tree,Standing dead
vst_TEAK_2015,TEAK,TEAK_048,NA,NEON.PLA.D17.TEAK.00551,ABCOL,10.1,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_048,NA,NEON.PLA.D17.TEAK.00552,PIJE,49.4,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_048,NA,NEON.PLA.D17.TEAK.00553,ABCOL,10,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_048,NA,NEON.PLA.D17.TEAK.00554,PIJE,28.1,single bole tree,"Live, other damage"
vst_TEAK_2015,TEAK,TEAK_048,NA,NEON.PLA.D17.TEAK.00556,ABCOL,58.6,single bole tree,Standing dead
vst_TEAK_2015,TEAK,TEAK_048,NA,NEON.PLA.D17.TEAK.00557,ABCOL,34.5,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_048,NA,NEON.PLA.D17.TEAK.00559,ABCOL,3.5,small tree,Live
vst_TEAK_2015,TEAK,TEAK_048,NA,NEON.PLA.D17.TEAK.00560,PIJE,44.5,single bole tree,Live
vst_TEAK_2015,TEAK,TEAK_048,NA,NEON.PLA.D17.TEAK.00561,PIJE,4.2,small tree,"Live, other damage"
vst_TEAK_2015,TEAK,TEAK_048,NA,NEON.PLA.D17.TEAK.00562,ABCOL,35.6,single bole tree,Live
