"individualid","pointid","stemdistance","stemazimuth","taxonid"
"NEON.PLA.D16.WREF.04134",NA,NA,NA,"ACCI"
"NEON.PLA.D16.WREF.04133","21",5.2,77.7,"ABAM"
"NEON.PLA.D16.WREF.04132","21",8.2,58.8,"TSHE"
"NEON.PLA.D16.WREF.04131",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04130",NA,NA,NA,"ABAM"
"NEON.PLA.D16.WREF.04128","21",8.2,64.7,"TSHE"
"NEON.PLA.D16.WREF.04127",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04126","23",9.6,278.6,"TSHE"
"NEON.PLA.D16.WREF.04125",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04120",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04119",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04116","39",12.1,111.8,"TSHE"
"NEON.PLA.D16.WREF.04115",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04114","39",11.4,107.4,"TSHE"
"NEON.PLA.D16.WREF.04112",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04111",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04110",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04108",NA,NA,NA,"ACCI"
"NEON.PLA.D16.WREF.04107",NA,NA,NA,"ABAM"
"NEON.PLA.D16.WREF.04106",NA,NA,NA,"ABAM"
"NEON.PLA.D16.WREF.04105",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04104","39",14.4,120.3,"TSHE"
"NEON.PLA.D16.WREF.04103","23",16.5,353.1,"TSHE"
"NEON.PLA.D16.WREF.04102",NA,NA,NA,"ACCI"
"NEON.PLA.D16.WREF.04101",NA,NA,NA,"ABAM"
"NEON.PLA.D16.WREF.04906","23",18.3,358.9,"ABAM"
"NEON.PLA.D16.WREF.04904",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04903",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04901","39",12,96.9,"TSHE"
"NEON.PLA.D16.WREF.04200","39",7.2,100.3,"TSHE"
"NEON.PLA.D16.WREF.04199","39",4,111.8,"TSHE"
"NEON.PLA.D16.WREF.04180","39",5,129.8,"PSMEM"
"NEON.PLA.D16.WREF.04932","39",9,145.1,"TSHE"
"NEON.PLA.D16.WREF.04095","39",10,150.2,"TSHE"
"NEON.PLA.D16.WREF.04094","39",17.4,142.1,"ABAM"
"NEON.PLA.D16.WREF.04092","23",7.5,322.1,"ABAM"
"NEON.PLA.D16.WREF.04089","21",18.5,53,"ABAM"
"NEON.PLA.D16.WREF.04087","23",6.6,337.9,"PSMEM"
"NEON.PLA.D16.WREF.04085","41",3.3,337.4,"TSHE"
"NEON.PLA.D16.WREF.04083","41",6.2,319.2,"TSHE"
"NEON.PLA.D16.WREF.04082","41",7.4,314.7,"TABR2"
"NEON.PLA.D16.WREF.04081","41",8,304.7,"TSHE"
"NEON.PLA.D16.WREF.04080","59",9.9,224.4,"ABAM"
"NEON.PLA.D16.WREF.04079","59",4.3,239.9,"THPL"
"NEON.PLA.D16.WREF.04078","59",1.5,218.6,"THPL"
"NEON.PLA.D16.WREF.04076","39",8.4,73.5,"PSMEM"
"NEON.PLA.D16.WREF.04075","39",4.7,79.9,"PSMEM"
"NEON.PLA.D16.WREF.04074","39",1.9,36.6,"TSHE"
"NEON.PLA.D16.WREF.04073",NA,NA,NA,"VAPA"
"NEON.PLA.D16.WREF.04071",NA,NA,NA,"VAPA"
"NEON.PLA.D16.WREF.04070",NA,NA,NA,"ABGR"
"NEON.PLA.D16.WREF.04069",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04068",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04067",NA,NA,NA,"GASH"
"NEON.PLA.D16.WREF.04066",NA,NA,NA,"VAPA"
"NEON.PLA.D16.WREF.04065",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04064",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04063",NA,NA,NA,"GASH"
"NEON.PLA.D16.WREF.04062",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04061",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04060",NA,NA,NA,"GASH"
"NEON.PLA.D16.WREF.04058",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04057",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04056",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04055",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04054",NA,NA,NA,"GASH"
"NEON.PLA.D16.WREF.04053",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04052",NA,NA,NA,"THPL"
"NEON.PLA.D16.WREF.04051",NA,NA,NA,"PSMEM"
"NEON.PLA.D16.WREF.04050",NA,NA,NA,"TABR2"
"NEON.PLA.D16.WREF.04048",NA,NA,NA,"PSMEM"
"NEON.PLA.D16.WREF.04047",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04043",NA,NA,NA,"PSMEM"
"NEON.PLA.D16.WREF.04042",NA,NA,NA,"THPL"
"NEON.PLA.D16.WREF.05717","23",11.2,56.7,"THPL"
"NEON.PLA.D16.WREF.04041",NA,NA,NA,"PIMO3"
"NEON.PLA.D16.WREF.05143","59",13.5,92.6,"PSMEM"
"NEON.PLA.D16.WREF.04040",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04038",NA,NA,NA,"GASH"
"NEON.PLA.D16.WREF.04037",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04034",NA,NA,NA,"GASH"
"NEON.PLA.D16.WREF.04659",NA,NA,NA,"ABAM"
"NEON.PLA.D16.WREF.04036",NA,NA,NA,"GASH"
"NEON.PLA.D16.WREF.04035",NA,NA,NA,"VAPA"
"NEON.PLA.D16.WREF.02435",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04033",NA,NA,NA,"VAPA"
"NEON.PLA.D16.WREF.02430","43",9.5,279.5,"ABAM"
"NEON.PLA.D16.WREF.04736",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04733",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04732",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04731",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04729",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04728",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04727",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04726",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04725",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04724",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04723",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04722",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04721",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04719",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04718",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04717",NA,NA,NA,"ABAM"
"NEON.PLA.D16.WREF.04716",NA,NA,NA,"PSMEM"
"NEON.PLA.D16.WREF.04715",NA,NA,NA,"PSMEM"
"NEON.PLA.D16.WREF.04712",NA,NA,NA,"VAPA"
"NEON.PLA.D16.WREF.04711",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04710",NA,NA,NA,"PSMEM"
"NEON.PLA.D16.WREF.04709",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04708",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04707",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04706",NA,NA,NA,"PSMEM"
"NEON.PLA.D16.WREF.04705",NA,NA,NA,"PSMEM"
"NEON.PLA.D16.WREF.04704",NA,NA,NA,"PSMEM"
"NEON.PLA.D16.WREF.04703",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04702",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04278",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04277",NA,NA,NA,"VAPA"
"NEON.PLA.D16.WREF.04276",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04275",NA,NA,NA,"PSMEM"
"NEON.PLA.D16.WREF.04274",NA,NA,NA,"PSMEM"
"NEON.PLA.D16.WREF.04273",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04272",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04271",NA,NA,NA,"PSMEM"
"NEON.PLA.D16.WREF.04270",NA,NA,NA,"PSMEM"
"NEON.PLA.D16.WREF.04268",NA,NA,NA,"ABAM"
"NEON.PLA.D16.WREF.04267",NA,NA,NA,"PSMEM"
"NEON.PLA.D16.WREF.04265",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04262",NA,NA,NA,"PSMEM"
"NEON.PLA.D16.WREF.04261",NA,NA,NA,"THPL"
"NEON.PLA.D16.WREF.04247",NA,NA,NA,"ABGR"
"NEON.PLA.D16.WREF.04246",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04245",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04220",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04219",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04218",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04216",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04215",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04214",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04213",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04212",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04211",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04209",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04208",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04207",NA,NA,NA,"ABAM"
"NEON.PLA.D16.WREF.04206",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04205",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04204",NA,NA,NA,"PSMEM"
"NEON.PLA.D16.WREF.04203",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04202",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04201",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05600",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05599",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05598",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05597",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05596",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05595",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05594",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05539",NA,NA,NA,"PSMEM"
"NEON.PLA.D16.WREF.05536",NA,NA,NA,"PSMEM"
"NEON.PLA.D16.WREF.05535",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05534",NA,NA,NA,"PSMEM"
"NEON.PLA.D16.WREF.05532",NA,NA,NA,"PSMEM"
"NEON.PLA.D16.WREF.05531",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05530",NA,NA,NA,"PSMEM"
"NEON.PLA.D16.WREF.05528",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05527",NA,NA,NA,"PSMEM"
"NEON.PLA.D16.WREF.05524",NA,NA,NA,"PSMEM"
"NEON.PLA.D16.WREF.05523",NA,NA,NA,"THPL"
"NEON.PLA.D16.WREF.05522",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05521",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05519",NA,NA,NA,"THPL"
"NEON.PLA.D16.WREF.05517",NA,NA,NA,"THPL"
"NEON.PLA.D16.WREF.05715","23",8.6,56.1,"TSHE"
"NEON.PLA.D16.WREF.04244",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04243",NA,NA,NA,"PSMEM"
"NEON.PLA.D16.WREF.04651","51",2.5,210.7,"ACCI"
"NEON.PLA.D16.WREF.04601","61",10.3,203.9,"TSHE"
"NEON.PLA.D16.WREF.04654","61",8.6,204,"TSHE"
"NEON.PLA.D16.WREF.04603","61",7.6,202.3,"TSHE"
"NEON.PLA.D16.WREF.05393","23",25.3,39.5,"TSHE"
"NEON.PLA.D16.WREF.02111","61",18.7,247.7,"ACCI"
"NEON.PLA.D16.WREF.02108","61",16.5,243.1,"ABAM"
"NEON.PLA.D16.WREF.02401",NA,NA,NA,"THPL"
"NEON.PLA.D16.WREF.02405",NA,NA,NA,"MANE2"
"NEON.PLA.D16.WREF.02112",NA,NA,NA,"MANE2"
"NEON.PLA.D16.WREF.02124",NA,NA,NA,"THPL"
"NEON.PLA.D16.WREF.02498",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.02407",NA,NA,NA,"MANE2"
"NEON.PLA.D16.WREF.02499",NA,NA,NA,"MANE2"
"NEON.PLA.D16.WREF.02500",NA,NA,NA,"MANE2"
"NEON.PLA.D16.WREF.02410",NA,NA,NA,"MANE2"
"NEON.PLA.D16.WREF.02116",NA,NA,NA,"MANE2"
"NEON.PLA.D16.WREF.02409",NA,NA,NA,"MANE2"
"NEON.PLA.D16.WREF.02403",NA,NA,NA,"ACCI"
"NEON.PLA.D16.WREF.02110",NA,NA,NA,"MANE2"
"NEON.PLA.D16.WREF.02404",NA,NA,NA,"THPL"
"NEON.PLA.D16.WREF.02402",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.02408",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.02107",NA,NA,NA,"ACCI"
"NEON.PLA.D16.WREF.02118",NA,NA,NA,"MANE2"
"NEON.PLA.D16.WREF.02119",NA,NA,NA,"MANE2"
"NEON.PLA.D16.WREF.02406",NA,NA,NA,"MANE2"
"NEON.PLA.D16.WREF.02125",NA,NA,NA,"MANE2"
"NEON.PLA.D16.WREF.02105",NA,NA,NA,"VAPA"
"NEON.PLA.D16.WREF.02114",NA,NA,NA,"VAPA"
"NEON.PLA.D16.WREF.02117",NA,NA,NA,"VAPA"
"NEON.PLA.D16.WREF.02120",NA,NA,NA,"GASH"
"NEON.PLA.D16.WREF.02421",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.02414","43",14.3,317.6,"TSHE"
"NEON.PLA.D16.WREF.02419","43",17.3,328.2,"TSHE"
"NEON.PLA.D16.WREF.02411",NA,NA,NA,"ACCI"
"NEON.PLA.D16.WREF.02420","43",14,302.3,"TSHE"
"NEON.PLA.D16.WREF.02415","43",18.5,293.7,"ABAM"
"NEON.PLA.D16.WREF.02412",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.02417",NA,NA,NA,"ACCI"
"NEON.PLA.D16.WREF.02426",NA,NA,NA,"ABAM"
"NEON.PLA.D16.WREF.02427","41",6.8,35.9,"ABAM"
"NEON.PLA.D16.WREF.02432","41",4.8,35.9,"ABAM"
"NEON.PLA.D16.WREF.02413","43",18.8,287.8,"ABAM"
"NEON.PLA.D16.WREF.02433",NA,NA,NA,"ABAM"
"NEON.PLA.D16.WREF.02424","43",15.4,286.4,"TSHE"
"NEON.PLA.D16.WREF.02425","43",16.9,277.3,"TABR2"
"NEON.PLA.D16.WREF.02423",NA,NA,NA,"ABAM"
"NEON.PLA.D16.WREF.02428","41",4.5,8.6,"ABAM"
"NEON.PLA.D16.WREF.02442",NA,NA,NA,"ABAM"
"NEON.PLA.D16.WREF.02431",NA,NA,NA,"TABR2"
"NEON.PLA.D16.WREF.02434",NA,NA,NA,"ACCI"
"NEON.PLA.D16.WREF.02429",NA,NA,NA,"ACCI"
"NEON.PLA.D16.WREF.02436",NA,NA,NA,"TABR2"
"NEON.PLA.D16.WREF.02439",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.02438",NA,NA,NA,"ACCI"
"NEON.PLA.D16.WREF.02441",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.02202","23",0.7,348.1,"PSMEM"
"NEON.PLA.D16.WREF.02203","23",0.2,352.5,"TSHE"
"NEON.PLA.D16.WREF.02437","43",15,294.6,"ABAM"
"NEON.PLA.D16.WREF.02440",NA,NA,NA,"VAPA"
"NEON.PLA.D16.WREF.02213","43",3,272.7,"TSHE"
"NEON.PLA.D16.WREF.02214","43",6.8,321.3,"TSHE"
"NEON.PLA.D16.WREF.02215","59",8.3,122.9,"TSHE"
"NEON.PLA.D16.WREF.02216","59",10.9,149,"TSHE"
"NEON.PLA.D16.WREF.02217","59",7.6,179.9,"TSHE"
"NEON.PLA.D16.WREF.02218","59",7.2,177.4,"TSHE"
"NEON.PLA.D16.WREF.04303","21",4.7,6.9,"TSHE"
"NEON.PLA.D16.WREF.04305","21",6.1,28.6,"TSHE"
"NEON.PLA.D16.WREF.04304","21",6.1,16.5,"TSHE"
"NEON.PLA.D16.WREF.02174","21",11,54.5,"TSHE"
"NEON.PLA.D16.WREF.02169","21",8,65,"TSHE"
"NEON.PLA.D16.WREF.02139","41",7.7,197.5,"TSHE"
"NEON.PLA.D16.WREF.02164","41",8.7,266.8,"ABAM"
"NEON.PLA.D16.WREF.02163","41",7,254.9,"ABAM"
"NEON.PLA.D16.WREF.02154","41",5.3,232.3,"TSHE"
"NEON.PLA.D16.WREF.02153","41",3.3,225.5,"ABAM"
"NEON.PLA.D16.WREF.02159","41",11.2,240,"ABAM"
"NEON.PLA.D16.WREF.02156","41",8.8,226.5,"ABAM"
"NEON.PLA.D16.WREF.02144","41",11.2,226.1,"ABAM"
"NEON.PLA.D16.WREF.02143","21",14.5,45,"ABAM"
"NEON.PLA.D16.WREF.02140","23",10.2,342.2,"TSHE"
"NEON.PLA.D16.WREF.02204","23",3.6,296.8,"TSHE"
"NEON.PLA.D16.WREF.02205","23",8.2,289.7,"ALRU2"
"NEON.PLA.D16.WREF.02206","21",10.6,71.9,"PSMEM"
"NEON.PLA.D16.WREF.02207","21",11.1,70,"TSHE"
"NEON.PLA.D16.WREF.02208","39",7.8,162,"TSHE"
"NEON.PLA.D16.WREF.02209","39",3.8,174.3,"TABR2"
"NEON.PLA.D16.WREF.02210","39",3.3,135.4,"ABAM"
"NEON.PLA.D16.WREF.02212","39",9.3,99.9,"ABAM"
"NEON.PLA.D16.WREF.02211","39",5.6,112.3,"CONU4"
"NEON.PLA.D16.WREF.05529","39",3.9,69.5,"PSMEM"
"NEON.PLA.D16.WREF.05526","39",3.6,49.4,"PSMEM"
"NEON.PLA.D16.WREF.05525","39",2.8,15.4,"PSMEM"
"NEON.PLA.D16.WREF.05520","57",4.5,145.2,"TSHE"
"NEON.PLA.D16.WREF.05518","57",2.9,153.8,"TSHE"
"NEON.PLA.D16.WREF.05516","39",8.3,9.2,"PSMEM"
"NEON.PLA.D16.WREF.05515","57",6.5,175.9,"TSHE"
"NEON.PLA.D16.WREF.05514","57",6.6,171.7,"TSHE"
"NEON.PLA.D16.WREF.05513","57",6.4,176.2,"TSHE"
"NEON.PLA.D16.WREF.05512","57",10.4,152.8,"PSMEM"
"NEON.PLA.D16.WREF.05511","57",13,142.2,"PSMEM"
"NEON.PLA.D16.WREF.05510","57",11,98.8,"PSMEM"
"NEON.PLA.D16.WREF.05509","57",12.8,94.1,"PSMEM"
"NEON.PLA.D16.WREF.05508","57",14.3,95.6,"PSMEM"
"NEON.PLA.D16.WREF.05507","59",5.7,246,"PSMEM"
"NEON.PLA.D16.WREF.05506","59",2,215.6,"PSMEM"
"NEON.PLA.D16.WREF.05505","59",2.8,208,"PIMO3"
"NEON.PLA.D16.WREF.05504","57",14.2,115.7,"PSMEM"
"NEON.PLA.D16.WREF.05503","57",13.4,125.1,"PSMEM"
"NEON.PLA.D16.WREF.05502","57",13.7,127.7,"PSMEM"
"NEON.PLA.D16.WREF.05501","59",9.7,200.3,"PIMO3"
"NEON.PLA.D16.WREF.05799","59",10.4,196.7,"PSMEM"
"NEON.PLA.D16.WREF.05798","59",11.9,192.1,"PSMEM"
"NEON.PLA.D16.WREF.05797","41",8.4,328.5,"PIMO3"
"NEON.PLA.D16.WREF.05796","41",9,313.6,"PSMEM"
"NEON.PLA.D16.WREF.05795","59",14,219.4,"PSMEM"
"NEON.PLA.D16.WREF.05794","41",12,327.7,"PIMO3"
"NEON.PLA.D16.WREF.05793","41",6.6,339.7,"PIMO3"
"NEON.PLA.D16.WREF.05792","41",6,315.5,"PSMEM"
"NEON.PLA.D16.WREF.05791","41",1.9,329.5,"PSMEM"
"NEON.PLA.D16.WREF.05790","41",4.8,283.1,"PSMEM"
"NEON.PLA.D16.WREF.05789","41",7.4,282.6,"PIMO3"
"NEON.PLA.D16.WREF.05787","41",9.6,279.9,"PIMO3"
"NEON.PLA.D16.WREF.05786","41",9.1,271.9,"TSHE"
"NEON.PLA.D16.WREF.05785","41",12.1,280.9,"ABAM"
"NEON.PLA.D16.WREF.05784","39",7.9,66.2,"PSMEM"
"NEON.PLA.D16.WREF.05783","39",4.9,38.8,"PSMEM"
"NEON.PLA.D16.WREF.05781","25",7.2,275.1,"TSHE"
"NEON.PLA.D16.WREF.05780",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05778","25",9.7,274.3,"PSMEM"
"NEON.PLA.D16.WREF.05777",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05776",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05775","25",3.4,289.5,"TSHE"
"NEON.PLA.D16.WREF.05774","25",3.7,326.1,"PSMEM"
"NEON.PLA.D16.WREF.05773","25",0.3,349.8,"TSHE"
"NEON.PLA.D16.WREF.05772","25",4.8,311.1,"TSHE"
"NEON.PLA.D16.WREF.05771","25",6,328.4,"TSHE"
"NEON.PLA.D16.WREF.05770",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05769","23",17.4,64.9,"PSMEM"
"NEON.PLA.D16.WREF.05768",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05767","43",13,201.3,"TSHE"
"NEON.PLA.D16.WREF.05766",NA,NA,NA,"ACCI"
"NEON.PLA.D16.WREF.05765",NA,NA,NA,"ACCI"
"NEON.PLA.D16.WREF.05764",NA,NA,NA,"ACCI"
"NEON.PLA.D16.WREF.05763","43",10.1,181.7,"PSMEM"
"NEON.PLA.D16.WREF.05762",NA,NA,NA,"ACCI"
"NEON.PLA.D16.WREF.05761","43",12.4,198.9,"TSHE"
"NEON.PLA.D16.WREF.05760","43",11.2,207.6,"TSHE"
"NEON.PLA.D16.WREF.05759",NA,NA,NA,"THPL"
"NEON.PLA.D16.WREF.05758","25",10.9,305.2,"TSHE"
"NEON.PLA.D16.WREF.05757",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05755","43",8.9,258.6,"TSHE"
"NEON.PLA.D16.WREF.05754",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05753",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05752",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05751",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05750",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05749",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05748","43",5.9,256.6,"PSMEM"
"NEON.PLA.D16.WREF.05747","43",7,245.4,"PSMEM"
"NEON.PLA.D16.WREF.05746","43",7.9,235.5,"PSMEM"
"NEON.PLA.D16.WREF.05745","43",8.9,235.4,"TSHE"
"NEON.PLA.D16.WREF.05744","43",8.4,239.1,"PSMEM"
"NEON.PLA.D16.WREF.05743","43",9.5,235.5,"TSHE"
"NEON.PLA.D16.WREF.05742","43",10.5,215.8,"TSHE"
"NEON.PLA.D16.WREF.05741",NA,NA,NA,"ACCI"
"NEON.PLA.D16.WREF.05740",NA,NA,NA,"THPL"
"NEON.PLA.D16.WREF.05739","43",8.1,211.8,"TSHE"
"NEON.PLA.D16.WREF.05738",NA,NA,NA,"THPL"
"NEON.PLA.D16.WREF.05737","43",6.7,221.6,"PSMEM"
"NEON.PLA.D16.WREF.05736",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05735",NA,NA,NA,"ACCI"
"NEON.PLA.D16.WREF.05734",NA,NA,NA,"ACCI"
"NEON.PLA.D16.WREF.05733","43",7.3,192,"TSHE"
"NEON.PLA.D16.WREF.05732",NA,NA,NA,"VAPA"
"NEON.PLA.D16.WREF.05731",NA,NA,NA,"ACCI"
"NEON.PLA.D16.WREF.05730",NA,NA,NA,"ACCI"
"NEON.PLA.D16.WREF.05729","43",9.7,195.7,"TSHE"
"NEON.PLA.D16.WREF.05728",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05727",NA,NA,NA,"THPL"
"NEON.PLA.D16.WREF.05725",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05724","43",3.6,196,"PSMEM"
"NEON.PLA.D16.WREF.05723","43",5.2,193.9,"PSMEM"
"NEON.PLA.D16.WREF.05722","43",6.4,195.7,"TSHE"
"NEON.PLA.D16.WREF.05721",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.05720","25",7.8,303.8,"PSMEM"
"NEON.PLA.D16.WREF.05719",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04046","41",3.6,183.6,"PSMEM"
"NEON.PLA.D16.WREF.04045","41",0.4,240.6,"PSMEM"
"NEON.PLA.D16.WREF.04044","41",6.6,212.4,"PSMEM"
"NEON.PLA.D16.WREF.04039","21",1.9,77.3,"PSMEM"
"NEON.PLA.D16.WREF.04049",NA,NA,NA,"PIMO3"
"NEON.PLA.D16.WREF.04032",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04031",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04030",NA,NA,NA,"VAPA"
"NEON.PLA.D16.WREF.04029",NA,NA,NA,"ACCI"
"NEON.PLA.D16.WREF.04028",NA,NA,NA,"VAPA"
"NEON.PLA.D16.WREF.04027",NA,NA,NA,"ACCI"
"NEON.PLA.D16.WREF.04026",NA,NA,NA,"PSMEM"
"NEON.PLA.D16.WREF.04025",NA,NA,NA,"VAPA"
"NEON.PLA.D16.WREF.04024",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04023",NA,NA,NA,"TSHE"
"NEON.PLA.D16.WREF.04022",NA,NA,NA,"VAPA"
"NEON.PLA.D16.WREF.04021",NA,NA,NA,"ACCI"
"NEON.PLA.D16.WREF.04020",NA,NA,NA,"PSMEM"
"NEON.PLA.D16.WREF.04019",NA,NA,NA,"VAPA"
"NEON.PLA.D16.WREF.04018","21",5.4,32.2,"PIMO3"
"NEON.PLA.D16.WREF.04016","39",12.5,164.8,"PSMEM"
"NEON.PLA.D16.WREF.04015","39",15.1,155.4,"PIMO3"
"NEON.PLA.D16.WREF.04014","39",14,151.9,"PSMEM"
"NEON.PLA.D16.WREF.04012","23",8.6,276.8,"PSMEM"
"NEON.PLA.D16.WREF.04011","23",4.9,290.5,"ABAM"
"NEON.PLA.D16.WREF.04010","23",6.4,311.7,"TSHE"
"NEON.PLA.D16.WREF.04009","23",11.2,332.2,"PSMEM"
"NEON.PLA.D16.WREF.04007","41",8.9,224.2,"PIMO3"
"NEON.PLA.D16.WREF.04006","41",8.8,219.8,"PSMEM"
"NEON.PLA.D16.WREF.04005","41",11.8,224.3,"PSMEM"
