_record_id,domainid,siteid,taxonid,scientificname,preferredstatus,deletions,accept_change(y/n),botanist_notes
074d6f4f-1431-40c6-b130-62f4da3f7a7a,D08,LENO,CACA18,Carpinus caroliniana Walter,,,,
450aeda7-0103-4e8e-ac84-1ca75cd02a7f,D08,LENO,CAAQ2,Carya aquatica (Michx. f.) Nutt.,,,,
9284f7fb-0479-4a26-a1bc-616fb7fccdc1,D08,LENO,CAGL8,Carya glabra (Mill.) Sweet,,,,
86eab627-44f2-4d33-a94c-33c306440dc5,D08,LENO,CAOV2,Carya ovata (Mill.) K. Koch,,,,
45a9dcf5-cb25-43fe-a76b-a04e074afbf1,D08,LENO,CAPA24,Carya pallida (Ashe) Engl. & Graebn.,,,,
87e344d7-4db0-4b3e-9099-f337bcf52c6b,D08,LENO,CARYA,Carya sp.,,,,
023b11d1-863b-4dd3-8ca0-2f70ea01ab4a,D08,LENO,CATO6,Carya tomentosa (Lam.) Nutt.,,,,
25292e75-25ea-4c65-b100-b27aabf1e134,D08,LENO,CAAQ3,Catabrosa aquatica (L.) P. Beauv.,,,,
34a24c7a-a617-4c01-9d00-742dcd0e345a,D08,LENO,CELTI,Celtis sp.,,,,
4ae7c9b2-c7d2-4375-a0a8-fa93aea33eb2,D08,LENO,CLMA4,Clitoria mariana L.,,,,
d2c25cd8-cba3-4108-b892-8aebf89ed0a0,D08,LENO,COCA,Cocculus carolinus (L.) DC.,,,,
497a08bc-3d47-4fb2-9420-d212f5360495,D08,LENO,CRATA,Crataegus sp.,,,,
7990d5cb-3c41-4e6b-8c59-53dee44b3be1,D08,LENO,CYPER,Cyperus sp.,,,,
4ceb9d57-59df-4f7b-a385-411f2769fd1b,D08,LENO,DESMO,Desmodium sp.,,,,
c99064b9-39d0-4850-9c59-7356d444088e,D08,LENO,DICHA2,Dichanthelium sp.,,,,
05addc31-e121-480d-8408-754e7435579d,D08,LENO,DIVI4,Dioscorea villosa L.,,,,
6897e4ba-a961-41b9-ab8b-16cc5d55900a,D08,LENO,DIVI5,Diospyros virginiana L.,,,,
6ed9092c-06ea-4661-8622-b34ce8f35969,D08,LENO,FAGR,Fagus grandifolia Ehrh.,,,,
d2b6173f-ec7a-4352-b8fc-2c3edb4a575b,D08,LENO,FRAM2,Fraxinus americana L.,,,,
f3efc424-063d-4a31-8edc-c5b38dfeda0c,D08,LENO,GALIU,Galium sp.,,,,
ced3a534-a954-4af7-ab19-bb919a791e43,D08,LENO,HADI3,Halesia diptera Ellis,,,,
e8241280-30aa-43e9-bad8-92c125150a51,D08,LENO,HILA8,Hieracium lachenalii C.C. Gmel.,,,,
5dc1b688-5642-48c4-a1f4-799ee784efc0,D08,LENO,ILDE,Ilex decidua Walter,,,,
ca452b38-76f3-4d17-bd77-0f32f0468f4e,D08,LENO,ILOP,Ilex opaca Aiton,,,,
1d1280a6-d32f-42be-9e2f-238922c70e3d,D08,LENO,ILVO,Ilex vomitoria Aiton,,,,
8343d597-c942-4b37-b7ca-cb893b53cd74,D08,LENO,IMPAT,Impatiens sp.,,,,
02ead015-9372-4c1d-b2e7-64b2d995b250,D08,LENO,ITVI,Itea virginica L.,,,,
6e47bb62-6f3e-4056-9b51-c827083d4528,D08,LENO,JUVI,Juniperus virginiana L.,,,,
9505c020-ab03-42a2-89ac-3884362ab2ba,D08,LENO,JUOV,Justicia ovata (Walter) Lindau,,,,
dcea080d-dd9f-4d71-a85b-34a465f1ca28,D08,LENO,LISI,Ligustrum sinense Lour.,,,,
8efb5b71-ae43-4aa4-8c4f-80934deae657,D08,LENO,LIST2,Liquidambar styraciflua L.,,,,
e9643499-d206-4344-b1f2-30b188a93780,D08,LENO,LITU,Liriodendron tulipifera L.,,,,
79604c3c-0784-4a14-85cd-5ed8e41103c6,D08,LENO,LOJA,Lonicera japonica Thunb.,,,,
80986fb0-17e6-4032-86d4-ca8e55144db8,D08,LENO,LYVI4,Lycopus virginicus L.,,,,
b4bab795-05e1-428e-8920-11ebe7401ffd,D08,LENO,MATEL,Matelea sp.,,,,
be6ebdd4-81d9-4a10-b6e9-7833ed0da318,D08,LENO,MECA3,Menispermum canadense L.,,,,
9cbf28a5-9d16-45b4-a3e6-f21115bc78df,D08,LENO,MIRE,Mitchella repens L.,,,,
a686c4ea-a942-4ef1-8a24-0af67d1f2e23,D08,LENO,MORU2,Morus rubra L.,,,,
8ec295c9-308f-4e23-927c-89602f75e28e,D08,LENO,NYAQ2,Nyssa aquatica L.,,,,
fa292e5a-c658-4b45-b0fb-cb236cee1c91,D08,LENO,NYSY,Nyssa sylvatica Marshall,,,,
2bcf1c50-b9f2-4ca2-aee4-a0d412f442d9,D08,LENO,ONSE,Onoclea sensibilis L.,,,,
198f1461-9fc3-4f4d-a41d-102b11345014,D08,LENO,OSVI,Ostrya virginiana (Mill.) K. Koch,,,,
38e555f0-0e70-423f-b55e-f704b7362ae0,D08,LENO,OXALI,Oxalis sp.,,,,
cf260d16-0a52-4a0d-aeca-5903ae23c6b7,D08,LENO,PAQU2,Parthenocissus quinquefolia (L.) Planch.,,,,
9435c0ff-d882-4faf-bd5e-a3d3649d20cc,D08,LENO,PALU2,Passiflora lutea L.,,,,
fd2e2eb5-a2a1-4519-a18f-894b7664e974,D08,LENO,PIEC2,Pinus echinata Mill.,,,,
4269d107-02b2-4186-aa6e-ddfb8963b5e3,D08,LENO,PITA,Pinus taeda L.,,,,
76a2c1f6-2402-48c6-b1d4-e662c2214a9e,D08,LENO,POTR4,Poncirus trifoliata (L.) Raf.,,,,
a8ea60b1-d070-46bb-9347-30a51894b00d,D08,LENO,PRSE,Prenanthes serpentaria Pursh,,,,
8c178eb4-c039-4197-bc1f-e1b9ff2abec7,D08,LENO,QUPA,Quercus ??palaeolithicola Trel.,,,,
2e55085e-3739-40a0-a8ae-fe25006f179b,D08,LENO,QULA3,Quercus laurifolia Michx.,USA-NPN; Green Wave,,,
7f764789-8fdd-4a05-bc4b-6bb5fd4a4c68,D08,LENO,QULY,Quercus lyrata Walter,,,,
16c67cba-e446-419c-8e1d-2de3f9b33fae,D08,LENO,QUMI,Quercus michauxii Nutt.,,,,
ab8b8771-7a54-47b7-ad65-da06fa6ce60c,D08,LENO,QUNI,Quercus nigra L.,,,,
ab44f307-5e8d-4f15-aed6-d540416d03ae,D08,LENO,QUPA5,Quercus pagoda Raf.,,,,
10c19573-b479-4f24-978c-cf41c7aa9fb3,D08,LENO,QUPH,Quercus phellos L.,,,,
7721ce08-7621-426a-ab29-f097a541edee,D08,LENO,QUVE,Quercus velutina Lam.,,,,
a04dfbd8-d11e-4f3e-bbfd-19550e29def8,D08,LENO,RUBUS,Rubus sp.,,,,
051bd761-cc2a-4820-95b4-aee8605ab8d1,D08,LENO,RUCA4,Ruellia caroliniensis (J.F. Gmel.) Steud.,,,,
63b812ad-28e1-48c4-accf-174a8a249d13,D08,LENO,SANIC4,Sambucus nigra L. ssp. canadensis (L.) R. Bolli,,,,
21cae6c3-7a06-49f4-a0df-e945737fbd5f,D08,LENO,SANIC,Sanicula sp.,,,,
e4208cb1-66ee-46fb-99c9-1103932862ee,D08,LENO,SAAL5,Sassafras albidum (Nutt.) Nees,,,,
3ef265a9-99e8-46dd-8657-c8d4695653fc,D08,LENO,SACE,Saururus cernuus L.,,,,
fe2e9026-2b15-467e-a62a-be7b201902ee,D08,LENO,SECA4,Seymeria cassioides (J.F. Gmel.) S.F. Blake,,,,
2777a7bb-17be-4713-b26f-ac213edea34b,D08,LENO,SILY,Sideroxylon lycioides L.,,,,
02e93990-a9c3-482a-a055-666cd2618ffa,D08,LENO,SMBO2,Smilax bona-nox L.,,,,
792825ef-9c6c-44fc-9ba7-4dd97458a72a,D08,LENO,SMGL,Smilax glauca Walter,,,,
4ec79e56-ee72-42ac-9fd6-a7b760bc612c,D08,LENO,SMLA,Smilax laurifolia L.,,,,
8ba558ba-6007-42d7-9a31-b28a906c2be8,D08,LENO,SMRO,Smilax rotundifolia L.,,,,
0ab5010b-8aa7-409b-b49e-398475f0b173,D08,LENO,SMTA2,Smilax tamnoides L.,,,,
81390abe-8036-40e3-9ae1-670c3aaecb1f,D08,LENO,SMWA,Smilax walteri Pursh,,,,
a4767766-43b3-49b9-babc-d44812976610,D08,LENO,SOLID,Solidago sp.,,,,
ebee720c-8865-4839-8e94-dabe9a752fd9,D08,LENO,SYTI,Symplocos tinctoria (L.) L'H??r.,,,,
a086e2ab-b01b-4768-9bed-370ceedc399b,D08,LENO,TIUS,Tillandsia usneoides (L.) L.,,,,
853f8a9f-f37a-40f6-a0bf-113d9e58e54c,D08,LENO,TORA2,Toxicodendron radicans (L.) Kuntze,,,,
a8b6c52c-b415-409b-9ce2-45347d3b6d46,D08,LENO,TRDI,Trachelospermum difforme (Walter) A. Gray,,,,
0c82d309-9934-4518-ba08-4da84fcb3da8,D08,LENO,TRPI,Tradescantia pinetorum Greene,,,,
6dc1bd52-e373-4cc2-b491-209542c06435,D08,LENO,URTIC,Urtica sp.,,,,
1d0a0ef4-25bb-4706-b3d2-5ecdbdad6008,D08,LENO,VAEL,Vaccinium elliottii Chapm.,,,,
07b920c5-8a5b-40e1-a6f9-2d91c6294947,D08,LENO,VIOLA,Viola sp.,,,,
64c3d5f0-4fbc-4446-8e54-6f5991f01279,D08,LENO,VICI2,Vitis cinerea (Engelm.) Engelm. ex Millard,,,,
53cf99b5-d88c-42a0-a727-33e166848790,D08,LENO,VIRO3,Vitis rotundifolia Michx.,,,,
6184dc86-3915-4911-88ad-d9056bce0e05,D08,LENO,VIVU,Vitis vulpina L.,,,,
bcbb0245-b4b8-4848-b8aa-0d0cfc711885,D08,LENO,WISTE,Wisteria sp.,,,,
e84eba63-56af-4341-8b5a-8f2d0102816d,D08,LENO,,,,,,
e0b9de68-0879-416f-9e8c-fb55c37c7753,D08,LENO,BUMEL,,,,,
02a116f7-df92-4416-8da3-705326060e98,D08,LENO,FRAM,,,,,
e95d6411-86f2-43a0-964a-43be75a1f498,D08,LENO,POACEAE,,,,,
1d190ddf-f59a-484b-afac-e673411d702d,D08,LENO,FABACEAE,,,,,
87cee30c-b897-4efc-a3ab-84641cb00fdf,D08,LENO,HYDRO,,,,,
33872f80-8b6e-4610-a38f-c01a230e596a,D08,TALL,ACRU,Acer rubrum L.,"USA-NPN; Green Wave, PBB",,,
4a25428e-cd65-4117-9385-9fa093b5d6ec,D08,TALL,AEPA,Aesculus pavia L.,,,,
1fa2eb16-7181-4566-adcd-b3eb7c919cb7,D08,TALL,AGTE3,Agalinis tenuifolia (Vahl) Raf.,,,,
5946da02-a7eb-4f68-9465-1eee1f95fee5,D08,TALL,AGAR4,Ageratina aromatica (L.) Spach,,,,
090189ea-3fa6-43ee-b272-dbbceb68ed62,D08,TALL,ARSE3,Aristolochia serpentaria L.,,,,
27162141-5232-4223-9476-d068557f695f,D08,TALL,ARAT,Arnoglossum atriplicifolium (L.) H. Rob.,,,,
deec6621-b65f-4fe5-a7e1-5dd16005e5a4,D08,TALL,ARGI,Arundinaria gigantea (Walter) Muhl.,,,,
b8923938-2e3f-4b72-999c-dd8abad830af,D08,TALL,ASPA18,Asimina parviflora (Michx.) Dunal,,,,
1861e324-0d08-4927-848b-06a6e2bbe65f,D08,TALL,ATFI,Athyrium filix-femina (L.) Roth,,,,
bad6efd9-232e-4698-a8dc-b20dc4b7ee3b,D08,TALL,AUPE,Aureolaria pectinata (Nutt.) Pennell,,,,
be8795df-953e-4479-a0a3-64ddeb54959b,D08,TALL,BESC,Berchemia scandens (Hill) K. Koch,,,,
440649a9-4db4-4f61-8642-1dfbf67a0426,D08,TALL,BOBI,Botrychium biternatum (Sav.) Underw.,,,,
1aabc43e-806e-46a8-9e9b-56441b7f133a,D08,TALL,CAAM2,Callicarpa americana L.,,,,
91083679-4adf-4e30-829c-ea07768446c1,D08,TALL,CAGL5,Carex glaucescens Elliott,,,,
b1b11fe7-60c9-430f-96cc-47397e41fb5b,D08,TALL,CANI3,Carex nigromarginata Schwein.,,,,
8d602644-9e91-425f-88a9-3b1618b17a6a,D08,TALL,CAREX,Carex sp.,,,,
ae3cb014-79ed-4315-abf7-4aeb5159735d,D08,TALL,CAOD3,Carphephorus odoratissimus (J.F. Gmel.) Herb.,,,,
0dd9a91e-3fca-4360-adb4-fb869679fa73,D08,TALL,CAGL8,Carya glabra (Mill.) Sweet,,,,
d71ed0fe-88da-453b-9584-2b3a903dcd1c,D08,TALL,CAPA24,Carya pallida (Ashe) Engl. & Graebn.,,,,
d197b763-7b29-430a-8d33-db46a110ba58,D08,TALL,CAAL27,Carya tomentosa (Lam.) Nutt.,,,,
2ff18fa4-3018-48fb-a73b-1aa293751ff8,D08,TALL,CEVI2,Centrosema virginianum (L.) Benth.,,,,
e0cb3bbc-1f53-44ff-afbe-9def08615160,D08,TALL,CHLA6,Chasmanthium laxum (L.) Yates,,,,
66dc4dff-cb07-4460-bcb0-edbae8fca444,D08,TALL,CHSE2,Chasmanthium sessiliflorum (Poir.) Yates,,,,
8f45de6e-1011-4a05-bac9-14ddacd9d6e4,D08,TALL,CHVI3,Chionanthus virginicus L.,,,,
caa67b5f-2888-4a06-b4d9-c15419796243,D08,TALL,CLMA4,Clitoria mariana L.,,,,
4526075b-45df-43de-b242-874756d12298,D08,TALL,CNURS,Cnidoscolus urens (L.) Arthur var. stimulosus (Michx.) Govaerts,,,,
8730367f-483a-4a59-a118-39d1052e23bf,D08,TALL,COMA6,Coreopsis major Walter,,,,
c128119a-9ebd-4cb4-a659-a1509dcb9416,D08,TALL,COFL2,Cornus florida L.,USA-NPN; Cloned and Native Flowering Dogwoods,,,
0005f90c-2f2d-434c-8c07-c8264b6e7567,D08,TALL,CRSA4,Crotalaria sagittalis L.,,,,
c2cbcc3c-f0d4-4681-9401-552d02e2efae,D08,TALL,DEBA4,Decumaria barbara L.,,,,
3589ffdc-d97e-4391-9cbd-3269eb7b73a4,D08,TALL,DECI,Desmodium ciliare (Muhl. ex Willd.) DC.,,,,
9ab3a298-5589-4d30-9644-7e7857acf48d,D08,TALL,DEPA6,Desmodium paniculatum (L.) DC.,,,,
c212432c-5544-44f4-b183-c5f4a48f0677,D08,TALL,DEPE80,Desmodium perplexum B.G. Schub.,,,,
eb6930cf-f03b-4bd5-be75-23cc63f435df,D08,TALL,DEVI4,Desmodium viridiflorum (L.) DC.,,,,
d1a06dee-1375-4e72-9bd1-96273c245e17,D08,TALL,DIAC2,Dichanthelium acuminatum (Sw.) Gould & C.A. Clark,,,,
85011ba3-a6ee-4969-9a9d-d84660dd7abf,D08,TALL,DIBO2,Dichanthelium boscii (Poir.) Gould & C.A. Clark,,,,
b3e6a4ba-783e-4212-93bd-13402bcef3a5,D08,TALL,DICO2,Dichanthelium commutatum (Schult.) Gould,,,,
f92c077c-2221-4b02-9d9e-76a5ce63ad0d,D08,TALL,DIDI6,Dichanthelium dichotomum (L.) Gould,,,,
2619c134-dfe6-4a54-a922-d84521f9f626,D08,TALL,DILA9,Dichanthelium laxiflorum (Lam.) Gould,,,,
0a2cd6d5-d64e-4543-9ed2-31f5bd723898,D08,TALL,DIOV,Dichanthelium ovale (Elliott) Gould & C.A. Clark,,,,
decac2c9-793f-4406-8d58-892c77265554,D08,TALL,DIVI4,Dioscorea villosa L.,,,,
94205738-5021-452e-94da-8130601b74b8,D08,TALL,DIVI5,Diospyros virginiana L.,,,,
9f704a1d-5fac-4136-bb0d-34e86a04ab14,D08,TALL,DIFR6,Ditrysinia fruticosa (W. Bartram) Govaerts & Frodin,,,,
bd6078f1-abd4-4dba-a20a-740b91d12d8e,D08,TALL,ELEL3,Elephantopus elatus Bertol.,,,,
3469ee02-c50e-4468-b69e-7e9f6c7ba2a5,D08,TALL,EUAL2,Eupatorium album L.,,,,
ceaf50b4-b5b6-4b27-906a-10a049d7c10a,D08,TALL,EURO4,Eupatorium rotundifolium L.,,,,
5b5fdc57-4203-4eaa-9520-36892c758626,D08,TALL,EUPAT,Eupatorium sp.,,,,
d02deff3-47a9-4443-8228-6ec9b885deea,D08,TALL,EUPU7,Euphorbia pubentissima Michx.,,,,
5180387b-1cd8-489e-bbd7-267822e79cdc,D08,TALL,GARE2,"Galactia regularis (L.) Britton, Sterns & Poggenb.",,,,
b225f325-0c0e-48df-95e0-c2e00c6af9de,D08,TALL,GAPI2,Galium pilosum Aiton,,,,
e2f7be9b-d42c-4124-9343-00d2476f18ca,D08,TALL,GADU,Gaylussacia dumosa (Andrews) Torr. & A. Gray,,,,
95263390-18f0-4eb6-80b5-581551ba9807,D08,TALL,GESE,Gelsemium sempervirens (L.) W.T. Aiton,,,,
c7b8270a-5711-4fd5-9d3b-48939800536f,D08,TALL,GEVI5,Gentiana villosa L.,,,,
c30552ab-981f-4f63-8a67-97343d01ef02,D08,TALL,GYAM,"Gymnopogon ambiguus (Michx.) Britton, Sterns & Poggenb.",,,,
83d37950-b967-4c8a-9f98-d865457c32e5,D08,TALL,HAVI4,Hamamelis virginiana L.,,,,
27b52954-ccb3-4705-8e3d-9435d94f3585,D08,TALL,HEDI2,Helianthus divaricatus L.,,,,
58fd94cd-a87b-4908-912e-322fe0577eb6,D08,TALL,HEMI3,Helianthus microcephalus Torr. & A. Gray,,,,
c2eafc33-82c9-4ab8-b7d6-b3069127a02a,D08,TALL,HEAR6,Hexastylis arifolia (Michx.) Small,,,,
80e800cb-e80c-4c9d-b7a3-6d99e27c2e79,D08,TALL,HIGR3,Hieracium gronovii L.,,,,
315e56e8-b934-42d3-8cbb-b1b90aa6f330,D08,TALL,HYQU3,Hydrangea quercifolia W. Bartram,,,,
2e55799b-6426-48a0-a44b-005b55914af2,D08,TALL,HYHY,Hypericum hypericoides (L.) Crantz,,,,
29894151-2018-4ff8-8386-9e63993fa3e1,D08,TALL,ILOP,Ilex opaca Aiton,,,,
4aa03bec-fa40-446f-b514-556c8b078102,D08,TALL,IPPA,Ipomoea pandurata (L.) G. Mey.,,,,
6a2b8855-3685-424f-9d7a-2ee206cffe0e,D08,TALL,ITVI,Itea virginica L.,,,,
c6641084-4520-43d4-afbe-e67430305cea,D08,TALL,JUVI,Juniperus virginiana L.,,,,
97f14a84-83de-4d60-ba5f-953894228601,D08,TALL,LERE2,Lespedeza repens (L.) W.P.C. Barton,,,,
4fce7c9e-9542-41d2-b2bf-2a0af58d891c,D08,TALL,LIMET,Linum medium (Planch.) Britton var. texanum (Planch.) Fernald,,,,
c395a83b-4352-40c8-8aed-dfb61bec080e,D08,TALL,LIST2,Liquidambar styraciflua L.,,,,
c424353d-3863-4d15-9a0a-e5c2e2111963,D08,TALL,LITU,Liriodendron tulipifera L.,,,,
8f60ef9e-c7bb-498f-ad09-8b276e32269e,D08,TALL,MAVI2,Magnolia virginiana L.,,,,
b822e6ab-d486-4396-b74d-dfef65720010,D08,TALL,MARA7,Maianthemum racemosum (L.) Link,,,,
6f6ef8e9-48cc-4272-a4b9-f7ebee519a9c,D08,TALL,MIRE,Mitchella repens L.,,,,
674f7eda-99a0-4a00-9f8b-7862828fdb2d,D08,TALL,MOCA7,Morella caroliniensis (Mill.) Small,,,,
5d575c1c-43f4-4f6c-8ade-0faeea80345a,D08,TALL,MOCE2,Morella cerifera (L.) Small,,,,
26921e5d-8446-4d7d-8fe2-27662f1feb69,D08,TALL,NYBI,Nyssa biflora Walter,,,,
3462b69b-4f81-47e4-af66-0cad8b1756bd,D08,TALL,NYSY,Nyssa sylvatica Marshall,,,,
7a540251-6f4c-4a8a-b04f-e86974e87a10,D08,TALL,OSCI,Osmunda cinnamomea L.,,,,
73445309-1096-4bc9-8997-670a4316e570,D08,TALL,OXDI2,Oxalis dillenii Jacq.,,,,
def3c169-71b7-441f-8f73-b126f962bc57,D08,TALL,OXAR,Oxydendrum arboreum (L.) DC.,,,,
c589ab6c-045d-47b5-a433-cda8c064903c,D08,TALL,PAQU2,Parthenocissus quinquefolia (L.) Planch.,,,,
b52453e4-138a-49d5-b589-4625930af3cf,D08,TALL,PALA10,Paspalum laeve Michx.,,,,
1c5fad3a-fada-4cd0-809d-7ecaf6078365,D08,TALL,PHPY4,Photinia pyrifolia (Lam.) K.R. Robertson & Phipps,,,,
ee7b25c5-09a7-4865-8634-4fbf4dcbca90,D08,TALL,PIEC2,Pinus echinata Mill.,,,,
6a950b5b-6065-49f7-b0af-ca7de5bec358,D08,TALL,PIPA2,Pinus palustris Mill.,,,,
aa1e4656-a7bb-4991-bed9-2d04643495a8,D08,TALL,PITA,Pinus taeda L.,,,,
644f0f87-b6a7-4806-85f5-8ac988d97170,D08,TALL,PIVI2,Pinus virginiana Mill.,,,,
b593e0dc-8b54-48f2-9352-e102871835da,D08,TALL,PIGR4,Pityopsis graminifolia (Michx.) Nutt.,,,,
e1d54a33-7bc8-4af9-9ade-14ea637ff891,D08,TALL,POAC4,Polystichum acrostichoides (Michx.) Schott,,,,
f68a9188-513e-41ed-a614-68b46063356a,D08,TALL,PRENA,Prenanthes sp.,,,,
0f4012a0-95d6-4208-a714-6c25f99ad1e5,D08,TALL,PTAQ,Pteridium aquilinum (L.) Kuhn,,,,
f80b5836-be6a-40a7-a550-d26da678dce8,D08,TALL,QUAL,Quercus alba L.,,,,
a433b17d-3812-4dfb-9003-06f8cdfadc14,D08,TALL,QUCO2,Quercus coccinea M??nchh.,,,,
16835182-9266-43d5-87bd-c085fc0f9142,D08,TALL,QUFA,Quercus falcata Michx.,,,,
16891fd9-daf5-4cb1-93b6-5551e1e3628e,D08,TALL,QUMA6,Quercus margarettae (Ashe) Small,,,,
7115b575-4988-40fe-b31a-8f291cc6dc94,D08,TALL,QUMA3,Quercus marilandica M??nchh.,,,,
2ba59b69-e2ac-4c26-8b20-22141651c5dd,D08,TALL,QUNI,Quercus nigra L.,,,,
19b71d44-be70-4e98-b119-bc9b9aec0a2b,D08,TALL,QURU,Quercus rubra L.,USA-NPN; Green Wave,,,
a6bc7d85-f50a-43d4-bff4-ef4f936d4d63,D08,TALL,QUST,Quercus stellata Wangenh.,,,,
dfbb8fc2-b9a6-4d05-b21a-89c4c30bfb15,D08,TALL,QUVE,Quercus velutina Lam.,,,,
fa323e01-ec6f-4db5-b87b-1d043c947cf0,D08,TALL,RHCA7,Rhododendron canescens (Michx.) Sweet,,,,
8de2d539-1bb9-4027-8ba0-7fe0544ff967,D08,TALL,RHCO,Rhus copallinum L.,,,,
21edd749-1931-40ba-9fce-b30e9a06f94a,D08,TALL,RHGL,Rhus glabra L.,,,,
efb20ac3-e76b-4876-b0bd-bcd026716aee,D08,TALL,RUFL,Rubus flagellaris Willd.,,,,
59046656-8418-4244-b450-1c9a87d8c1d8,D08,TALL,RUCA4,Ruellia caroliniensis (J.F. Gmel.) Steud.,,,,
49147a5b-0a53-4fb9-9a94-daebb626f777,D08,TALL,SAAL21,Saccharum alopecuroides (L.) Nutt.,,,,
feb90c99-5780-4dba-a18b-6d9c91ac2431,D08,TALL,SAAL5,Sassafras albidum (Nutt.) Nees,,,,
bb4b021b-3d05-47af-b16d-b2b4cb0906cd,D08,TALL,SCSC,Schizachyrium scoparium (Michx.) Nash,,,,
92f5c32e-6386-49e5-990b-8d6425c3b025,D08,TALL,SCOL2,Scleria oligantha Michx.,,,,
00f06b8d-8616-412f-ab9b-fe2d4fe8dc50,D08,TALL,SCINA,"Scutellaria incana Biehler var. australis (Epling) Collins, ined.",,,,
45c60f66-2e79-401c-bae0-d3e7ffa496e2,D08,TALL,SETO7,Sericocarpus tortifolius (Michx.) Nees,,,,
cbedfd20-691a-4dab-a4b2-4671d1aaeb39,D08,TALL,SEPE2,Seymeria pectinata Pursh,,,,
2bf98f64-dbeb-4bc2-ba3c-152840b6c0d6,D08,TALL,SILY,Sideroxylon lycioides L.,,,,
69a4514a-a488-4ae0-b3b5-fc268324e5b4,D08,TALL,SMBO2,Smilax bona-nox L.,,,,
5d5fd47b-733a-4b21-bf3a-ebdc1e9b93c1,D08,TALL,SMGL,Smilax glauca Walter,,,,
7e2b326a-84cd-47e5-9482-4fbf2acb8ca0,D08,TALL,SMLA,Smilax laurifolia L.,,,,
6fd5f874-69c6-4f37-b758-6161ad6ee57e,D08,TALL,SMRO,Smilax rotundifolia L.,,,,
1a14e686-e2dd-4be3-beff-22a206d76ec3,D08,TALL,SOAR,Solidago arguta Aiton,,,,
ba7bc274-13d4-4aac-bbd9-81bb17196e25,D08,TALL,SOCA4,Solidago caesia L.,,,,
3ce36254-c456-412a-8076-3f657b2a0871,D08,TALL,SOOD,Solidago odora Aiton,,,,
53045a8b-a5e2-4276-b2a2-0c9cdbc56c61,D08,TALL,STPA8,Stylisma patens (Desr.) Myint,,,,
5da5d8fa-8d11-4640-b41e-3dab338f34af,D08,TALL,STBI2,"Stylosanthes biflora (L.) Britton, Sterns & Poggenb.",,,,
1fe3e585-7b22-4607-b51d-8fbf673a3561,D08,TALL,STGR4,Styrax grandifolius Aiton,,,,
cc56e622-4639-4b08-a831-90bb0f8e6627,D08,TALL,SYDU2,Symphyotrichum dumosum (L.) G.L. Nesom,,,,
389c07ef-84d9-40c4-b934-6d7b122633f7,D08,TALL,SYLA4,Symphyotrichum lateriflorum (L.) ??. L??ve & D. L??ve,,,,
b41dda89-af11-4e24-8cb9-db784a6f299e,D08,TALL,SYPA11,Symphyotrichum patens (Aiton) G.L. Nesom,,,,
cca1ee3c-c415-47ae-a77f-124f7f579f3d,D08,TALL,SYUN,Symphyotrichum undulatum (L.) G.L. Nesom,,,,
6d5daa4f-fbed-484e-9ada-419beba651ab,D08,TALL,SYTI,Symplocos tinctoria (L.) L'H??r.,,,,
4a15ecf7-763a-4d08-8c35-b4c1b69c1de9,D08,TALL,TEVI,Tephrosia virginiana (L.) Pers.,,,,
59db7622-4071-412f-b884-635dc4cee588,D08,TALL,TOPU2,Toxicodendron pubescens Mill.,,,,
cff79da4-9f47-4d2d-942f-1c1924258830,D08,TALL,TORA2,Toxicodendron radicans (L.) Kuntze,,,,
0446473d-4bdf-485d-bd36-1c15f301ea71,D08,TALL,TRSM,Tragia smallii Shinners,,,,
0630a359-4d36-4a1a-93d3-db219661948c,D08,TALL,TRUR,Tragia urens L.,,,,
dc5aa9e3-8941-4ff2-b42c-ba42b5c86e35,D08,TALL,TRUR2,Tragia urticifolia Michx.,,,,
080c1290-f228-4492-8134-fc46ae2c0125,D08,TALL,VAAR,Vaccinium arboreum Marshall,,,,
a8dae795-9188-47ab-b905-d89e59fd23fb,D08,TALL,VAEL,Vaccinium elliottii Chapm.,,,,
b107b331-2793-4fb7-817e-34aeb4875da9,D08,TALL,VAFU,Vaccinium fuscatum Aiton,,,,
6a04a30c-0d37-4a4b-bfca-44fdffce4c0f,D08,TALL,VAPA4,Vaccinium pallidum Aiton,,,,
d3b2ecb4-aaf5-4c69-a133-3f42039b4d34,D08,TALL,VAST,Vaccinium stamineum L.,,,,
d629f1da-ac34-454b-b66f-65bafbbc6a9d,D08,TALL,VEAN,Vernonia angustifolia Michx.,,,,
acf500f3-37d6-40a0-9ab9-1501072dc684,D08,TALL,VINU,Viburnum nudum L.,,,,
d1259814-9104-4be4-88f7-e3276e6c6139,D08,TALL,VIAE,Vitis aestivalis Michx.,,,,
c840edd5-9fd0-412d-9610-2be72deb8b89,D08,TALL,VIRO3,Vitis rotundifolia Michx.,,,,
2e74cb77-2055-40cf-a380-ba1ecab9cda5,D08,TALL,WOAR,Woodwardia areolata (L.) T. Moore,,,,
e657c969-3a5d-43e9-84c0-b38a8f8bddec,D08,TALL,YUFI,Yucca filamentosa L.,,,,
adb04607-830d-4134-8b8f-4861c05e39e3,D08,TALL,QUPR2,,,,,
abcc2337-c8d3-4054-963c-cb286106a0d6,D09,DCFS,ACMI2,Achillea millefolium L.,,,,
